_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
5.2.6,6.2.7,1
5.3.7,6.3.8,1
5.4.8,6.4.9,1
5.5.9,6.5.10,1
5.6.10,6.6.11,1
5.7.11,6.7.12,1
5.8.12,6.8.13,1
5.9.13,6.9.14,1
6.1.14,7.1.15,1
6.2.15,7.2.16,1
6.3.16,7.3.17,1
6.4.17,7.4.18,1
6.5.18,7.5.19,1
6.6.19,7.6.20,1
7.1.20,8.1.21,1
8.1.21,9.1.22,1
8.2.22,9.2.23,1
8.3.23,9.3.24,1
8.4.24,9.4.25,1
8.5.25,9.5.26,1
8.6.26,9.6.27,1
8.7.27,9.7.28,1
8.8.28,9.8.29,1
8.9.29,9.9.30,1
8.10.30,9.10.31,1
8.11.31,9.11.32,1
8.12.32,9.12.33,1
8.13.33,9.13.34,1
8.14.34,9.14.35,1
9.1.35,10.1.36,1
9.2.36,10.2.37,1
9.3.37,10.3.38,1
9.4.38,10.4.39,1
9.5.39,10.5.40,1
10.1.40,11.1.41,1
11.1.41,12.1.42,1
12.1.42,13.1.43,1
13.1.43,14.1.44,1
14.1.44,15.1.45,1
15.1.45,16.1.46,1
16.1.46,17.1.47,1
