_,3.1.7,0
_,5.1.9,0
_,6.1.10,0
_,6.2.11,0
_,7.1.12,0
_,7.2.13,0
_,7.3.14,0
_,8.1.15,0
_,8.2.16,0
_,8.3.17,0
_,9.1.18,0
_,10.1.19,0
_,11.1.20,0
_,12.1.21,0
_,12.2.22,0
_,12.3.23,0
_,13.1.24,0
_,14.1.25,0
_,15.1.26,0
_,15.2.27,0
_,16.1.28,0
_,17.1.29,0
_,18.1.30,0
_,18.2.31,0
_,18.3.32,0
_,19.1.33,0
_,19.2.34,0
_,19.3.35,0
_,20.1.36,0
_,20.2.37,0
_,20.3.38,0
_,20.4.39,0
_,20.5.40,0
_,21.1.41,0
_,22.1.42,0
_,23.1.43,0
_,24.1.44,0
_,25.1.45,0
_,26.1.46,0
_,27.1.47,0
_,28.1.48,0
_,29.1.49,0
_,29.2.50,0
_,29.3.51,0
_,29.4.52,0
_,30.1.53,0
_,30.2.54,0
_,30.3.55,0
_,31.1.56,0
_,32.1.57,0
_,33.1.58,0
_,34.1.59,0
_,34.2.60,0
_,35.1.61,0
_,35.2.62,0
_,36.1.63,0
_,37.1.64,0
_,38.1.65,0
_,39.1.66,0
_,40.1.67,0
_,40.2.68,0
_,40.3.69,0
_,41.1.70,0
_,42.1.71,0
_,43.1.72,0
_,43.2.73,0
_,44.1.74,0
_,45.1.75,0
_,46.1.76,0
_,47.1.77,0
_,48.1.78,0
_,48.2.79,0
_,49.1.80,0
_,49.2.81,0
_,50.1.82,0
_,51.1.83,0
_,52.1.84,0
_,53.1.85,0
_,53.2.86,0
_,54.1.87,0
_,55.1.88,0
_,56.1.89,0
_,57.1.90,0
_,58.1.91,0
_,58.2.92,0
_,58.3.93,0
_,59.1.94,0
_,59.2.95,0
_,59.3.96,0
_,59.4.97,0
_,59.5.98,0
_,60.1.99,0
_,60.2.100,0
_,60.3.101,0
_,60.4.102,0
_,60.5.103,0
_,61.1.104,0
_,61.2.105,0
_,61.3.106,0
_,61.4.107,0
_,61.5.108,0
_,62.1.109,0
_,62.2.110,0
_,62.3.111,0
_,62.4.112,0
_,62.5.113,0
_,63.1.114,0
_,64.1.115,0
_,64.2.116,0
_,64.3.117,0
_,64.4.118,0
_,65.1.119,0
_,65.2.120,0
_,65.3.121,0
_,65.4.122,0
_,66.1.123,0
_,66.2.124,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,4.1.8,1
