1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
5.2.10,5.2.10,1
5.3.11,5.3.11,1
5.4.12,5.4.12,1
5.5.13,5.5.13,1
5.6.14,5.6.14,1
6.1.15,6.1.15,1
7.1.16,7.1.16,1
7.2.17,7.2.17,1
7.3.18,7.3.18,1
7.4.19,7.4.19,1
7.5.20,7.5.20,1
7.6.21,7.6.21,1
7.7.22,7.7.22,1
7.8.23,7.8.23,1
8.1.24,8.1.24,1
8.2.25,8.2.25,1
8.3.26,8.3.26,0.76
9.1.27,9.1.27,1
10.1.28,10.1.28,1
11.1.29,11.1.29,1
11.2.30,11.2.30,1
11.3.31,11.3.31,1
11.4.32,11.4.32,1
11.5.33,11.5.33,1
11.6.34,11.6.34,1
11.7.35,11.7.35,1
11.8.36,11.8.36,1
11.9.37,11.9.37,1
11.10.38,11.10.38,1
11.11.39,11.11.39,1
11.12.40,11.12.40,1
11.13.41,11.13.41,1
11.14.42,11.14.42,1
11.15.43,11.15.43,1
11.16.44,11.16.44,1
11.17.45,11.17.45,1
12.1.46,12.1.46,1
12.2.47,12.2.47,1
12.3.48,12.3.48,1
12.4.49,12.4.49,1
12.5.50,12.5.50,1
12.6.51,12.6.51,1
12.7.52,12.7.52,1
12.8.53,12.8.53,1
12.9.54,12.9.54,1
12.10.55,12.10.55,1
12.11.56,12.11.56,1
13.1.57,13.1.57,1
13.2.58,13.2.58,1
13.3.59,13.3.59,1
13.4.60,13.4.60,1
13.5.61,13.5.61,1
13.6.62,13.6.62,1
13.7.63,13.7.63,1
14.1.64,14.1.64,1
15.1.65,15.1.65,1
16.1.66,16.1.66,1
17.1.67,17.1.67,1
18.1.68,18.1.68,1
18.2.69,18.2.69,1
18.3.70,18.3.70,0.96190476
18.4.71,_,0
19.1.72,19.1.71,1
19.2.73,19.2.72,1
19.3.74,19.3.73,1
19.4.75,19.4.74,1
19.5.76,19.5.75,1
20.1.77,20.1.76,1
20.2.78,20.2.77,1
20.3.79,20.3.78,1
20.4.80,20.4.79,1
20.5.81,20.5.80,1
20.6.82,20.6.81,1
20.7.83,20.7.82,1
20.8.84,20.8.83,1
20.9.85,20.9.84,1
20.10.86,20.10.85,1
20.11.87,20.11.86,1
20.12.88,20.12.87,1
20.13.89,20.13.88,1
20.14.90,20.14.89,1
20.15.91,20.15.90,1
20.16.92,20.16.91,1
21.1.93,21.1.92,1
21.2.94,21.2.93,1
21.3.95,21.3.94,1
21.4.96,21.4.95,1
21.5.97,21.5.96,1
22.1.98,22.1.97,1
23.1.99,23.1.98,1
24.1.100,24.1.99,1
24.2.101,24.2.100,1
24.3.102,24.3.101,1
24.4.103,24.4.102,1
25.1.104,25.1.103,1
26.1.105,26.1.104,1
27.1.106,27.1.105,1
28.1.107,28.1.106,1
29.1.108,29.1.107,1
30.1.109,30.1.108,1
30.2.110,30.2.109,1
30.3.111,30.3.110,1
30.4.112,30.4.111,1
30.5.113,30.5.112,1
30.6.114,30.6.113,1
30.7.115,30.7.114,1
30.8.116,30.8.115,1
30.9.117,30.9.116,1
30.10.118,30.10.117,1
31.1.119,31.1.118,1
32.1.120,32.1.119,1
