1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
5.2.6,5.2.6,1
6.1.7,6.1.7,1
6.2.8,6.2.8,1
7.1.9,7.1.9,1
8.1.10,8.1.10,1
8.2.11,8.2.11,1
9.1.12,_,0
9.2.13,_,0
10.1.14,9.1.12,1
11.1.15,10.1.13,1
12.1.16,11.1.14,1
13.1.17,12.1.15,1
13.2.18,12.2.16,1
13.3.19,12.3.17,1
13.4.20,12.4.18,1
13.5.21,12.5.19,1
14.1.22,13.1.20,1
14.2.23,13.2.21,1
15.1.24,14.1.22,1
15.2.25,14.2.23,1
16.1.26,15.1.24,1
16.2.27,15.2.25,1
17.1.28,_,0
17.2.29,_,0
18.1.30,16.1.26,1
18.2.31,16.2.27,1
19.1.32,17.1.28,1
20.1.33,18.1.29,1
21.1.34,19.1.30,1
21.2.35,19.2.31,1
21.3.36,19.3.32,1
21.4.37,19.4.33,1
21.5.38,19.5.34,1
22.1.39,20.1.35,1
22.2.40,20.2.36,1
22.3.41,20.3.37,1
23.1.42,_,0
23.2.43,_,0
24.1.44,21.1.38,1
24.2.45,21.2.39,1
24.3.46,21.3.40,1
25.1.47,22.1.41,1
26.1.48,23.1.42,1
26.2.49,23.2.43,1
26.3.50,23.3.44,1
26.4.51,23.4.45,1
26.5.52,23.5.46,1
26.6.53,23.6.47,1
26.7.54,23.7.48,1
27.1.55,24.1.49,1
28.1.56,25.1.50,1
28.2.57,25.2.51,1
28.3.58,25.3.52,1
29.1.59,_,0
29.2.60,_,0
30.1.61,26.1.53,1
30.2.62,26.2.54,1
30.3.63,26.3.55,1
