1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
4.2.5,4.2.5,1
4.3.6,4.3.6,1
4.4.7,4.4.7,1
4.5.8,4.5.8,1
4.6.9,4.6.9,1
4.7.10,4.7.10,1
4.8.11,4.8.11,1
4.9.12,4.9.12,1
4.10.13,4.10.13,1
4.11.14,4.11.14,1
4.12.15,4.12.15,1
4.13.16,4.13.16,1
4.14.17,4.14.17,1
4.15.18,4.15.18,1
4.16.19,4.16.19,1
4.17.20,4.17.20,1
4.18.21,4.18.21,1
4.19.22,4.19.22,1
5.1.23,5.1.23,1
6.1.24,6.1.24,1
6.2.25,6.2.25,1
6.3.26,6.3.26,1
6.4.27,6.4.27,1
6.5.28,6.5.28,1
6.6.29,6.6.29,1
6.7.30,6.7.30,1
6.8.31,6.8.31,1
6.9.32,6.9.32,1
6.10.33,6.10.33,1
6.11.34,6.11.34,1
6.12.35,6.12.35,1
6.13.36,6.13.36,1
7.1.37,7.1.37,0.9964706
8.1.38,8.1.38,1
9.1.39,9.1.39,1
10.1.40,10.1.40,1
11.1.41,11.1.41,1
12.1.42,12.1.42,1
12.2.43,12.2.43,1
12.3.44,12.3.44,1
12.4.45,12.4.45,1
12.5.46,12.5.46,1
12.6.47,12.6.47,1
12.7.48,12.7.48,1
12.8.49,12.8.49,1
12.9.50,12.9.50,1
13.1.51,13.1.51,1
14.1.52,14.1.52,1
