_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
7.1.11,7.1.7,1
7.2.12,7.2.8,1
7.3.13,7.3.9,1
8.1.14,8.1.10,1
9.1.15,9.1.11,1
10.1.16,10.1.12,1
11.1.17,11.1.13,1
11.2.18,11.2.14,1
11.3.19,11.3.15,1
11.4.20,11.4.16,1
11.5.21,11.5.17,1
11.6.22,11.6.18,1
11.7.23,11.7.19,1
12.1.24,12.1.20,1
12.2.25,12.2.21,1
13.1.26,13.1.22,1
13.2.27,13.2.23,1
14.1.28,14.1.24,1
14.2.29,14.2.25,1
15.1.30,15.1.26,1
16.1.31,16.1.27,1
16.2.32,16.2.28,1
17.1.33,17.1.29,1
18.1.34,18.1.30,1
19.1.35,19.1.31,1
20.1.36,20.1.32,1
21.1.37,21.1.33,1
21.2.38,21.2.34,1
22.1.39,22.1.35,1
22.2.40,22.2.36,1
23.1.41,23.1.37,1
23.2.42,23.2.38,1
24.1.43,24.1.39,1
25.1.44,25.1.40,1
25.2.45,25.2.41,1
25.3.46,25.3.42,1
26.1.47,26.1.43,1
27.1.48,27.1.44,1
28.1.49,28.1.45,1
28.2.50,28.2.46,1
28.3.51,28.3.47,1
29.1.52,29.1.48,1
29.2.53,29.2.49,1
29.3.54,29.3.50,1
29.4.55,29.4.51,1
29.5.56,29.5.52,1
29.6.57,29.6.53,1
30.1.58,30.1.54,1
31.1.59,31.1.55,1
32.1.60,32.1.56,1
33.1.61,33.1.57,1
33.2.62,33.2.58,1
34.1.63,34.1.59,1
34.2.64,34.2.60,1
35.1.65,35.1.61,1
35.2.66,35.2.62,1
36.1.67,36.1.63,1
37.1.68,37.1.64,1
38.1.69,38.1.65,1
38.2.70,38.2.66,1
39.1.71,39.1.67,1
40.1.72,40.1.68,1
40.2.73,40.2.69,1
41.1.74,41.1.70,1
42.1.75,42.1.71,1
42.2.76,42.2.72,1
43.1.77,43.1.73,1
43.2.78,43.2.74,1
44.1.79,44.1.75,1
45.1.80,45.1.76,1
45.2.81,45.2.77,1
45.3.82,45.3.78,1
46.1.83,46.1.79,1
47.1.84,47.1.80,1
47.2.85,47.2.81,1
47.3.86,47.3.82,1
47.4.87,47.4.83,1
48.1.88,48.1.84,1
48.2.89,48.2.85,1
49.1.90,49.1.86,1
50.1.91,50.1.87,1
51.1.92,51.1.88,1
52.1.93,52.1.89,1
52.2.94,52.2.90,1
52.3.95,52.3.91,1
52.4.96,52.4.92,1
52.5.97,52.5.93,1
52.6.98,52.6.94,1
52.7.99,52.7.95,1
52.8.100,52.8.96,1
52.9.101,52.9.97,1
52.10.102,52.10.98,1
52.11.103,52.11.99,1
52.12.104,52.12.100,1
53.1.105,53.1.101,1
53.2.106,53.2.102,1
54.1.107,54.1.103,1
54.2.108,54.2.104,1
55.1.109,55.1.105,1
55.2.110,55.2.106,1
56.1.111,56.1.107,1
57.1.112,57.1.108,1
58.1.113,58.1.109,1
59.1.114,59.1.110,1
59.2.115,59.2.111,1
59.3.116,59.3.112,1
60.1.117,60.1.113,1
60.2.118,60.2.114,1
61.1.119,61.1.115,1
62.1.120,62.1.116,1
62.2.121,62.2.117,1
62.3.122,62.3.118,1
63.1.123,63.1.119,1
64.1.124,64.1.120,1
65.1.125,65.1.121,1
66.1.126,66.1.122,1
67.1.127,67.1.123,1
68.1.128,68.1.124,1
69.1.129,69.1.125,1
70.1.130,70.1.126,1
71.1.131,71.1.127,1
