_,4.5.8,0
_,8.3.13,0
_,8.4.14,0
_,8.5.15,0
_,8.6.16,0
_,8.7.17,0
_,8.8.18,0
_,8.9.19,0
_,8.10.20,0
_,8.11.21,0
_,8.13.23,0
_,8.16.26,0
_,8.18.28,0
_,8.19.29,0
_,8.20.30,0
_,8.21.31,0
_,9.1.33,0
1.1.1,1.1.1,1
2.1.2,2.1.2,0.9765376
3.1.3,3.1.3,1
4.1.4,4.1.4,0.7591904
4.2.5,4.2.5,1
4.3.6,4.3.6,1
4.4.7,4.4.7,1
4.5.8,_,0
5.1.9,5.1.9,1
6.1.10,_,0
6.2.11,_,0
6.3.12,_,0
6.4.13,_,0
6.5.14,_,0
6.6.15,_,0
6.7.16,_,0
6.8.17,_,0
6.9.18,_,0
6.10.19,8.12.22,0.7799137
6.10.19,8.17.27,0.8001449
6.11.20,_,0
7.1.21,_,0
7.2.22,8.17.27,0.8165827
7.3.23,_,0
8.1.24,_,0
8.2.25,_,0
8.3.26,_,0
8.4.27,_,0
8.5.28,_,0
8.6.29,_,0
8.7.30,_,0
8.8.31,_,0
8.9.32,_,0
8.10.33,_,0
8.11.34,_,0
8.12.35,_,0
8.13.36,_,0
8.14.37,_,0
8.15.38,_,0
8.16.39,_,0
8.17.40,_,0
8.18.41,_,0
8.19.42,_,0
8.20.43,_,0
8.21.44,_,0
8.22.45,_,0
8.23.46,_,0
8.24.47,_,0
8.25.48,_,0
8.26.49,_,0
8.27.50,_,0
8.28.51,_,0
8.29.52,_,0
8.30.53,_,0
8.31.54,_,0
8.32.55,_,0
8.33.56,_,0
8.34.57,_,0
8.35.58,_,0
8.36.59,_,0
8.37.60,_,0
8.38.61,_,0
8.39.62,_,0
8.40.63,_,0
8.41.64,8.2.12,0.7168977
9.1.65,7.1.10,1
10.1.66,8.1.11,0.45010984
11.1.67,_,0
11.2.68,8.22.32,1
11.3.69,_,0
11.4.70,_,0
11.5.71,_,0
11.6.72,_,0
11.7.73,_,0
11.8.74,_,0
11.9.75,_,0
11.10.76,_,0
11.11.77,_,0
11.12.78,_,0
11.13.79,_,0
11.14.80,_,0
11.15.81,_,0
11.16.82,_,0
11.17.83,_,0
11.18.84,_,0
11.19.85,_,0
11.20.86,_,0
11.21.87,_,0
11.22.88,_,0
11.23.89,_,0
11.24.90,_,0
11.25.91,_,0
11.26.92,_,0
11.27.93,_,0
11.28.94,_,0
11.29.95,_,0
11.30.96,_,0
11.31.97,_,0
11.32.98,_,0
11.33.99,_,0
11.34.100,_,0
11.35.101,_,0
11.36.102,_,0
11.37.103,_,0
11.38.104,_,0
11.39.105,_,0
11.40.106,_,0
11.41.107,_,0
11.42.108,_,0
11.43.109,_,0
11.44.110,_,0
11.45.111,_,0
11.46.112,_,0
11.47.113,_,0
11.48.114,_,0
11.49.115,_,0
11.50.116,_,0
11.51.117,_,0
11.52.118,_,0
11.53.119,_,0
11.54.120,_,0
11.55.121,_,0
11.56.122,_,0
11.57.123,_,0
11.58.124,_,0
11.59.125,_,0
11.60.126,_,0
11.61.127,_,0
11.62.128,_,0
11.63.129,_,0
11.64.130,_,0
12.1.131,_,0
12.2.132,_,0
12.3.133,_,0
12.4.134,_,0
12.5.135,_,0
12.6.136,_,0
12.7.137,_,0
12.8.138,_,0
12.9.139,8.14.24,0.52926004
12.10.140,8.15.25,0.5560632
12.11.141,_,0
12.12.142,_,0
12.13.143,_,0
12.14.144,_,0
12.15.145,_,0
12.16.146,_,0
12.17.147,_,0
12.18.148,_,0
12.19.149,_,0
12.20.150,_,0
12.21.151,_,0
12.22.152,_,0
12.23.153,_,0
12.24.154,_,0
12.25.155,_,0
12.26.156,_,0
12.27.157,_,0
12.28.158,_,0
12.29.159,_,0
12.30.160,_,0
12.31.161,_,0
12.32.162,_,0
12.33.163,_,0
12.34.164,_,0
12.35.165,_,0
12.36.166,_,0
12.37.167,_,0
12.38.168,_,0
12.39.169,_,0
12.40.170,_,0
12.41.171,_,0
12.42.172,_,0
12.43.173,_,0
12.44.174,_,0
12.45.175,_,0
12.46.176,_,0
12.47.177,_,0
12.48.178,_,0
12.49.179,_,0
12.50.180,_,0
12.51.181,_,0
12.52.182,_,0
13.1.183,_,0
14.1.184,_,0
14.2.185,_,0
14.3.186,_,0
14.4.187,_,0
14.5.188,_,0
14.6.189,_,0
14.7.190,_,0
14.8.191,_,0
15.1.192,_,0
15.2.193,_,0
15.3.194,_,0
15.4.195,_,0
15.5.196,_,0
15.6.197,_,0
15.7.198,_,0
15.8.199,_,0
15.9.200,_,0
16.1.201,10.1.34,1
17.1.202,11.1.35,1
17.2.203,11.2.36,1
17.3.204,11.3.37,1
17.4.205,11.4.38,1
17.5.206,11.5.39,1
