_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
4.2.5,4.2.9,1
4.3.6,4.3.10,1
4.4.7,4.4.11,1
4.5.8,4.5.12,1
4.6.9,4.6.13,1
5.1.10,5.1.14,1
5.2.11,5.2.15,1
5.3.12,5.3.16,1
5.4.13,5.4.17,1
6.1.14,6.1.18,1
7.1.15,7.1.19,1
7.2.16,7.2.20,1
7.3.17,7.3.21,1
7.4.18,7.4.22,1
8.1.19,8.1.23,1
9.1.20,9.1.24,1
9.2.21,9.2.25,1
9.3.22,9.3.26,1
9.4.23,9.4.27,1
9.5.24,9.5.28,1
9.6.25,9.6.29,1
9.7.26,9.7.30,1
9.8.27,9.8.31,1
9.9.28,9.9.32,1
9.10.29,9.10.33,1
9.11.30,9.11.34,1
9.12.31,9.12.35,1
9.13.32,9.13.36,1
9.14.33,9.14.37,1
9.15.34,9.15.38,1
9.16.35,9.16.39,1
9.17.36,9.17.40,1
9.18.37,9.18.41,1
9.19.38,9.19.42,1
10.1.39,10.1.43,1
11.1.40,11.1.44,1
11.2.41,11.2.45,1
11.3.42,11.3.46,1
11.4.43,11.4.47,1
12.1.44,12.1.48,1
13.1.45,13.1.49,1
14.1.46,14.1.50,1
15.1.47,15.1.51,1
15.2.48,15.2.52,1
15.3.49,15.3.53,1
16.1.50,16.1.54,1
17.1.51,17.1.55,1
18.1.52,18.1.56,1
18.2.53,18.2.57,1
18.3.54,18.3.58,1
18.4.55,18.4.59,1
18.5.56,18.5.60,1
19.1.57,19.1.61,1
19.2.58,19.2.62,1
19.3.59,19.3.63,1
20.1.60,20.1.64,1
20.2.61,20.2.65,1
20.3.62,20.3.66,1
21.1.63,21.1.67,1
22.1.64,22.1.68,1
22.2.65,22.2.69,1
22.3.66,22.3.70,1
23.1.67,23.1.71,1
23.2.68,23.2.72,1
23.3.69,23.3.73,1
23.4.70,23.4.74,1
23.5.71,23.5.75,1
23.6.72,23.6.76,1
23.7.73,23.7.77,1
23.8.74,23.8.78,1
23.9.75,23.9.79,1
23.10.76,23.10.80,1
23.11.77,23.11.81,1
23.12.78,23.12.82,1
23.13.79,23.13.83,1
23.14.80,23.14.84,1
23.15.81,23.15.85,1
23.16.82,23.16.86,1
23.17.83,23.17.87,1
23.18.84,23.18.88,1
23.19.85,23.19.89,1
23.20.86,23.20.90,1
23.21.87,23.21.91,1
23.22.88,23.22.92,1
23.23.89,23.23.93,1
23.24.90,23.24.94,1
23.25.91,23.25.95,1
23.26.92,23.26.96,1
23.27.93,23.27.97,1
23.28.94,23.28.98,1
23.29.95,23.29.99,1
23.30.96,23.30.100,1
23.31.97,23.31.101,1
24.1.98,24.1.102,1
24.2.99,24.2.103,1
24.3.100,24.3.104,1
24.4.101,24.4.105,1
24.5.102,24.5.106,1
24.6.103,24.6.107,1
25.1.104,25.1.108,1
26.1.105,26.1.109,1
26.2.106,26.2.110,1
26.3.107,26.3.111,1
26.4.108,26.4.112,1
27.1.109,27.1.113,1
28.1.110,28.1.114,1
29.1.111,29.1.115,1
30.1.112,30.1.116,1
31.1.113,31.1.117,1
31.2.114,31.2.118,1
31.3.115,31.3.119,1
31.4.116,31.4.120,1
31.5.117,31.5.121,1
31.6.118,31.6.122,1
31.7.119,31.7.123,1
31.8.120,31.8.124,1
31.9.121,31.9.125,1
31.10.122,31.10.126,1
31.11.123,31.11.127,1
31.12.124,31.12.128,1
31.13.125,31.13.129,1
31.14.126,31.14.130,1
32.1.127,32.1.131,1
33.1.128,33.1.132,1
33.2.129,33.2.133,1
33.3.130,33.3.134,1
34.1.131,34.1.135,1
34.2.132,34.2.136,1
34.3.133,34.3.137,1
34.4.134,34.4.138,1
34.5.135,34.5.139,1
34.6.136,34.6.140,1
34.7.137,34.7.141,1
34.8.138,34.8.142,1
34.9.139,34.9.143,1
34.10.140,34.10.144,1
34.11.141,34.11.145,1
34.12.142,34.12.146,1
34.13.143,34.13.147,1
35.1.144,35.1.148,1
35.2.145,35.2.149,1
35.3.146,35.3.150,1
36.1.147,36.1.151,1
36.2.148,36.2.152,1
