_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
4.2.5,4.2.9,1
5.1.6,5.1.10,1
5.2.7,5.2.11,1
5.3.8,5.3.12,1
5.4.9,5.4.13,1
5.5.10,5.5.14,1
5.6.11,5.6.15,1
6.1.12,6.1.16,1
6.2.13,6.2.17,1
7.1.14,7.1.18,1
7.2.15,7.2.19,1
7.3.16,7.3.20,1
8.1.17,8.1.21,1
8.2.18,8.2.22,1
9.1.19,9.1.23,1
10.1.20,10.1.24,1
10.2.21,10.2.25,1
11.1.22,11.1.26,1
11.2.23,11.2.27,1
11.3.24,11.3.28,1
11.4.25,11.4.29,1
11.5.26,11.5.30,1
11.6.27,11.6.31,1
11.7.28,11.7.32,1
12.1.29,12.1.33,1
12.2.30,12.2.34,1
12.3.31,12.3.35,1
12.4.32,12.4.36,1
12.5.33,12.5.37,1
13.1.34,13.1.38,1
13.2.35,13.2.39,1
13.3.36,13.3.40,1
14.1.37,14.1.41,1
15.1.38,15.1.42,1
16.1.39,16.1.43,1
16.2.40,16.2.44,1
17.1.41,17.1.45,1
17.2.42,17.2.46,1
17.3.43,17.3.47,1
18.1.44,18.1.48,1
18.2.45,18.2.49,1
18.3.46,18.3.50,1
18.4.47,18.4.51,1
18.5.48,18.5.52,1
18.6.49,18.6.53,1
18.7.50,18.7.54,1
18.8.51,18.8.55,1
18.9.52,18.9.56,1
18.10.53,18.10.57,1
19.1.54,19.1.58,1
19.2.55,19.2.59,1
19.3.56,19.3.60,1
19.4.57,19.4.61,1
19.5.58,19.5.62,1
20.1.59,20.1.63,1
20.2.60,20.2.64,1
20.3.61,20.3.65,1
21.1.62,21.1.66,1
22.1.63,22.1.67,1
23.1.64,23.1.68,1
23.2.65,23.2.69,1
24.1.66,24.1.70,1
25.1.67,25.1.71,1
26.1.68,26.1.72,1
26.2.69,26.2.73,1
26.3.70,26.3.74,1
26.4.71,26.4.75,1
26.5.72,26.5.76,1
26.6.73,26.6.77,1
26.7.74,26.7.78,1
26.8.75,26.8.79,1
26.9.76,26.9.80,1
27.1.77,27.1.81,1
27.2.78,27.2.82,1
27.3.79,27.3.83,1
27.4.80,27.4.84,1
27.5.81,27.5.85,1
28.1.82,28.1.86,1
29.1.83,29.1.87,1
29.2.84,29.2.88,1
29.3.85,29.3.89,1
30.1.86,30.1.90,1
