_,4.3.6,0
14.46.184,14.46.178,1
14.47.185,14.47.179,1
14.48.186,14.48.180,1
14.49.187,14.49.181,1
14.50.188,14.50.182,1
14.51.189,14.51.183,1
14.52.190,14.52.184,1
15.1.191,15.1.185,1
16.1.192,16.1.186,1
17.1.193,17.1.187,1
17.2.194,17.2.188,1
17.3.195,17.3.189,1
17.4.196,17.4.190,1
17.5.197,17.5.191,1
17.6.198,17.6.192,1
17.7.199,17.7.193,1
17.8.200,17.8.194,1
18.1.201,18.1.195,1
18.2.202,18.2.196,1
18.3.203,18.3.197,1
18.4.204,18.4.198,1
18.5.205,18.5.199,1
18.6.206,18.6.200,1
18.7.207,18.7.201,1
18.8.208,18.8.202,1
18.9.209,18.9.203,1
19.1.210,19.1.204,1
20.1.211,20.1.205,1
20.2.212,20.2.206,1
20.3.213,20.3.207,0.9976001
20.4.214,20.4.208,1
20.5.215,20.5.209,1
