_,4.3.10,0
_,4.5.12,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
4.2.9,4.2.9,1
4.3.10,4.4.11,1
5.1.11,5.1.13,1
5.2.12,5.2.14,1
5.3.13,5.3.15,1
6.1.14,6.1.16,1
7.1.15,7.1.17,1
8.1.16,8.1.18,1
9.1.17,9.1.19,1
10.1.18,10.1.20,1
10.2.19,10.2.21,1
10.3.20,10.3.22,1
10.4.21,10.4.23,1
10.5.22,10.5.24,1
10.6.23,10.6.25,1
10.7.24,10.7.26,1
10.8.25,10.8.27,1
10.9.26,10.9.28,1
10.10.27,10.10.29,1
10.11.28,10.11.30,1
10.12.29,10.12.31,1
10.13.30,10.13.32,1
11.1.31,11.1.33,1
11.2.32,11.2.34,1
11.3.33,11.3.35,1
12.1.34,12.1.36,1
13.1.35,13.1.37,1
14.1.36,14.1.38,1
14.2.37,14.2.39,1
14.3.38,14.3.40,1
14.4.39,14.4.41,1
14.5.40,14.5.42,1
14.6.41,14.6.43,1
15.1.42,15.1.44,1
16.1.43,16.1.45,1
17.1.44,17.1.46,1
17.2.45,17.2.47,1
17.3.46,17.3.48,1
17.4.47,17.4.49,1
17.5.48,17.5.50,1
17.6.49,17.6.51,1
17.7.50,17.7.52,1
