_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
5.1.5,5.1.9,1
6.1.6,6.1.10,1
6.2.7,6.2.11,1
6.3.8,6.3.12,1
6.4.9,6.4.13,1
7.1.10,7.1.14,1
7.2.11,7.2.15,1
7.3.12,7.3.16,1
7.4.13,7.4.17,1
7.5.14,7.5.18,1
7.6.15,7.6.19,1
8.1.16,8.1.20,1
8.2.17,8.2.21,1
9.1.18,9.1.22,1
9.2.19,9.2.23,1
9.3.20,9.3.24,1
9.4.21,9.4.25,1
9.5.22,9.5.26,1
9.6.23,9.6.27,1
9.7.24,9.7.28,1
9.8.25,9.8.29,1
10.1.26,10.1.30,1
10.2.27,10.2.31,1
11.1.28,11.1.32,1
12.1.29,12.1.33,1
12.2.30,12.2.34,1
12.3.31,12.3.35,1
13.1.32,13.1.36,1
13.2.33,13.2.37,1
13.3.34,13.3.38,1
14.1.35,14.1.39,1
15.1.36,15.1.40,1
15.2.37,15.2.41,1
15.3.38,15.3.42,1
16.1.39,16.1.43,1
16.2.40,16.2.44,1
16.3.41,16.3.45,1
16.4.42,16.4.46,1
17.1.43,17.1.47,1
18.1.44,18.1.48,1
18.2.45,18.2.49,1
19.1.46,19.1.50,1
20.1.47,20.1.51,1
21.1.48,21.1.52,1
22.1.49,22.1.53,1
23.1.50,23.1.54,1
24.1.51,24.1.55,1
25.1.52,25.1.56,1
25.2.53,25.2.57,1
25.3.54,25.3.58,1
26.1.55,26.1.59,1
27.1.56,27.1.60,1
28.1.57,28.1.61,1
28.2.58,28.2.62,1
28.3.59,28.3.63,1
29.1.60,29.1.64,1
30.1.61,30.1.65,1
31.1.62,31.1.66,1
32.1.63,32.1.67,1
33.1.64,33.1.68,1
33.2.65,33.2.69,1
33.3.66,33.3.70,1
34.1.67,34.1.71,1
35.1.68,35.1.72,1
35.2.69,35.2.73,1
35.3.70,35.3.74,1
36.1.71,36.1.75,1
36.2.72,36.2.76,1
36.3.73,36.3.77,1
37.1.74,37.1.78,1
38.1.75,38.1.79,1
38.2.76,38.2.80,1
38.3.77,38.3.81,1
38.4.78,38.4.82,1
38.5.79,38.5.83,1
