_,5.1.5,0
_,7.1.9,0
_,7.2.10,0
_,7.3.11,0
_,8.3.14,0
_,9.1.15,0
_,10.1.16,0
_,38.1.59,0
_,39.5.64,0
_,39.6.65,0
_,39.9.68,0
1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,_,0
6.1.6,_,0
6.2.7,6.1.6,1
6.3.8,_,0
6.4.9,6.2.7,1
6.5.10,_,0
6.6.11,8.1.12,1
6.7.12,_,0
6.8.13,8.2.13,1
7.1.14,_,0
7.2.15,6.3.8,0.7821146
8.1.16,_,0
8.2.17,_,0
8.3.18,_,0
9.1.19,11.1.17,1
10.1.20,12.1.18,0.7187373
11.1.21,13.1.19,1
11.2.22,13.2.20,1
11.3.23,13.3.21,1
11.4.24,13.4.22,1
12.1.25,14.1.23,1
12.2.26,14.2.24,1
12.3.27,14.3.25,1
12.4.28,14.4.26,1
12.5.29,14.5.27,1
13.1.30,15.1.28,1
14.1.31,16.1.29,1
15.1.32,_,0
15.2.33,17.1.30,1
15.3.34,17.2.31,1
15.4.35,_,0
15.5.36,17.3.32,1
15.6.37,17.4.33,1
16.1.38,_,0
16.2.39,18.1.34,0.56731415
16.3.40,_,0
16.4.41,_,0
17.1.42,19.1.35,1
18.1.43,20.1.36,1
19.1.44,21.1.37,1
20.1.45,22.1.38,1
21.1.46,23.1.39,0.9882581
22.1.47,24.1.40,1
23.1.48,25.1.41,0.9486048
24.1.49,26.1.42,1
24.2.50,26.2.43,1
25.1.51,27.1.44,1
26.1.52,_,0
26.2.53,28.1.45,1
27.1.54,29.1.46,0.9307065
28.1.55,30.1.47,1
29.1.56,31.1.48,0.8567815
30.1.57,32.1.49,1
30.2.58,32.2.50,1
30.3.59,32.3.51,0.9232092
31.1.60,33.1.52,0.6877234
32.1.61,34.1.53,1
32.2.62,34.2.54,1
32.3.63,34.3.55,0.9055352
33.1.64,35.1.56,1
34.1.65,36.1.57,1
35.1.66,37.1.58,0.76520556
36.1.67,39.1.60,1
36.2.68,39.2.61,0.7783656
36.3.69,39.3.62,1
36.4.70,39.4.63,1
36.5.71,_,0
37.1.72,39.7.66,1
37.2.73,39.8.67,1
37.3.74,_,0
38.1.75,40.1.69,1
39.1.76,41.1.70,0.95330966
39.2.77,41.2.71,1
39.3.78,41.3.72,1
40.1.79,42.1.73,1
40.2.80,_,0
40.3.81,42.2.74,1
40.4.82,_,0
41.1.83,_,0
41.2.84,_,0
41.3.85,_,0
41.4.86,42.3.75,1
41.5.87,42.4.76,1
42.1.88,43.1.77,0.8914257
42.2.89,43.2.78,1
42.3.90,43.3.79,0.9432237
