_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
3.3.5,4.3.6,1
3.4.6,4.4.7,1
3.5.7,4.5.8,1
3.6.8,4.6.9,1
3.7.9,4.7.10,1
3.8.10,4.8.11,1
3.9.11,4.9.12,1
3.10.12,4.10.13,1
3.11.13,4.11.14,1
4.1.14,5.1.15,1
4.2.15,5.2.16,1
4.3.16,5.3.17,1
4.4.17,5.4.18,1
4.5.18,5.5.19,1
5.1.19,6.1.20,1
5.2.20,6.2.21,1
6.1.21,7.1.22,1
7.1.22,8.1.23,1
8.1.23,9.1.24,1
8.2.24,9.2.25,1
8.3.25,9.3.26,1
9.1.26,10.1.27,1
10.1.27,11.1.28,1
10.2.28,11.2.29,1
10.3.29,11.3.30,1
10.4.30,11.4.31,1
10.5.31,11.5.32,1
10.6.32,11.6.33,1
11.1.33,12.1.34,1
12.1.34,13.1.35,1
13.1.35,14.1.36,1
14.1.36,15.1.37,1
15.1.37,16.1.38,1
16.1.38,17.1.39,1
17.1.39,18.1.40,1
17.2.40,18.2.41,1
17.3.41,18.3.42,1
17.4.42,18.4.43,1
17.5.43,18.5.44,1
17.6.44,18.6.45,1
17.7.45,18.7.46,1
17.8.46,18.8.47,1
17.9.47,18.9.48,1
17.10.48,18.10.49,1
17.11.49,18.11.50,1
18.1.50,19.1.51,1
19.1.51,20.1.52,1
19.2.52,20.2.53,1
19.3.53,20.3.54,1
19.4.54,20.4.55,1
19.5.55,20.5.56,1
19.6.56,20.6.57,1
19.7.57,20.7.58,1
19.8.58,20.8.59,1
19.9.59,20.9.60,1
19.10.60,20.10.61,1
20.1.61,21.1.62,1
21.1.62,22.1.63,1
21.2.63,22.2.64,1
21.3.64,22.3.65,1
21.4.65,22.4.66,1
21.5.66,22.5.67,1
21.6.67,22.6.68,1
21.7.68,22.7.69,1
21.8.69,22.8.70,1
22.1.70,23.1.71,1
23.1.71,24.1.72,1
24.1.72,25.1.73,1
25.1.73,26.1.74,1
26.1.74,27.1.75,1
27.1.75,28.1.76,1
27.2.76,28.2.77,1
27.3.77,28.3.78,1
27.4.78,28.4.79,1
27.5.79,28.5.80,1
28.1.80,29.1.81,1
29.1.81,30.1.82,1
30.1.82,31.1.83,1
30.2.83,31.2.84,1
30.3.84,31.3.85,1
31.1.85,32.1.86,1
32.1.86,33.1.87,1
32.2.87,33.2.88,1
32.3.88,33.3.89,1
32.4.89,33.4.90,1
33.1.90,34.1.91,1
34.1.91,35.1.92,1
35.1.92,36.1.93,1
36.1.93,37.1.94,1
36.2.94,37.2.95,1
36.3.95,37.3.96,1
36.4.96,37.4.97,1
36.5.97,37.5.98,1
36.6.98,37.6.99,1
36.7.99,37.7.100,1
36.8.100,37.8.101,1
36.9.101,37.9.102,1
36.10.102,37.10.103,1
36.11.103,37.11.104,1
