_,3.1.3,0
_,4.1.4,0
_,5.1.5,0
_,5.2.6,0
_,5.3.7,0
_,5.4.8,0
_,6.1.9,0
_,7.1.10,0
_,7.2.11,0
_,7.3.12,0
_,7.4.13,0
_,7.5.14,0
_,7.6.15,0
_,7.7.16,0
_,7.8.17,0
_,8.1.18,0
_,9.1.19,0
_,9.2.20,0
_,9.3.21,0
_,9.4.22,0
_,12.3.27,0
_,12.4.28,0
1.1.1,1.1.1,0.7460788
2.1.2,2.1.2,1
3.1.3,10.1.23,1
4.1.4,11.1.24,0.4502442
5.1.5,12.1.25,1
5.2.6,12.2.26,0.757874
6.1.7,13.1.29,1
7.1.8,14.1.30,1
7.2.9,14.2.31,1
7.3.10,14.3.32,1
7.4.11,14.4.33,1
7.5.12,14.5.34,1
7.6.13,14.6.35,1
7.7.14,14.7.36,1
7.8.15,14.8.37,1
7.9.16,14.9.38,1
7.10.17,14.10.39,1
7.11.18,14.11.40,1
7.12.19,14.12.41,1
7.13.20,14.13.42,1
7.14.21,14.14.43,1
7.15.22,14.15.44,1
7.16.23,14.16.45,1
7.17.24,14.17.46,1
7.18.25,14.18.47,1
8.1.26,15.1.48,1
