_,4.3.6,0
_,4.4.7,0
_,6.5.14,0
_,6.7.16,0
_,6.8.17,0
1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
4.2.5,4.2.5,1
4.3.6,4.5.8,0.72435164
5.1.7,5.1.9,1
6.1.8,6.1.10,1
6.2.9,6.2.11,1
6.3.10,6.3.12,1
6.4.11,6.4.13,1
6.5.12,_,0
6.6.13,6.6.15,1
6.7.14,_,0
6.8.15,_,0
6.9.16,6.9.18,1
7.1.17,7.1.19,1
7.2.18,7.2.20,1
7.3.19,7.3.21,1
8.1.20,8.1.22,1
9.1.21,9.1.23,1
9.2.22,9.2.24,1
9.3.23,9.3.25,1
10.1.24,10.1.26,1
11.1.25,11.1.27,1
12.1.26,12.1.28,1
13.1.27,13.1.29,1
13.2.28,13.2.30,1
13.3.29,13.3.31,1
14.1.30,14.1.32,1
15.1.31,15.1.33,1
16.1.32,16.1.34,1
17.1.33,17.1.35,1
18.1.34,18.1.36,1
19.1.35,19.1.37,1
19.2.36,19.2.38,1
19.3.37,19.3.39,1
19.4.38,19.4.40,1
19.5.39,19.5.41,1
19.6.40,19.6.42,1
19.7.41,19.7.43,1
19.8.42,19.8.44,1
19.9.43,19.9.45,1
19.10.44,19.10.46,1
20.1.45,20.1.47,1
21.1.46,21.1.48,1
22.1.47,22.1.49,1
22.2.48,22.2.50,1
22.3.49,22.3.51,1
22.4.50,22.4.52,1
22.5.51,22.5.53,1
22.6.52,22.6.54,1
22.7.53,22.7.55,1
22.8.54,22.8.56,1
22.9.55,22.9.57,1
22.10.56,22.10.58,1
23.1.57,23.1.59,1
24.1.58,24.1.60,1
24.2.59,24.2.61,1
24.3.60,24.3.62,1
24.4.61,24.4.63,1
24.5.62,24.5.64,1
24.6.63,24.6.65,1
24.7.64,24.7.66,1
24.8.65,24.8.67,1
24.9.66,24.9.68,1
24.10.67,24.10.69,1
25.1.68,25.1.70,1
26.1.69,26.1.71,1
27.1.70,27.1.72,1
28.1.71,28.1.73,1
28.2.72,28.2.74,1
28.3.73,28.3.75,1
28.4.74,28.4.76,1
28.5.75,28.5.77,1
28.6.76,28.6.78,1
28.7.77,28.7.79,1
28.8.78,28.8.80,1
28.9.79,28.9.81,1
28.10.80,28.10.82,1
28.11.81,28.11.83,1
28.12.82,28.12.84,1
29.1.83,29.1.85,1
30.1.84,30.1.86,1
30.2.85,30.2.87,1
30.3.86,30.3.88,1
30.4.87,30.4.89,1
30.5.88,30.5.90,1
30.6.89,30.6.91,1
30.7.90,30.7.92,1
30.8.91,30.8.93,1
30.9.92,30.9.94,1
30.10.93,30.10.95,1
30.11.94,30.11.96,1
30.12.95,30.12.97,1
31.1.96,31.1.98,1
32.1.97,32.1.99,1
32.2.98,32.2.100,1
32.3.99,32.3.101,1
32.4.100,32.4.102,1
32.5.101,32.5.103,1
32.6.102,32.6.104,1
32.7.103,32.7.105,1
32.8.104,32.8.106,1
32.9.105,32.9.107,1
32.10.106,32.10.108,1
32.11.107,32.11.109,1
32.12.108,32.12.110,1
32.13.109,32.13.111,1
32.14.110,32.14.112,1
32.15.111,32.15.113,1
32.16.112,32.16.114,1
32.17.113,32.17.115,1
32.18.114,32.18.116,1
32.19.115,32.19.117,1
33.1.116,33.1.118,1
34.1.117,34.1.119,1
34.2.118,34.2.120,1
34.3.119,34.3.121,1
34.4.120,34.4.122,1
34.5.121,34.5.123,1
34.6.122,34.6.124,1
34.7.123,34.7.125,1
34.8.124,34.8.126,1
34.9.125,34.9.127,1
34.10.126,34.10.128,1
34.11.127,34.11.129,1
34.12.128,34.12.130,1
35.1.129,35.1.131,1
36.1.130,36.1.132,1
36.2.131,36.2.133,1
36.3.132,36.3.134,1
36.4.133,36.4.135,1
36.5.134,36.5.136,1
36.6.135,36.6.137,1
36.7.136,36.7.138,1
36.8.137,36.8.139,1
36.9.138,36.9.140,1
36.10.139,36.10.141,1
36.11.140,36.11.142,1
36.12.141,36.12.143,1
36.13.142,36.13.144,1
36.14.143,36.14.145,1
36.15.144,36.15.146,1
36.16.145,36.16.147,1
36.17.146,36.17.148,1
36.18.147,36.18.149,1
36.19.148,36.19.150,1
37.1.149,37.1.151,1
37.2.150,37.2.152,1
37.3.151,37.3.153,1
37.4.152,37.4.154,1
38.1.153,38.1.155,1
39.1.154,_,0
40.1.155,_,0
40.2.156,_,0
40.3.157,_,0
40.4.158,_,0
40.5.159,_,0
40.6.160,_,0
40.7.161,_,0
40.8.162,_,0
40.9.163,_,0
41.1.164,39.1.156,1
42.1.165,40.1.157,1
43.1.166,41.1.158,1
43.2.167,41.2.159,1
43.3.168,41.3.160,1
43.4.169,41.4.161,1
44.1.170,42.1.162,1
45.1.171,43.1.163,1
45.2.172,43.2.164,1
45.3.173,43.3.165,1
45.4.174,43.4.166,1
45.5.175,43.5.167,1
45.6.176,43.6.168,1
45.7.177,43.7.169,1
45.8.178,43.8.170,1
45.9.179,43.9.171,1
45.10.180,43.10.172,1
45.11.181,43.11.173,1
45.12.182,43.12.174,1
45.13.183,43.13.175,1
46.1.184,44.1.176,1
47.1.185,45.1.177,1
48.1.186,46.1.178,1
49.1.187,47.1.179,1
50.1.188,48.1.180,1
50.2.189,48.2.181,1
50.3.190,48.3.182,1
50.4.191,48.4.183,1
50.5.192,48.5.184,1
50.6.193,48.6.185,1
50.7.194,48.7.186,1
50.8.195,48.8.187,1
50.9.196,48.9.188,1
50.10.197,48.10.189,1
50.11.198,48.11.190,1
50.12.199,48.12.191,1
50.13.200,48.13.192,1
51.1.201,49.1.193,1
51.2.202,49.2.194,1
51.3.203,49.3.195,1
52.1.204,50.1.196,1
53.1.205,51.1.197,1
53.2.206,51.2.198,1
53.3.207,51.3.199,1
53.4.208,51.4.200,1
53.5.209,51.5.201,1
53.6.210,51.6.202,1
53.7.211,51.7.203,1
53.8.212,51.8.204,1
53.9.213,51.9.205,1
53.10.214,51.10.206,1
53.11.215,51.11.207,1
53.12.216,51.12.208,1
53.13.217,51.13.209,1
53.14.218,51.14.210,1
53.15.219,51.15.211,1
53.16.220,51.16.212,1
53.17.221,51.17.213,1
53.18.222,51.18.214,1
53.19.223,51.19.215,1
53.20.224,51.20.216,1
53.21.225,51.21.217,1
54.1.226,52.1.218,1
55.1.227,53.1.219,1
55.2.228,53.2.220,1
55.3.229,53.3.221,1
55.4.230,53.4.222,1
55.5.231,53.5.223,1
55.6.232,53.6.224,1
55.7.233,53.7.225,1
55.8.234,53.8.226,1
55.9.235,53.9.227,1
55.10.236,53.10.228,1
55.11.237,53.11.229,1
55.12.238,53.12.230,1
55.13.239,53.13.231,1
55.14.240,53.14.232,1
55.15.241,53.15.233,1
55.16.242,53.16.234,1
55.17.243,53.17.235,1
55.18.244,53.18.236,1
55.19.245,53.19.237,1
55.20.246,53.20.238,1
55.21.247,53.21.239,1
55.22.248,53.22.240,1
55.23.249,53.23.241,1
55.24.250,53.24.242,1
55.25.251,53.25.243,1
55.26.252,53.26.244,1
55.27.253,53.27.245,1
55.28.254,53.28.246,1
55.29.255,53.29.247,1
55.30.256,53.30.248,1
55.31.257,53.31.249,1
55.32.258,53.32.250,1
55.33.259,53.33.251,1
55.34.260,53.34.252,1
55.35.261,53.35.253,1
55.36.262,53.36.254,1
55.37.263,53.37.255,1
55.38.264,53.38.256,1
55.39.265,53.39.257,1
55.40.266,53.40.258,1
55.41.267,53.41.259,1
55.42.268,53.42.260,1
55.43.269,53.43.261,1
55.44.270,53.44.262,1
55.45.271,53.45.263,1
55.46.272,53.46.264,1
55.47.273,53.47.265,1
55.48.274,53.48.266,1
55.49.275,53.49.267,1
55.50.276,53.50.268,1
55.51.277,53.51.269,1
55.52.278,53.52.270,1
55.53.279,53.53.271,1
55.54.280,53.54.272,1
55.55.281,53.55.273,1
55.56.282,53.56.274,1
