1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
3.2.4,3.2.4,1
3.3.5,3.3.5,1
3.4.6,3.4.6,1
3.5.7,3.5.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
6.1.10,6.1.10,1
6.2.11,6.2.11,1
6.3.12,6.3.12,1
6.4.13,6.4.13,1
6.5.14,6.5.14,1
6.6.15,6.6.15,1
6.7.16,6.7.16,1
6.8.17,6.8.17,1
6.9.18,6.9.18,1
6.10.19,6.10.19,1
7.1.20,7.1.20,1
7.2.21,7.2.21,1
7.3.22,7.3.22,1
7.4.23,7.4.23,1
7.5.24,7.5.24,1
7.6.25,7.6.25,1
7.7.26,7.7.26,1
7.8.27,7.8.27,1
7.9.28,7.9.28,1
7.10.29,7.10.29,1
7.11.30,7.11.30,1
7.12.31,7.12.31,1
7.13.32,7.13.32,1
7.14.33,7.14.33,1
8.1.34,8.1.34,1
9.1.35,9.1.35,1
9.2.36,9.2.36,1
9.3.37,9.3.37,1
9.4.38,9.4.38,1
10.1.39,10.1.39,1
11.1.40,11.1.40,1
11.2.41,11.2.41,1
11.3.42,11.3.42,1
11.4.43,11.4.43,1
11.5.44,11.5.44,1
11.6.45,11.6.45,1
11.7.46,11.7.46,1
11.8.47,11.8.47,1
11.9.48,11.9.48,1
11.10.49,11.10.49,1
11.11.50,11.11.50,1
11.12.51,11.12.51,1
11.13.52,11.13.52,1
11.14.53,11.14.53,1
11.15.54,11.15.54,1
11.16.55,11.16.55,1
11.17.56,11.17.56,1
11.18.57,11.18.57,1
11.19.58,11.19.58,1
11.20.59,11.20.59,1
11.21.60,11.21.60,1
11.22.61,11.22.61,1
11.23.62,11.23.62,1
11.24.63,11.24.63,1
11.25.64,11.25.64,1
11.26.65,11.26.65,1
11.27.66,11.27.66,1
11.28.67,11.28.67,1
12.1.68,12.1.68,1
13.1.69,13.1.69,1
14.1.70,14.1.70,1
14.2.71,14.2.71,1
14.3.72,14.3.72,1
14.4.73,14.4.73,1
14.5.74,14.5.74,1
14.6.75,14.6.75,1
14.7.76,14.7.76,1
14.8.77,14.8.77,1
15.1.78,15.1.78,1
15.2.79,15.2.79,1
15.3.80,15.3.80,1
15.4.81,15.4.81,1
15.5.82,15.5.82,1
16.1.83,16.1.83,1
17.1.84,17.1.84,1
17.2.85,17.2.85,1
17.3.86,17.3.86,1
18.1.87,18.1.87,1
19.1.88,19.1.88,1
20.1.89,20.1.89,1
21.1.90,21.1.90,1
21.2.91,21.2.91,1
21.3.92,21.3.92,1
21.4.93,21.4.93,1
21.5.94,21.5.94,1
21.6.95,21.6.95,1
22.1.96,22.1.96,1
22.2.97,22.2.97,1
22.3.98,22.3.98,1
22.4.99,22.4.99,1
22.5.100,22.5.100,1
22.6.101,22.6.101,1
22.7.102,22.7.102,1
22.8.103,22.8.103,1
22.9.104,22.9.104,1
22.10.105,22.10.105,1
22.11.106,22.11.106,1
22.12.107,22.12.107,1
22.13.108,22.13.108,1
23.1.109,23.1.109,1
24.1.110,24.1.110,1
25.1.111,25.1.111,1
26.1.112,26.1.112,1
26.2.113,26.2.113,1
26.3.114,26.3.114,1
26.4.115,26.4.115,1
27.1.116,27.1.116,1
27.2.117,27.2.117,1
28.1.118,28.1.118,1
28.2.119,28.2.119,1
28.3.120,28.3.120,1
28.4.121,28.4.121,1
28.5.122,28.5.122,1
28.6.123,28.6.123,1
28.7.124,28.7.124,1
28.8.125,28.8.125,1
28.9.126,28.9.126,1
28.10.127,28.10.127,1
28.11.128,28.11.128,1
28.12.129,28.12.129,1
28.13.130,28.13.130,1
28.14.131,28.14.131,1
28.15.132,28.15.132,1
28.16.133,28.16.133,1
28.17.134,28.17.134,1
28.18.135,28.18.135,1
28.19.136,28.19.136,1
28.20.137,28.20.137,1
28.21.138,28.21.138,1
28.22.139,28.22.139,1
28.23.140,28.23.140,1
28.24.141,28.24.141,1
28.25.142,28.25.142,1
28.26.143,28.26.143,1
28.27.144,28.27.144,1
28.28.145,28.28.145,1
28.29.146,28.29.146,1
28.30.147,28.30.147,1
28.31.148,28.31.148,1
28.32.149,28.32.149,1
28.33.150,28.33.150,1
29.1.151,29.1.151,1
29.2.152,29.2.152,1
29.3.153,29.3.153,1
29.4.154,29.4.154,1
29.5.155,29.5.155,1
29.6.156,29.6.156,1
29.7.157,29.7.157,1
29.8.158,29.8.158,1
30.1.159,30.1.159,1
31.1.160,31.1.160,1
32.1.161,32.1.161,1
33.1.162,33.1.162,1
33.2.163,33.2.163,1
33.3.164,33.3.164,1
33.4.165,33.4.165,1
33.5.166,33.5.166,1
34.1.167,34.1.167,1
34.2.168,34.2.168,1
34.3.169,34.3.169,1
34.4.170,34.4.170,1
34.5.171,34.5.171,1
34.6.172,34.6.172,1
34.7.173,34.7.173,1
34.8.174,34.8.174,1
34.9.175,34.9.175,1
34.10.176,34.10.176,1
34.11.177,34.11.177,1
34.12.178,34.12.178,1
34.13.179,34.13.179,1
34.14.180,34.14.180,1
34.15.181,34.15.181,1
34.16.182,34.16.182,1
34.17.183,34.17.183,1
34.18.184,34.18.184,1
34.19.185,34.19.185,1
34.20.186,34.20.186,1
34.21.187,34.21.187,1
34.22.188,34.22.188,1
34.23.189,34.23.189,1
34.24.190,34.24.190,1
34.25.191,34.25.191,1
34.26.192,34.26.192,1
34.27.193,34.27.193,1
34.28.194,34.28.194,1
34.29.195,34.29.195,1
34.30.196,34.30.196,1
34.31.197,34.31.197,1
34.32.198,34.32.198,1
34.33.199,34.33.199,1
34.34.200,34.34.200,1
34.35.201,34.35.201,1
34.36.202,34.36.202,1
34.37.203,34.37.203,1
34.38.204,34.38.204,1
34.39.205,34.39.205,1
34.40.206,34.40.206,1
34.41.207,34.41.207,1
34.42.208,34.42.208,1
34.43.209,34.43.209,1
34.44.210,34.44.210,1
34.45.211,34.45.211,1
35.1.212,35.1.212,1
36.1.213,36.1.213,1
36.2.214,36.2.214,1
36.3.215,36.3.215,1
36.4.216,36.4.216,1
36.5.217,36.5.217,1
