_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
6.2.11,6.2.7,1
6.3.12,6.3.8,1
6.4.13,6.4.9,1
6.5.14,6.5.10,1
6.6.15,6.6.11,1
6.7.16,6.7.12,1
6.8.17,6.8.13,1
7.1.18,7.1.14,1
7.2.19,7.2.15,1
7.3.20,7.3.16,1
8.1.21,8.1.17,1
8.2.22,8.2.18,1
8.3.23,8.3.19,1
8.4.24,8.4.20,1
9.1.25,9.1.21,1
10.1.26,10.1.22,1
10.2.27,10.2.23,1
10.3.28,10.3.24,1
10.4.29,10.4.25,1
10.5.30,10.5.26,1
10.6.31,10.6.27,1
11.1.32,11.1.28,1
12.1.33,12.1.29,1
12.2.34,12.2.30,1
13.1.35,13.1.31,1
14.1.36,14.1.32,1
15.1.37,15.1.33,1
15.2.38,15.2.34,1
15.3.39,15.3.35,1
15.4.40,15.4.36,1
15.5.41,15.5.37,1
15.6.42,15.6.38,1
15.7.43,15.7.39,1
15.8.44,15.8.40,1
16.1.45,16.1.41,1
17.1.46,17.1.42,1
17.2.47,17.2.43,1
17.3.48,17.3.44,1
17.4.49,17.4.45,1
18.1.50,18.1.46,1
19.1.51,19.1.47,1
19.2.52,19.2.48,1
19.3.53,19.3.49,1
19.4.54,19.4.50,1
19.5.55,19.5.51,1
19.6.56,19.6.52,1
19.7.57,19.7.53,1
20.1.58,20.1.54,1
21.1.59,21.1.55,1
21.2.60,21.2.56,1
21.3.61,21.3.57,1
21.4.62,21.4.58,1
21.5.63,21.5.59,1
22.1.64,22.1.60,1
23.1.65,23.1.61,1
24.1.66,24.1.62,1
24.2.67,24.2.63,1
24.3.68,24.3.64,1
24.4.69,24.4.65,1
24.5.70,24.5.66,1
24.6.71,24.6.67,1
24.7.72,24.7.68,1
24.8.73,24.8.69,1
25.1.74,25.1.70,1
26.1.75,26.1.71,1
26.2.76,26.2.72,1
27.1.77,27.1.73,1
27.2.78,27.2.74,1
27.3.79,27.3.75,1
28.1.80,28.1.76,1
28.2.81,28.2.77,1
28.3.82,28.3.78,1
28.4.83,28.4.79,1
28.5.84,28.5.80,1
28.6.85,28.6.81,1
28.7.86,28.7.82,1
28.8.87,28.8.83,1
29.1.88,29.1.84,1
30.1.89,30.1.85,1
31.1.90,31.1.86,1
31.2.91,31.2.87,1
31.3.92,31.3.88,1
32.1.93,32.1.89,1
33.1.94,33.1.90,1
33.2.95,33.2.91,1
33.3.96,33.3.92,1
33.4.97,33.4.93,1
33.5.98,33.5.94,1
33.6.99,33.6.95,1
33.7.100,33.7.96,1
34.1.101,34.1.97,1
35.1.102,35.1.98,1
