1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,0.9781609
6.1.10,6.1.10,1
6.2.11,6.2.11,1
7.1.12,7.1.12,0.9384129
8.1.13,8.1.13,1
9.1.14,9.1.14,1
10.1.15,10.1.15,0.8335054
11.1.16,_,0
11.2.17,11.1.16,1
11.3.18,_,0
12.1.19,12.1.17,0.9615272
13.1.20,13.1.18,1
14.1.21,14.1.19,0.89368093
15.1.22,15.1.20,1
15.2.23,15.2.21,1
15.3.24,15.3.22,1
15.4.25,15.4.23,1
15.5.26,15.5.24,1
16.1.27,16.1.25,1
17.1.28,17.1.26,1
18.1.29,18.1.27,1
19.1.30,19.1.28,0.9962026
20.1.31,20.1.29,1
20.2.32,20.2.30,1
21.1.33,21.1.31,1
21.2.34,21.2.32,1
22.1.35,22.1.33,0.9882865
23.1.36,23.1.34,1
24.1.37,24.1.35,0.988415
25.1.38,25.1.36,1
25.2.39,25.2.37,1
25.3.40,25.3.38,1
25.4.41,25.4.39,1
25.5.42,25.5.40,1
25.6.43,25.6.41,1
25.7.44,25.7.42,1
25.8.45,25.8.43,1
25.9.46,25.9.44,1
25.10.47,25.10.45,1
25.11.48,25.11.46,1
25.12.49,25.12.47,1
25.13.50,25.13.48,1
25.14.51,25.14.49,1
25.15.52,25.15.50,1
25.16.53,25.16.51,1
25.17.54,25.17.52,1
25.18.55,25.18.53,1
25.19.56,25.19.54,1
25.20.57,25.20.55,1
25.21.58,25.21.56,1
25.22.59,25.22.57,1
26.1.60,26.1.58,0.9927492
27.1.61,27.1.59,1
27.2.62,27.2.60,1
28.1.63,28.1.61,1
29.1.64,29.1.62,1
29.2.65,29.2.63,1
29.3.66,29.3.64,0.9940046
30.1.67,30.1.65,1
31.1.68,31.1.66,1
32.1.69,32.1.67,0.9922803
33.1.70,33.1.68,1
33.2.71,33.2.69,1
33.3.72,33.3.70,1
33.4.73,33.4.71,1
33.5.74,33.5.72,1
33.6.75,33.6.73,1
33.7.76,33.7.74,1
33.8.77,33.8.75,1
33.9.78,33.9.76,1
33.10.79,33.10.77,1
33.11.80,33.11.78,1
33.12.81,33.12.79,1
33.13.82,33.13.80,1
33.14.83,33.14.81,1
33.15.84,33.15.82,1
33.16.85,33.16.83,1
33.17.86,33.17.84,1
33.18.87,33.18.85,1
33.19.88,33.19.86,1
34.1.89,34.1.87,0.9381157
35.1.90,35.1.88,1
35.2.91,35.2.89,0.926818
35.3.92,35.3.90,0.9412913
36.1.93,36.1.91,0.95151055
37.1.94,37.1.92,0.92980313
38.1.95,38.1.93,1
38.2.96,38.2.94,1
38.3.97,38.3.95,1
