_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
4.1.5,5.1.6,1
5.1.6,6.1.7,1
6.1.7,7.1.8,1
7.1.8,8.1.9,1
8.1.9,9.1.10,1
9.1.10,10.1.11,1
10.1.11,11.1.12,1
11.1.12,12.1.13,1
12.1.13,13.1.14,1
13.1.14,14.1.15,1
14.1.15,15.1.16,1
15.1.16,16.1.17,1
15.2.17,16.2.18,1
15.3.18,16.3.19,1
15.4.19,16.4.20,1
15.5.20,16.5.21,1
16.1.21,17.1.22,1
17.1.22,18.1.23,1
17.2.23,18.2.24,1
17.3.24,18.3.25,1
17.4.25,18.4.26,1
18.1.26,19.1.27,1
19.1.27,20.1.28,1
20.1.28,21.1.29,1
21.1.29,22.1.30,1
21.2.30,22.2.31,1
21.3.31,22.3.32,1
22.1.32,23.1.33,1
23.1.33,24.1.34,1
24.1.34,25.1.35,1
25.1.35,26.1.36,1
26.1.36,27.1.37,1
27.1.37,28.1.38,1
28.1.38,29.1.39,1
29.1.39,30.1.40,1
30.1.40,31.1.41,1
30.2.41,31.2.42,1
30.3.42,31.3.43,1
31.1.43,32.1.44,1
32.1.44,33.1.45,1
33.1.45,34.1.46,1
34.1.46,35.1.47,1
35.1.47,36.1.48,1
36.1.48,37.1.49,1
37.1.49,38.1.50,1
38.1.50,39.1.51,1
39.1.51,40.1.52,1
40.1.52,41.1.53,1
41.1.53,42.1.54,1
42.1.54,43.1.55,1
