_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
_,7.22.36,0
_,7.23.37,0
_,7.24.38,0
_,7.25.39,0
_,7.26.40,0
_,7.27.41,0
_,7.28.42,0
_,27.3.77,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
4.2.5,4.2.9,1
4.3.6,4.3.10,1
4.4.7,4.4.11,1
4.5.8,4.5.12,0.9770701
5.1.9,5.1.13,1
6.1.10,6.1.14,1
7.1.11,7.1.15,1
7.2.12,7.2.16,1
7.3.13,7.3.17,0.8320762
7.4.14,7.4.18,1
7.5.15,7.5.19,0.9505907
7.6.16,7.6.20,1
7.7.17,7.7.21,1
7.8.18,7.8.22,1
7.9.19,7.9.23,1
7.10.20,7.10.24,1
7.11.21,7.11.25,0.94461536
7.12.22,7.12.26,1
7.13.23,7.13.27,1
7.14.24,7.14.28,1
7.15.25,7.15.29,1
7.16.26,7.16.30,1
7.17.27,7.17.31,1
7.18.28,7.18.32,1
7.19.29,7.19.33,1
7.20.30,7.20.34,1
7.21.31,7.21.35,1
7.22.32,7.29.43,1
8.1.33,8.1.44,1
9.1.34,9.1.45,1
10.1.35,10.1.46,1
10.2.36,10.2.47,1
10.3.37,10.3.48,1
10.4.38,10.4.49,1
11.1.39,11.1.50,1
12.1.40,12.1.51,1
12.2.41,12.2.52,1
12.3.42,12.3.53,1
12.4.43,12.4.54,1
13.1.44,13.1.55,1
14.1.45,14.1.56,1
15.1.46,15.1.57,1
16.1.47,16.1.58,1
17.1.48,17.1.59,1
18.1.49,18.1.60,1
18.2.50,18.2.61,0.85333335
18.3.51,18.3.62,1
18.4.52,18.4.63,1
18.5.53,18.5.64,1
18.6.54,18.6.65,1
19.1.55,19.1.66,1
20.1.56,20.1.67,1
21.1.57,21.1.68,1
22.1.58,22.1.69,1
22.2.59,22.2.70,1
23.1.60,23.1.71,1
24.1.61,24.1.72,1
25.1.62,25.1.73,1
26.1.63,26.1.74,1
27.1.64,27.1.75,1
27.2.65,27.2.76,0.81071126
27.3.66,_,0
27.4.67,27.4.78,1
27.5.68,27.5.79,1
28.1.69,28.1.80,1
29.1.70,29.1.81,1
30.1.71,30.1.82,1
31.1.72,31.1.83,1
32.1.73,32.1.84,1
33.1.74,33.1.85,1
34.1.75,34.1.86,1
35.1.76,35.1.87,1
36.1.77,36.1.88,0.98950446
36.2.78,36.2.89,1
36.3.79,36.3.90,1
