id,filename,current_commit,parent_commit,status
beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7#7,w7/w7-s3-c04-operations-avancee-pandas.ipynb,beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7,0d417dfdcc18b837b6c0152f048daeab2bce742a,diff-error
beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7#8,w7/w7-s4-c01-matplotlib-2d.ipynb,beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7,0d417dfdcc18b837b6c0152f048daeab2bce742a,diff-error
beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7#9,w7/w7-s4-c02-matplotlib-3d.ipynb,beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7,0d417dfdcc18b837b6c0152f048daeab2bce742a,diff-error
beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7#10,w7/w7-s4-c03-notebooks-interactifs.ipynb,beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7,0d417dfdcc18b837b6c0152f048daeab2bce742a,diff-error
beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7#11,w7/w7-s4-c04-bokeh-et-al.ipynb,beb892e8bc6aa4a933b644e6f7fc1cef90a97cf7,0d417dfdcc18b837b6c0152f048daeab2bce742a,diff-error
0d417dfdcc18b837b6c0152f048daeab2bce742a#0,w7/w7-s1-c1-installation.ipynb,0d417dfdcc18b837b6c0152f048daeab2bce742a,c010839fd3189c3f70eb71e4b52deb37a1263ee2,success
0d417dfdcc18b837b6c0152f048daeab2bce742a#1,w7/w7-s2-c00-intro-numpy.ipynb,0d417dfdcc18b837b6c0152f048daeab2bce742a,c010839fd3189c3f70eb71e4b52deb37a1263ee2,diff-error
0d417dfdcc18b837b6c0152f048daeab2bce742a#2,w7/w7-s2-c01-dimension1.ipynb,0d417dfdcc18b837b6c0152f048daeab2bce742a,c010839fd3189c3f70eb71e4b52deb37a1263ee2,diff-error
0d417dfdcc18b837b6c0152f048daeab2bce742a#3,w7/w7-s2-c02-dtype.ipynb,0d417dfdcc18b837b6c0152f048daeab2bce742a,c010839fd3189c3f70eb71e4b52deb37a1263ee2,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#0,w6/w6-s1-c1-introduction-classes.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#1,w6/w6-s1-c2-record-et-classe.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#2,w6/w6-s1-c3-property.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#3,w6/w6-s1-c4-datetime.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#4,w6/w6-s2-c2-speciales-1.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#5,w6/w6-s2-c3-speciales-2.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#6,w6/w6-s3-c1-heritage.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#7,w6/w6-s3-c3-enums.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#8,w6/w6-s3-c4-heritage-typage.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#9,w6/w6-s4-c1-heritage-multiple.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#10,w6/w6-s8-c1-context-manager-et-exception.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
09ce061ed0144ffaa82af05e484c36107a56063a#11,w6/w6-s8-x1-classes-merger.ipynb,09ce061ed0144ffaa82af05e484c36107a56063a,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
8055ffd632d571adb16c16d97a71fe6e37536cf8#0,w5/w5-s7-c3-packages.ipynb,8055ffd632d571adb16c16d97a71fe6e37536cf8,74a07959011e18e898c7c8ab8ad5034236116490,diff-error
8055ffd632d571adb16c16d97a71fe6e37536cf8#1,w5/w5-s7-x1-decode-zen.ipynb,8055ffd632d571adb16c16d97a71fe6e37536cf8,74a07959011e18e898c7c8ab8ad5034236116490,diff-error
74a07959011e18e898c7c8ab8ad5034236116490#0,w5/w5-s1-c1-break-et-continue.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
74a07959011e18e898c7c8ab8ad5034236116490#1,w5/w5-s1-c2-ne-pas-modifier-sujet-boucle-for.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
74a07959011e18e898c7c8ab8ad5034236116490#2,w5/w5-s2-c1-fonctions.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
74a07959011e18e898c7c8ab8ad5034236116490#3,w5/w5-s3-c1-comprehensions.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
74a07959011e18e898c7c8ab8ad5034236116490#4,w5/w5-s3-c2-comprehensions-imbriquees.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,success
74a07959011e18e898c7c8ab8ad5034236116490#5,w5/w5-s4-c1-expressions-generatrices.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
74a07959011e18e898c7c8ab8ad5034236116490#6,w5/w5-s6-c1-import-once.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
74a07959011e18e898c7c8ab8ad5034236116490#7,w5/w5-s6-c2-modules-et-chemins.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,success
74a07959011e18e898c7c8ab8ad5034236116490#8,w5/w5-s7-c1-import-as.ipynb,74a07959011e18e898c7c8ab8ad5034236116490,0d6175abe3cf9b85fbc2de5485ad40d418be9be1,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#0,w1/w1-s2-c1-installer-python.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#1,w1/w1-s2-c2-lecture.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
8bc6a777bde77a36c4e8d5964e4958591173ce5a#2,w1/w1-s4-c1-utiliser-les-notebooks.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#3,w1/w1-s4-c2-interpreteur-et-notebooks.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
8bc6a777bde77a36c4e8d5964e4958591173ce5a#4,w1/w1-s4-c4-fibonacci.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#5,w1/w1-s4-c5-shebang.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#6,w1/w1-s5-c1-noms-de-variables.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#7,w1/w1-s5-c2-mots-cles.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#8,w1/w1-s5-c3-introduction-types.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#9,w1/w1-s5-c5-type-checking.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#10,w1/w1-s6-c1-calculette.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#11,w2/w2-s1-c1-accents.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#12,w2/w2-s2-c4-expressions-regulieres.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#13,w2/w2-s2-x1-expressions-regulieres.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#14,w2/w2-s3-c1-slices.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#15,w2/w2-s4-c1-listes.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#16,w2/w2-s5-c2-presentation.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#17,w2/w2-s6-c1-valeur-de-retour.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
8bc6a777bde77a36c4e8d5964e4958591173ce5a#18,w2/w2-s6-x1-label.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#19,w2/w2-s7-x2-carre.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
8bc6a777bde77a36c4e8d5964e4958591173ce5a#20,w3/w3-s1-c1-fichiers.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#21,w3/w3-s1-c2-utilitaires-sur-fichiers.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#22,w3/w3-s1-c4-fichiers-systeme.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#23,w3/w3-s2-c2-sequence-unpacking.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#24,w3/w3-s2-c3-for-sur-plusieurs-variables.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#25,w3/w3-s4-c1-dictionnaires.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#26,w3/w3-s4-c2-cles-immuables.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
8bc6a777bde77a36c4e8d5964e4958591173ce5a#27,w3/w3-s4-c3-record-et-dictionnaire.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
8bc6a777bde77a36c4e8d5964e4958591173ce5a#28,w3/w3-s6-c1-try-finally.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
8bc6a777bde77a36c4e8d5964e4958591173ce5a#29,w3/w3-s7-c3-les-differentes-copies.ipynb,8bc6a777bde77a36c4e8d5964e4958591173ce5a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#0,w4/w4-s1-c1-passage-par-reference.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#1,w4/w4-s1-c4-type-hints.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#2,w4/w4-s2-c1-conditions-1.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
7fae6facc5b6450e475240b8201ae248622e890a#3,w4/w4-s2-c2-evaluation-conditions.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#4,w4/w4-s2-c3-if-comme-expression.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#5,w4/w4-s2-c4-conditions-2.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#6,w4/w4-s2-x1-dispatch.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
7fae6facc5b6450e475240b8201ae248622e890a#7,w4/w4-s2-x2-libelle.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
7fae6facc5b6450e475240b8201ae248622e890a#8,w4/w4-s3-c2-boucle-while.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#9,w4/w4-s3-x2-taxes.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
7fae6facc5b6450e475240b8201ae248622e890a#10,w4/w4-s4-c1-scope-builtin.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#11,w4/w4-s4-c2-variable-de-boucle.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
7fae6facc5b6450e475240b8201ae248622e890a#12,w4/w4-s6-c2-pas-de-valeur-par-defaut-mutable.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,success
7fae6facc5b6450e475240b8201ae248622e890a#13,w4/w4-s6-c3-keyword-only.ipynb,7fae6facc5b6450e475240b8201ae248622e890a,488232c623fe76fd191ed2baf64bb61ba8b8de33,diff-error
01f834eb55d5b46392006380484ae2366e25ed88#0,w3/w3-s1-c2-utilitaires-sur-fichiers.ipynb,01f834eb55d5b46392006380484ae2366e25ed88,0ac645dc74d546dd3410f8ec98799604a3ed03ca,diff-error
01f834eb55d5b46392006380484ae2366e25ed88#1,w3/w3-s1-c3-format-json-et-autres.ipynb,01f834eb55d5b46392006380484ae2366e25ed88,0ac645dc74d546dd3410f8ec98799604a3ed03ca,diff-error
01f834eb55d5b46392006380484ae2366e25ed88#2,w3/w3-s2-c2-sequence-unpacking.ipynb,01f834eb55d5b46392006380484ae2366e25ed88,0ac645dc74d546dd3410f8ec98799604a3ed03ca,diff-error
01f834eb55d5b46392006380484ae2366e25ed88#3,w3/w3-s4-x2-marine-dict.ipynb,01f834eb55d5b46392006380484ae2366e25ed88,0ac645dc74d546dd3410f8ec98799604a3ed03ca,success
01f834eb55d5b46392006380484ae2366e25ed88#4,w3/w3-s5-x2-marine-set.ipynb,01f834eb55d5b46392006380484ae2366e25ed88,0ac645dc74d546dd3410f8ec98799604a3ed03ca,diff-error
01f834eb55d5b46392006380484ae2366e25ed88#5,w3/w3-s7-c3-les-differentes-copies.ipynb,01f834eb55d5b46392006380484ae2366e25ed88,0ac645dc74d546dd3410f8ec98799604a3ed03ca,diff-error
01f834eb55d5b46392006380484ae2366e25ed88#6,w3/w3-s7-c6-affectation-operateurs-2.ipynb,01f834eb55d5b46392006380484ae2366e25ed88,0ac645dc74d546dd3410f8ec98799604a3ed03ca,success
0ac645dc74d546dd3410f8ec98799604a3ed03ca#0,w3/w3-s2-c1-tuple-et-virgule.ipynb,0ac645dc74d546dd3410f8ec98799604a3ed03ca,624d1828b182e879f4936fbbc68a483ae5bb4aee,diff-error
0ce6280dd5be70a99610a4272c603766cc62dccd#0,w2/w2-s2-c4-expressions-regulieres.ipynb,0ce6280dd5be70a99610a4272c603766cc62dccd,649d0ca495ca33e4546d650544a6dfe7023c8857,success
e9314100ea2a3de3655c6c90ba5401a33fee967d#0,w2/w2-s2-c2-formatage.ipynb,e9314100ea2a3de3655c6c90ba5401a33fee967d,9dae31a26a0a0846e42e37e3042c7c013ea2372c,diff-error
b15fc295b0add7b631842805da7245c095872230#0,w9/w9-s2-c1-decorateurs.ipynb,b15fc295b0add7b631842805da7245c095872230,5c1ffbdca5fc174c83b5be44c6f66a260d3d7fde,diff-error
8cbf2a7cfc761d4b5ab983d1772aa0cec867a187#0,w3/w3-s8-x1-fifo.ipynb,8cbf2a7cfc761d4b5ab983d1772aa0cec867a187,ce5672dd058a20ef8e3057afff86ddc3ef40aec7,diff-error
ce5672dd058a20ef8e3057afff86ddc3ef40aec7#0,w3/w3-s7-c6-affectation-operateurs-2.ipynb,ce5672dd058a20ef8e3057afff86ddc3ef40aec7,e7679e3a06323f9167270b92e5275dc206d94033,diff-error
e7679e3a06323f9167270b92e5275dc206d94033#0,w3/w3-s7-c5-affectation-simultanee.ipynb,e7679e3a06323f9167270b92e5275dc206d94033,3cbbc2d574ebd176ae69fa0e6daf3dfd42eebc99,diff-error
3cbbc2d574ebd176ae69fa0e6daf3dfd42eebc99#0,w3/w3-s7-c4-instruction-del.ipynb,3cbbc2d574ebd176ae69fa0e6daf3dfd42eebc99,a886fc1cfb0351edd526d092cb89b16468f711ce,success
a886fc1cfb0351edd526d092cb89b16468f711ce#0,w3/w3-s7-c3-les-differentes-copies.ipynb,a886fc1cfb0351edd526d092cb89b16468f711ce,676ccd9efc10fc7249457ce98aff201a3172ec69,diff-error
676ccd9efc10fc7249457ce98aff201a3172ec69#0,w3/w3-s7-c2-references-circulaires.ipynb,676ccd9efc10fc7249457ce98aff201a3172ec69,9982f15fc8d4ad7bbb6113adf6cbc4724d61dfed,diff-error
9982f15fc8d4ad7bbb6113adf6cbc4724d61dfed#0,w3/w3-s7-c1-operateur-is-et-fonction-id.ipynb,9982f15fc8d4ad7bbb6113adf6cbc4724d61dfed,07e9217f9183d83afb5a211ee6cb6b871524e8f8,diff-error
07e9217f9183d83afb5a211ee6cb6b871524e8f8#0,w3/w3-s6-c1-try-finally.ipynb,07e9217f9183d83afb5a211ee6cb6b871524e8f8,114bbb6153dc5070ee17597f14a787d9775500db,diff-error
114bbb6153dc5070ee17597f14a787d9775500db#0,w3/w3-s5-x2-marine-set.ipynb,114bbb6153dc5070ee17597f14a787d9775500db,e54915ad1525dbe98e76cfe6e5df4bf5e99c6ed6,diff-error
e54915ad1525dbe98e76cfe6e5df4bf5e99c6ed6#0,w3/w3-s5-x1-read-set.ipynb,e54915ad1525dbe98e76cfe6e5df4bf5e99c6ed6,262584b89eeeba5e189b4d424ee72ebcc28ebde1,diff-error
262584b89eeeba5e189b4d424ee72ebcc28ebde1#0,w3/w3-s5-c1-ensembles.ipynb,262584b89eeeba5e189b4d424ee72ebcc28ebde1,14173bbee0645ca5777ca51c4c61f43121f43ee9,diff-error
14173bbee0645ca5777ca51c4c61f43121f43ee9#0,w3/w3-s4-x2-marine-dict.ipynb,14173bbee0645ca5777ca51c4c61f43121f43ee9,89c5aa5e9bf4726a9f880b16b4b29de1e86a5d92,diff-error
89c5aa5e9bf4726a9f880b16b4b29de1e86a5d92#0,w3/w3-s4-x1-graph-dict.ipynb,89c5aa5e9bf4726a9f880b16b4b29de1e86a5d92,639fbfae198e3e4167f5e2f6690a6ebc9f1a5d24,diff-error
9dae31a26a0a0846e42e37e3042c7c013ea2372c#0,w1/w1-s6-c1-calculette.ipynb,9dae31a26a0a0846e42e37e3042c7c013ea2372c,067a9a23ff3e407f2ba952b69a7e4f661726efc1,success
2325d340a5cf1851fa87544baf35dde8759f6b57#0,w1/w1-s5-c5-type-checking.ipynb,2325d340a5cf1851fa87544baf35dde8759f6b57,ab7b70997f7ebdd30d30de701a76a67d00c791de,success
ab7b70997f7ebdd30d30de701a76a67d00c791de#0,w1/w1-s5-c5-type-checking.ipynb,ab7b70997f7ebdd30d30de701a76a67d00c791de,54858e5966a698308592679fc561b66533f9de91,success
54858e5966a698308592679fc561b66533f9de91#0,w1/w1-s5-c5-type-checking.ipynb,54858e5966a698308592679fc561b66533f9de91,e6a4ae35e260f9bd0db3c116155df32ad034d704,diff-error
e6a4ae35e260f9bd0db3c116155df32ad034d704#0,w1/w1-s5-c5-type-checking.ipynb,e6a4ae35e260f9bd0db3c116155df32ad034d704,871c6921d09039327fafbfcae8707355294a4574,diff-error
871c6921d09039327fafbfcae8707355294a4574#0,w1/w1-s5-c4-garbage-collector.ipynb,871c6921d09039327fafbfcae8707355294a4574,20220731883209192cd6de2b39523962bc9f5b60,diff-error
20220731883209192cd6de2b39523962bc9f5b60#0,w1/w1-s5-c4-garbage-collector.ipynb,20220731883209192cd6de2b39523962bc9f5b60,f1c65aedb5ab4fbf6c17ecedefba91d13ca56dae,diff-error
f1c65aedb5ab4fbf6c17ecedefba91d13ca56dae#0,w1/w1-s5-c1-noms-de-variables.ipynb,f1c65aedb5ab4fbf6c17ecedefba91d13ca56dae,97da01112f0a9513f74d768e458c6a15ec98b91e,diff-error
97da01112f0a9513f74d768e458c6a15ec98b91e#0,w1/w1-s5-c1-noms-de-variables.ipynb,97da01112f0a9513f74d768e458c6a15ec98b91e,9a3ee9582805ac4343495a99fe3566b57c6d7a51,diff-error
9a3ee9582805ac4343495a99fe3566b57c6d7a51#0,w1/w1-s4-c5-shebang.ipynb,9a3ee9582805ac4343495a99fe3566b57c6d7a51,686696c59cdcf3d3e5a1ae3b80e78acad8b464c9,diff-error
686696c59cdcf3d3e5a1ae3b80e78acad8b464c9#0,w1/w1-s4-c2-interpreteur-et-notebooks.ipynb,686696c59cdcf3d3e5a1ae3b80e78acad8b464c9,5c1ffbdca5fc174c83b5be44c6f66a260d3d7fde,success
639fbfae198e3e4167f5e2f6690a6ebc9f1a5d24#0,w3/w3-s4-c3-record-et-dictionnaire.ipynb,639fbfae198e3e4167f5e2f6690a6ebc9f1a5d24,3ce04eae6b50ee8bf4bb77a8b27b9d0583929bf8,diff-error
3ce04eae6b50ee8bf4bb77a8b27b9d0583929bf8#0,w3/w3-s4-c2-cles-immuables.ipynb,3ce04eae6b50ee8bf4bb77a8b27b9d0583929bf8,286c63beff3c8ef115dbba2cc0fe7c27db64f04c,diff-error
286c63beff3c8ef115dbba2cc0fe7c27db64f04c#0,w3/w3-s4-c1-dictionnaires.ipynb,286c63beff3c8ef115dbba2cc0fe7c27db64f04c,9411fd63f86c2c4cd2e6167dbeae9c139b9a66e9,diff-error
9411fd63f86c2c4cd2e6167dbeae9c139b9a66e9#0,w3/w3-s2-x2-surgery.ipynb,9411fd63f86c2c4cd2e6167dbeae9c139b9a66e9,8981fd260af435566458baf7f1924c94484985c0,diff-error
8981fd260af435566458baf7f1924c94484985c0#0,w3/w3-s2-x1-comptage.ipynb,8981fd260af435566458baf7f1924c94484985c0,de2f3006615c3e2c929db2265bbd8308dea2e1aa,diff-error
de2f3006615c3e2c929db2265bbd8308dea2e1aa#0,w3/w3-s2-c3-for-sur-plusieurs-variables.ipynb,de2f3006615c3e2c929db2265bbd8308dea2e1aa,1c9d33137db6a67b696af4ebc3dabdb7f85c7970,diff-error
1c9d33137db6a67b696af4ebc3dabdb7f85c7970#0,w3/w3-s2-c2-sequence-unpacking.ipynb,1c9d33137db6a67b696af4ebc3dabdb7f85c7970,f041d18902ae8f027f9987f632a9a4db3db5fbad,diff-error
f041d18902ae8f027f9987f632a9a4db3db5fbad#0,w3/w3-s2-c1-tuple-et-virgule.ipynb,f041d18902ae8f027f9987f632a9a4db3db5fbad,490250dfa54a1fe22b9c2b6424c18b5258867115,diff-error
490250dfa54a1fe22b9c2b6424c18b5258867115#0,w3/w3-s1-c4-fichiers-systeme.ipynb,490250dfa54a1fe22b9c2b6424c18b5258867115,1a1a54e64c246dd643e3dced9548aae7aa4833e9,diff-error
1a1a54e64c246dd643e3dced9548aae7aa4833e9#0,w3/w3-s1-c3-format-json-et-autres.ipynb,1a1a54e64c246dd643e3dced9548aae7aa4833e9,e4052349de987097f719f9cdfa85b514ed72d465,diff-error
e4052349de987097f719f9cdfa85b514ed72d465#0,w3/w3-s1-c2-utilitaires-sur-fichiers.ipynb,e4052349de987097f719f9cdfa85b514ed72d465,085671e6aa1fb9780166c97a086e614ef94051d4,diff-error
085671e6aa1fb9780166c97a086e614ef94051d4#0,w3/w3-s1-c1-fichiers.ipynb,085671e6aa1fb9780166c97a086e614ef94051d4,cfaa4374ed5c22326c37ca3eb433b7ab160bfd9c,diff-error
cfaa4374ed5c22326c37ca3eb433b7ab160bfd9c#0,w3/w3-s1-c1-fichiers.ipynb,cfaa4374ed5c22326c37ca3eb433b7ab160bfd9c,5c1ffbdca5fc174c83b5be44c6f66a260d3d7fde,success
cfaa4374ed5c22326c37ca3eb433b7ab160bfd9c#1,w3/w3-s1-c2-utilitaires-sur-fichiers.ipynb,cfaa4374ed5c22326c37ca3eb433b7ab160bfd9c,5c1ffbdca5fc174c83b5be44c6f66a260d3d7fde,success
