_,2.1.2,0
_,2.2.3,0
_,2.3.4,0
_,2.4.5,0
_,2.5.6,0
_,2.6.7,0
_,6.19.107,0
_,7.7.115,0
_,7.9.117,0
_,7.11.119,0
_,7.13.121,0
_,7.15.123,0
_,7.17.125,0
_,7.18.126,0
_,7.21.129,0
_,25.1.171,0
_,27.1.176,0
_,27.2.177,0
_,27.3.178,0
_,27.5.180,0
_,27.6.181,0
_,27.7.182,0
_,28.1.183,0
_,29.1.184,0
_,29.3.186,0
_,30.1.187,0
_,30.6.192,0
_,31.1.193,0
_,31.3.195,0
_,32.1.196,0
_,32.2.197,0
_,33.1.198,0
_,34.1.199,0
_,34.2.200,0
_,34.3.201,0
_,34.4.202,0
_,34.5.203,0
_,34.6.204,0
_,34.7.205,0
_,35.1.206,0
_,35.2.207,0
_,35.3.208,0
_,35.4.209,0
_,35.5.210,0
_,57.5.255,0
_,61.1.271,0
_,61.2.272,0
_,61.3.273,0
_,63.1.275,0
_,65.1.282,0
_,65.3.284,0
_,65.5.286,0
1.1.1,1.1.1,1
2.1.2,3.1.8,1
2.2.3,3.2.9,1
2.3.4,3.3.10,1
2.4.5,3.4.11,1
2.5.6,3.5.12,1
2.6.7,3.6.13,1
2.7.8,3.7.14,1
2.8.9,3.8.15,1
2.9.10,3.9.16,1
2.10.11,3.10.17,1
2.11.12,3.11.18,1
2.12.13,3.12.19,1
2.13.14,3.13.20,1
2.14.15,3.14.21,1
2.15.16,3.15.22,1
2.16.17,3.16.23,1
2.17.18,3.17.24,1
2.18.19,3.18.25,1
2.19.20,3.19.26,1
2.20.21,3.20.27,1
2.21.22,3.21.28,1
2.22.23,3.22.29,1
2.23.24,3.23.30,1
2.24.25,3.24.31,1
2.25.26,3.25.32,1
2.26.27,3.26.33,1
2.27.28,3.27.34,1
2.28.29,3.28.35,1
2.29.30,3.29.36,1
2.30.31,3.30.37,1
2.31.32,3.31.38,1
2.32.33,3.32.39,1
2.33.34,3.33.40,1
2.34.35,3.34.41,1
2.35.36,3.35.42,1
2.36.37,3.36.43,1
2.37.38,3.37.44,1
2.38.39,3.38.45,1
2.39.40,3.39.46,1
2.40.41,3.40.47,1
2.41.42,3.41.48,1
2.42.43,3.42.49,1
2.43.44,3.43.50,1
2.44.45,3.44.51,1
2.45.46,3.45.52,1
2.46.47,3.46.53,1
2.47.48,3.47.54,1
2.48.49,3.48.55,1
2.49.50,3.49.56,1
2.50.51,3.50.57,1
2.51.52,3.51.58,1
2.52.53,3.52.59,1
2.53.54,3.53.60,1
2.54.55,3.54.61,1
2.55.56,3.55.62,1
2.56.57,3.56.63,1
2.57.58,3.57.64,1
2.58.59,3.58.65,1
2.59.60,3.59.66,1
2.60.61,3.60.67,1
2.61.62,3.61.68,1
2.62.63,3.62.69,1
2.63.64,3.63.70,1
2.64.65,3.64.71,1
2.65.66,3.65.72,1
2.66.67,3.66.73,1
2.67.68,3.67.74,1
2.68.69,3.68.75,1
2.69.70,3.69.76,1
2.70.71,3.70.77,1
2.71.72,3.71.78,1
2.72.73,3.72.79,1
2.73.74,3.73.80,1
2.74.75,3.74.81,1
2.75.76,3.75.82,1
2.76.77,3.76.83,1
2.77.78,3.77.84,1
2.78.79,3.78.85,1
2.79.80,3.79.86,1
3.1.81,4.1.87,1
4.1.82,5.1.88,1
5.1.83,6.1.89,1
5.2.84,6.2.90,1
5.3.85,6.3.91,1
5.4.86,6.4.92,1
5.5.87,6.5.93,1
5.6.88,6.6.94,1
5.7.89,6.7.95,1
