_,1.3.3,0
_,4.1.15,0
_,4.2.16,0
_,9.1.23,0
_,12.1.28,0
_,12.2.29,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,_,0
1.4.4,_,0
2.1.5,2.1.4,1
3.1.6,3.1.5,1
3.2.7,3.2.6,1
3.3.8,3.3.7,1
3.4.9,3.4.8,1
3.5.10,3.5.9,1
3.6.11,3.6.10,1
3.7.12,3.7.11,1
3.8.13,_,0
3.9.14,3.8.12,1
3.10.15,3.9.13,1
3.11.16,3.10.14,1
4.1.17,_,0
4.2.18,_,0
4.3.19,_,0
4.4.20,_,0
4.5.21,_,0
4.6.22,_,0
4.7.23,_,0
4.8.24,_,0
4.9.25,_,0
4.10.26,_,0
4.11.27,_,0
4.12.28,_,0
4.13.29,_,0
4.14.30,_,0
4.15.31,_,0
4.16.32,_,0
4.17.33,_,0
4.18.34,_,0
4.19.35,_,0
4.20.36,_,0
4.21.37,_,0
4.22.38,_,0
4.23.39,_,0
4.24.40,_,0
4.25.41,_,0
4.26.42,_,0
4.27.43,_,0
4.28.44,_,0
4.29.45,_,0
4.30.46,_,0
4.31.47,_,0
4.32.48,_,0
4.33.49,_,0
4.34.50,_,0
4.35.51,_,0
5.1.52,_,0
5.2.53,_,0
5.3.54,_,0
5.4.55,_,0
5.5.56,_,0
6.1.57,5.1.17,1
6.2.58,6.1.18,1
6.3.59,6.2.19,1
6.4.60,6.3.20,1
7.1.61,_,0
7.2.62,_,0
7.3.63,_,0
7.4.64,_,0
7.5.65,_,0
8.1.66,7.1.21,1
9.1.67,_,0
10.1.68,8.1.22,1
10.2.69,_,0
11.1.70,_,0
12.1.71,_,0
12.2.72,_,0
13.1.73,_,0
14.1.74,10.1.24,0.4943173
14.2.75,_,0
14.3.76,11.1.25,0.73142713
14.4.77,11.2.26,0.6034738
14.5.78,_,0
14.6.79,11.3.27,0.6633631
14.7.80,_,0
15.1.81,_,0
15.2.82,_,0
15.3.83,_,0
15.4.84,_,0
15.5.85,_,0
15.6.86,_,0
15.7.87,_,0
16.1.88,_,0
16.2.89,_,0
18.1.90,_,0
18.2.91,_,0
18.3.92,_,0
18.4.93,11.2.26,0.7000118
18.5.94,11.3.27,0.77835083
18.6.95,_,0
18.7.96,_,0
18.8.97,_,0
18.9.98,_,0
18.10.99,_,0
18.11.100,_,0
