_,2.1.6,0
11.4.88,11.4.84,1
11.5.89,11.5.85,1
11.6.90,11.6.86,1
11.7.91,11.7.87,1
11.8.92,11.8.88,1
12.1.93,12.2.90,1
12.2.94,12.3.91,1
12.3.95,12.4.92,1
12.4.96,12.5.93,1
12.5.97,12.6.94,1
12.6.98,12.7.95,1
12.7.99,12.8.96,1
12.8.100,12.9.97,1
12.9.101,12.10.98,1
12.10.102,12.11.99,1
12.11.103,12.12.100,1
12.12.104,12.13.101,1
12.13.105,12.14.102,1
13.1.106,13.1.103,1
13.2.107,13.2.104,1
13.3.108,13.3.105,1
13.4.109,13.4.106,1
13.5.110,13.5.107,1
13.6.111,13.6.108,1
13.7.112,13.7.109,1
13.8.113,13.8.110,1
13.9.114,13.9.111,1
13.10.115,13.10.112,1
13.11.116,13.11.113,1
13.12.117,13.12.114,1
13.13.118,13.13.115,1
13.14.119,13.14.116,1
14.1.120,14.1.117,1
14.2.121,14.2.118,1
14.3.122,14.3.119,1
14.4.123,14.4.120,1
14.5.124,14.5.121,1
15.1.125,15.1.122,1
15.2.126,15.2.123,1
15.3.127,15.3.124,1
15.4.128,15.4.125,1
15.5.129,15.5.126,1
15.6.130,15.6.127,1
15.7.131,15.7.128,1
15.8.132,15.8.129,1
15.9.133,15.9.130,1
15.10.134,15.10.131,1
16.1.135,16.1.132,1
16.2.136,16.2.133,1
16.3.137,16.3.134,1
16.4.138,16.4.135,1
16.5.139,16.5.136,1
16.6.140,16.6.137,1
16.7.141,16.7.138,1
16.8.142,16.8.139,1
16.9.143,16.9.140,1
17.1.144,17.1.141,1
17.2.145,17.2.142,1
17.3.146,17.3.143,1
17.4.147,17.4.144,1
17.5.148,17.5.145,1
17.6.149,17.6.146,1
17.7.150,17.7.147,1
17.8.151,17.8.148,1
17.9.152,17.9.149,1
18.1.153,18.1.150,1
18.2.154,18.2.151,1
18.3.155,18.3.152,1
18.4.156,18.4.153,1
18.5.157,18.5.154,1
18.6.158,18.6.155,1
18.7.159,18.7.156,1
18.8.160,18.8.157,1
18.9.161,18.9.158,1
18.10.162,18.10.159,1
18.11.163,18.11.160,1
18.12.164,18.12.161,1
18.13.165,18.13.162,1
18.14.166,18.14.163,1
18.15.167,18.15.164,1
18.16.168,18.16.165,1
18.17.169,18.17.166,1
18.18.170,18.18.167,1
18.19.171,18.19.168,1
18.20.172,18.20.169,1
18.21.173,18.21.170,1
18.22.174,18.22.171,1
18.23.175,18.23.172,1
18.24.176,18.24.173,1
18.25.177,18.25.174,1
18.26.178,18.26.175,1
18.27.179,18.27.176,1
18.28.180,18.28.177,1
18.29.181,18.29.178,1
19.1.182,19.1.179,1
19.2.183,19.2.180,1
19.3.184,19.3.181,1
19.4.185,19.4.182,1
19.5.186,19.5.183,1
19.6.187,19.6.184,0.9846077
19.7.188,19.7.185,1
19.8.189,19.8.186,0.98534894
19.9.190,19.9.187,1
19.10.191,19.10.188,0.99041367
19.11.192,19.11.189,1
20.1.193,20.1.190,1
20.2.194,20.2.191,1
20.3.195,20.3.192,1
20.4.196,20.4.193,1
20.5.197,20.5.194,1
20.6.198,20.6.195,1
20.7.199,20.7.196,1
20.8.200,20.8.197,1
20.9.201,20.9.198,1
20.10.202,20.10.199,1
20.11.203,20.11.200,1
20.12.204,20.12.201,1
20.13.205,20.13.202,1
21.1.206,21.1.203,1
21.2.207,21.2.204,1
21.3.208,21.3.205,1
22.1.209,22.1.206,1
22.2.210,22.2.207,1
22.3.211,22.3.208,1
22.4.212,22.4.209,1
22.5.213,22.5.210,1
22.6.214,22.6.211,1
22.7.215,22.7.212,1
22.8.216,22.8.213,1
22.9.217,22.9.214,1
22.10.218,22.10.215,1
22.11.219,22.11.216,1
22.12.220,22.12.217,1
22.13.221,22.13.218,1
22.14.222,22.14.219,1
23.1.223,23.1.220,1
23.2.224,23.2.221,1
23.3.225,23.3.222,1
23.4.226,23.4.223,1
23.5.227,23.5.224,1
24.1.228,24.2.226,1
24.2.229,24.3.227,1
24.3.230,24.4.228,1
24.4.231,24.5.229,1
24.5.232,24.6.230,1
24.6.233,24.7.231,1
24.7.234,24.8.232,1
25.1.235,25.1.233,1
26.1.236,26.5.238,1
26.2.237,26.6.239,1
26.3.238,26.7.240,1
26.4.239,26.8.241,1
26.5.240,26.9.242,1
27.1.241,27.1.243,1
27.2.242,27.2.244,1
27.3.243,27.3.245,1
27.4.244,27.4.246,1
27.5.245,27.5.247,1
27.6.246,27.6.248,1
27.7.247,27.7.249,1
27.8.248,27.8.250,1
27.9.249,27.9.251,1
27.10.250,27.10.252,1
27.11.251,27.11.253,1
27.12.252,27.12.254,1
27.13.253,27.13.255,1
27.14.254,27.14.256,1
27.15.255,27.15.257,1
27.16.256,27.16.258,1
27.17.257,27.17.259,1
27.18.258,27.18.260,1
28.1.259,28.1.261,1
28.2.260,28.2.262,1
28.3.261,28.3.263,1
28.4.262,28.4.264,1
29.1.263,29.1.265,1
29.2.264,29.2.266,1
29.3.265,29.3.267,1
29.4.266,29.4.268,1
29.5.267,29.5.269,1
29.6.268,29.6.270,1
29.7.269,29.7.271,1
