1.1.1,1.1.1,1
2.1.2,2.1.2,1
2.2.3,2.2.3,1
2.3.4,2.3.4,1
3.1.5,3.1.5,1
4.1.6,4.1.6,1
5.1.7,5.1.7,1
5.2.8,5.2.8,1
5.3.9,5.3.9,1
5.4.10,5.4.10,1
5.5.11,5.5.11,1
5.6.12,5.6.12,1
5.7.13,5.7.13,1
5.8.14,5.8.14,1
5.9.15,5.9.15,1
5.10.16,5.10.16,1
6.1.17,6.1.17,1
7.1.18,7.1.18,1
8.1.19,8.1.19,1
9.1.20,9.1.20,1
10.1.21,10.1.21,1
11.1.22,11.1.22,1
12.1.23,12.1.23,1
13.1.24,13.1.24,1
14.1.25,14.1.25,1
15.1.26,15.1.26,1
16.1.27,16.1.27,1
17.1.28,17.1.28,1
17.2.29,17.2.29,1
17.3.30,17.3.30,1
18.1.31,18.1.31,1
19.1.32,19.1.32,1
19.2.33,19.2.33,1
19.3.34,19.3.34,1
20.1.35,20.1.35,1
21.1.36,21.1.36,1
21.2.37,21.2.37,1
21.3.38,21.3.38,1
22.1.39,22.1.39,1
23.1.40,23.1.40,1
23.2.41,23.2.41,1
23.3.42,23.3.42,1
24.1.43,24.1.43,1
25.1.44,25.1.44,1
26.1.45,26.1.45,1
27.1.46,27.1.46,1
28.1.47,28.1.47,1
29.1.48,29.1.48,1
30.1.49,30.1.49,1
31.1.50,31.1.50,1
32.1.51,32.1.51,1
32.2.52,32.2.52,1
33.1.53,33.1.53,1
34.1.54,34.1.54,1
35.1.55,35.1.55,1
36.1.56,36.1.56,1
36.2.57,36.2.57,1
37.1.58,37.1.58,1
38.1.59,38.1.59,1
39.1.60,39.1.60,1
40.1.61,40.1.61,1
41.1.62,41.1.62,1
42.1.63,42.1.63,1
42.2.64,42.2.64,1
43.1.65,_,0
44.1.66,_,0
45.1.67,43.1.65,1
46.1.68,44.1.66,1
47.1.69,45.1.67,1
48.1.70,46.1.68,1
49.1.71,47.1.69,1
50.1.72,48.1.70,1
51.1.73,49.1.71,1
52.1.74,50.1.72,1
53.1.75,51.1.73,0.5978235
54.1.76,52.1.74,1
55.1.77,53.1.75,1
56.1.78,_,0
57.1.79,_,0
57.2.80,_,0
57.3.81,_,0
57.4.82,_,0
57.5.83,_,0
58.1.84,54.1.76,1
59.1.85,55.1.77,1
60.1.86,56.1.78,1
60.2.87,56.2.79,1
60.3.88,56.3.80,1
60.4.89,56.4.81,1
60.5.90,56.5.82,1
60.6.91,56.6.83,1
61.1.92,57.1.84,1
62.1.93,58.1.85,1
63.1.94,59.1.86,1
64.1.95,60.1.87,1
64.2.96,60.2.88,1
64.3.97,60.3.89,1
64.4.98,60.4.90,1
64.5.99,60.5.91,1
64.6.100,60.6.92,1
64.7.101,60.7.93,1
64.8.102,60.8.94,1
64.9.103,60.9.95,1
64.10.104,60.10.96,1
64.11.105,60.11.97,1
64.12.106,60.12.98,1
64.13.107,60.13.99,1
65.1.108,61.1.100,1
66.1.109,62.1.101,1
66.2.110,62.2.102,1
66.3.111,62.3.103,1
66.4.112,62.4.104,1
66.5.113,62.5.105,1
67.1.114,63.1.106,1
67.2.115,63.2.107,1
67.3.116,63.3.108,1
67.4.117,63.4.109,1
67.5.118,63.5.110,1
67.6.119,63.6.111,1
68.1.120,64.1.112,1
69.1.121,65.1.113,1
70.1.122,66.1.114,1
71.1.123,67.1.115,1
72.1.124,68.1.116,1
73.1.125,69.1.117,1
74.1.126,70.1.118,1
75.1.127,71.1.119,1
76.1.128,72.1.120,1
77.1.129,73.1.121,1
78.1.130,74.1.122,1
79.1.131,75.1.123,1
80.1.132,76.1.124,1
81.1.133,77.1.125,1
82.1.134,78.1.126,1
83.1.135,79.1.127,1
84.1.136,80.1.128,1
85.1.137,81.1.129,1
86.1.138,82.1.130,1
87.1.139,83.1.131,1
89.1.140,85.1.132,1
91.1.141,87.1.133,1
93.1.142,89.1.134,1
