_,1.1.1,0
58.1.122,58.1.119,1
58.2.123,58.2.120,1
59.1.124,59.1.121,1
60.1.125,60.1.122,1
61.1.126,61.1.123,1
62.1.127,62.1.124,1
62.2.128,62.2.125,1
62.3.129,62.3.126,1
62.4.130,62.4.127,1
62.5.131,62.5.128,1
63.1.132,63.1.129,0.99230766
64.1.133,64.1.130,1
64.2.134,64.2.131,1
64.3.135,64.3.132,1
64.4.136,64.4.133,1
64.5.137,64.5.134,1
64.6.138,64.6.135,1
64.7.139,64.7.136,1
65.1.140,65.1.137,1
66.1.141,66.1.138,1
67.1.142,67.1.139,1
68.1.143,68.1.140,1
68.2.144,68.2.141,1
68.3.145,68.3.142,1
68.4.146,68.4.143,1
70.1.147,70.1.144,1
71.1.148,71.1.145,1
72.1.149,72.1.146,1
73.1.150,73.1.147,1
74.1.151,74.1.148,1
74.2.152,74.2.149,1
74.3.153,74.3.150,1
75.1.154,75.1.151,1
76.1.155,76.1.152,1
77.1.156,77.1.153,1
78.1.157,78.1.154,1
78.2.158,78.2.155,1
78.3.159,78.3.156,1
78.4.160,78.4.157,1
79.1.161,79.1.158,1
80.1.162,80.1.159,1
80.2.163,80.2.160,1
81.1.164,81.1.161,1
82.1.165,82.1.162,1
83.1.166,83.1.163,1
83.2.167,83.2.164,1
83.3.168,83.3.165,1
84.1.169,84.1.166,1
85.1.170,85.1.167,1
86.1.171,86.1.168,1
86.2.172,86.2.169,1
86.3.173,86.3.170,1
86.4.174,86.4.171,1
86.5.175,86.5.172,1
87.1.176,87.1.173,1
88.1.177,88.1.174,0.8159492
88.2.178,88.2.175,1
88.3.179,88.3.176,1
89.1.180,89.1.177,1
90.1.181,90.1.178,0.8049476
90.2.182,90.2.179,1
90.3.183,90.3.180,1
91.1.184,91.1.181,1
92.1.185,92.1.182,0.91637707
92.2.186,92.2.183,1
92.3.187,92.3.184,1
93.1.188,93.1.185,1
94.1.189,94.1.186,0.9360428
94.2.190,94.2.187,1
95.1.191,95.1.188,1
96.1.192,96.1.189,0.89860016
97.1.193,97.1.190,0.8950068
98.1.194,98.1.191,1
98.2.195,98.2.192,1
98.3.196,98.3.193,1
99.1.197,99.1.194,0.9607843
100.1.198,100.1.195,1
101.1.199,101.1.196,1
101.2.200,101.2.197,1
102.1.201,102.1.198,1
103.1.202,103.1.199,0.9116012
104.1.203,104.1.200,1
105.1.204,105.1.201,0.93459773
105.2.205,105.2.202,1
106.1.206,106.1.203,1
107.1.207,107.1.204,1
107.2.208,107.2.205,1
108.1.209,108.1.206,1
109.1.210,109.1.207,1
109.2.211,109.2.208,1
110.1.212,110.1.209,1
111.1.213,111.1.210,1
