_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
5.2.10,5.2.6,1
5.3.11,5.3.7,1
5.4.12,5.4.8,1
5.5.13,5.5.9,1
6.1.14,6.1.10,1
7.1.15,7.1.11,1
8.1.16,8.1.12,1
9.1.17,9.1.13,1
9.2.18,9.2.14,1
9.3.19,9.3.15,1
10.1.20,10.1.16,1
11.1.21,11.1.17,1
11.2.22,11.2.18,1
11.3.23,11.3.19,1
12.1.24,12.1.20,1
12.2.25,12.2.21,1
12.3.26,12.3.22,1
12.4.27,12.4.23,1
12.5.28,12.5.24,1
12.6.29,12.6.25,1
12.7.30,12.7.26,1
12.8.31,12.8.27,1
13.1.32,13.1.28,1
13.2.33,13.2.29,1
13.3.34,13.3.30,1
14.1.35,14.1.31,1
15.1.36,15.1.32,1
15.2.37,15.2.33,1
15.3.38,15.3.34,1
15.4.39,15.4.35,1
16.1.40,16.1.36,1
17.1.41,17.1.37,1
17.2.42,17.2.38,1
17.3.43,17.3.39,1
17.4.44,17.4.40,1
17.5.45,17.5.41,1
17.6.46,17.6.42,1
18.1.47,18.1.43,1
19.1.48,19.1.44,1
20.1.49,20.1.45,1
20.2.50,20.2.46,1
21.1.51,21.1.47,1
22.1.52,22.1.48,1
23.1.53,23.1.49,1
23.2.54,23.2.50,1
24.1.55,24.1.51,1
25.1.56,25.1.52,1
26.1.57,26.1.53,1
26.2.58,26.2.54,1
26.3.59,26.3.55,1
26.4.60,26.4.56,1
26.5.61,26.5.57,1
26.6.62,26.6.58,1
27.1.63,27.1.59,1
27.2.64,27.2.60,1
27.3.65,27.3.61,1
27.4.66,27.4.62,1
27.5.67,27.5.63,1
27.6.68,27.6.64,1
