1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
4.2.5,4.2.5,1
4.3.6,4.3.6,1
4.4.7,4.4.7,1
4.5.8,4.5.8,1
5.1.9,5.1.9,1
6.1.10,6.1.10,1
6.2.11,6.2.11,1
6.3.12,6.3.12,1
6.4.13,6.4.13,1
6.5.14,6.5.14,1
6.6.15,6.6.15,1
6.7.16,6.7.16,1
6.8.17,6.8.17,1
6.9.18,6.9.18,1
6.10.19,6.10.19,1
6.11.20,6.11.20,1
7.1.21,7.1.21,1
7.2.22,7.2.22,1
7.3.23,7.3.23,1
8.1.24,8.1.24,1
8.2.25,8.2.25,1
8.3.26,8.3.26,1
8.4.27,8.4.27,1
8.5.28,8.5.28,1
8.6.29,8.6.29,1
8.7.30,8.7.30,1
8.8.31,8.8.31,1
8.9.32,8.9.32,1
8.10.33,8.10.33,1
8.11.34,8.11.34,1
8.12.35,8.12.35,1
8.13.36,8.13.36,1
8.14.37,8.14.37,1
8.15.38,8.15.38,1
8.16.39,8.16.39,1
8.17.40,8.17.40,1
8.18.41,8.18.41,1
8.19.42,8.19.42,1
8.20.43,8.20.43,1
8.21.44,8.21.44,1
8.22.45,8.22.45,1
8.23.46,8.23.46,1
8.24.47,8.24.47,1
8.25.48,8.25.48,1
8.26.49,8.26.49,1
8.27.50,8.27.50,1
8.28.51,8.28.51,1
8.29.52,8.29.52,1
8.30.53,8.30.53,1
8.31.54,8.31.54,1
8.32.55,8.32.55,1
8.33.56,8.33.56,1
8.34.57,8.34.57,1
8.35.58,8.35.58,1
8.36.59,8.36.59,1
8.37.60,8.37.60,1
8.38.61,8.38.61,1
8.39.62,8.39.62,1
8.40.63,8.40.63,1
8.41.64,8.41.64,1
9.1.65,9.1.65,1
10.1.66,10.1.66,1
11.1.67,_,0
12.1.68,11.1.67,1
12.2.69,11.2.68,1
12.3.70,11.3.69,1
12.4.71,11.4.70,1
12.5.72,11.5.71,1
12.6.73,11.6.72,1
12.7.74,11.7.73,1
12.8.75,11.8.74,1
12.9.76,11.9.75,1
12.10.77,11.10.76,1
12.11.78,11.11.77,1
12.12.79,11.12.78,1
12.13.80,11.13.79,1
12.14.81,11.14.80,1
12.15.82,11.15.81,1
12.16.83,11.16.82,1
12.17.84,11.17.83,1
12.18.85,11.18.84,1
12.19.86,11.19.85,1
12.20.87,11.20.86,1
12.21.88,11.21.87,1
12.22.89,11.22.88,1
12.23.90,11.23.89,1
12.24.91,11.24.90,1
12.25.92,11.25.91,1
12.26.93,11.26.92,1
12.27.94,11.27.93,1
12.28.95,11.28.94,1
12.29.96,11.29.95,1
12.30.97,11.30.96,1
12.31.98,11.31.97,1
12.32.99,11.32.98,1
12.33.100,11.33.99,1
12.34.101,11.34.100,1
12.35.102,11.35.101,1
12.36.103,11.36.102,1
12.37.104,11.37.103,1
12.38.105,11.38.104,1
12.39.106,11.39.105,1
12.40.107,11.40.106,1
12.41.108,11.41.107,1
12.42.109,11.42.108,1
12.43.110,11.43.109,1
12.44.111,11.44.110,1
12.45.112,11.45.111,1
12.46.113,11.46.112,1
12.47.114,11.47.113,1
12.48.115,11.48.114,1
12.49.116,11.49.115,1
12.50.117,11.50.116,1
12.51.118,11.51.117,1
12.52.119,11.52.118,1
12.53.120,11.53.119,1
12.54.121,11.54.120,1
12.55.122,11.55.121,1
12.56.123,11.56.122,1
12.57.124,11.57.123,1
12.58.125,11.58.124,1
12.59.126,11.59.125,1
12.60.127,11.60.126,1
12.61.128,11.61.127,1
12.62.129,11.62.128,1
12.63.130,11.63.129,1
12.64.131,11.64.130,1
13.1.132,_,0
14.1.133,12.1.131,1
14.2.134,12.2.132,1
14.3.135,12.3.133,1
14.4.136,12.4.134,1
14.5.137,12.5.135,1
14.6.138,12.6.136,1
14.7.139,12.7.137,1
14.8.140,12.8.138,1
14.9.141,12.9.139,1
14.10.142,12.10.140,1
14.11.143,12.11.141,1
14.12.144,12.12.142,1
14.13.145,12.13.143,1
14.14.146,12.14.144,1
14.15.147,12.15.145,1
14.16.148,12.16.146,1
14.17.149,12.17.147,1
14.18.150,12.18.148,1
14.19.151,12.19.149,1
14.20.152,12.20.150,1
14.21.153,12.21.151,1
14.22.154,12.22.152,1
14.23.155,12.23.153,1
14.24.156,12.24.154,1
14.25.157,12.25.155,1
14.26.158,12.26.156,1
14.27.159,12.27.157,1
14.28.160,12.28.158,1
14.29.161,12.29.159,1
14.30.162,12.30.160,1
14.31.163,12.31.161,1
14.32.164,12.32.162,1
14.33.165,12.33.163,1
14.34.166,12.34.164,1
14.35.167,12.35.165,1
14.36.168,12.36.166,1
14.37.169,12.37.167,1
14.38.170,12.38.168,1
14.39.171,12.39.169,1
14.40.172,12.40.170,1
14.41.173,12.41.171,1
14.42.174,12.42.172,1
14.43.175,12.43.173,1
14.44.176,12.44.174,1
14.45.177,12.45.175,1
14.46.178,12.46.176,1
14.47.179,12.47.177,1
14.48.180,12.48.178,1
14.49.181,12.49.179,1
14.50.182,12.50.180,1
14.51.183,12.51.181,1
14.52.184,12.52.182,1
15.1.185,_,0
16.1.186,13.1.183,1
17.1.187,14.1.184,1
17.2.188,14.2.185,1
17.3.189,14.3.186,1
17.4.190,14.4.187,1
17.5.191,14.5.188,1
17.6.192,14.6.189,1
17.7.193,14.7.190,1
17.8.194,14.8.191,1
18.1.195,15.1.192,1
18.2.196,15.2.193,1
18.3.197,15.3.194,1
18.4.198,15.4.195,1
18.5.199,15.5.196,1
18.6.200,15.6.197,1
18.7.201,15.7.198,1
18.8.202,15.8.199,1
18.9.203,15.9.200,1
19.1.204,16.1.201,1
20.1.205,17.1.202,1
20.2.206,17.2.203,1
20.3.207,17.3.204,1
20.4.208,17.4.205,1
20.5.209,17.5.206,1
