1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,1
7.1.7,7.1.7,0.99329615
7.2.8,7.2.8,1
7.3.9,7.3.9,1
8.1.10,8.1.10,1
8.2.11,8.2.11,1
9.1.12,9.1.12,1
9.2.13,9.2.13,1
9.3.14,9.3.14,1
10.1.15,10.1.15,1
10.2.16,10.2.16,1
10.3.17,10.3.17,1
10.4.18,10.4.18,1
10.5.19,10.5.19,1
10.6.20,10.6.20,1
10.7.21,10.7.21,1
10.8.22,10.8.22,1
10.9.23,10.9.23,1
10.10.24,10.10.24,1
10.11.25,10.11.25,1
10.12.26,10.12.26,1
11.1.27,11.1.27,1
11.2.28,11.2.28,1
11.3.29,11.3.29,1
11.4.30,11.4.30,1
11.5.31,11.5.31,1
12.1.32,12.1.32,1
13.1.33,13.1.33,1
14.1.34,14.1.34,1
14.2.35,14.2.35,1
14.3.36,14.3.36,1
14.4.37,14.4.37,1
14.5.38,14.5.38,1
15.1.39,15.1.39,1
16.1.40,16.1.40,1
17.1.41,17.1.41,1
17.2.42,17.2.42,1
18.1.43,18.1.43,1
19.1.44,19.1.44,1
19.2.45,19.2.45,1
19.3.46,19.3.46,1
19.4.47,19.4.47,1
19.5.48,19.5.48,1
19.6.49,19.6.49,1
19.7.50,19.7.50,1
20.1.51,20.1.51,1
21.1.52,21.1.52,1
21.2.53,21.2.53,1
21.3.54,21.3.54,1
21.4.55,21.4.55,1
21.5.56,21.5.56,1
21.6.57,21.6.57,1
21.7.58,21.7.58,1
22.1.59,22.1.59,1
23.1.60,23.1.60,1
24.1.61,24.1.61,1
24.2.62,24.2.62,1
24.3.63,24.3.63,1
24.4.64,24.4.64,1
24.5.65,24.5.65,1
25.1.66,25.1.66,1
26.1.67,26.1.67,1
27.1.68,27.1.68,1
27.2.69,27.2.69,1
27.3.70,27.3.70,1
27.4.71,27.4.71,1
27.5.72,27.5.72,1
27.6.73,27.6.73,1
27.7.74,27.7.74,1
28.1.75,28.1.75,1
29.1.76,29.1.76,1
29.2.77,29.2.77,1
29.3.78,29.3.78,1
30.1.79,30.1.79,1
31.1.80,31.1.80,1
31.2.81,31.2.81,1
31.3.82,31.3.82,1
31.4.83,31.4.83,1
31.5.84,31.5.84,1
31.6.85,31.6.85,1
31.7.86,31.7.86,1
31.8.87,31.8.87,1
31.9.88,31.9.88,1
32.1.89,32.1.89,1
33.1.90,33.1.90,1
33.2.91,33.2.91,1
33.3.92,33.3.92,1
34.1.93,34.1.93,1
34.2.94,34.2.94,1
34.3.95,34.3.95,1
34.4.96,34.4.96,1
34.5.97,34.5.97,1
34.6.98,34.6.98,1
34.7.99,34.7.99,1
34.8.100,34.8.100,1
34.9.101,34.9.101,1
34.10.102,34.10.102,1
34.11.103,34.11.103,1
34.12.104,34.12.104,1
34.13.105,34.13.105,1
34.14.106,34.14.106,1
34.15.107,34.15.107,1
34.16.108,34.16.108,1
35.1.109,35.1.109,1
36.1.110,36.1.110,1
37.1.111,37.1.111,1
37.2.112,37.2.112,1
38.1.113,38.1.113,1
38.2.114,38.2.114,0.99172413
38.3.115,38.3.115,1
38.4.116,38.4.116,1
38.5.117,38.5.117,1
38.6.118,38.6.118,1
38.7.119,38.7.119,1
38.8.120,38.8.120,1
39.1.121,39.1.121,1
