_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
4.2.9,4.2.5,1
4.3.10,4.3.6,1
5.1.11,5.1.7,1
6.1.12,6.1.8,1
7.1.13,7.1.9,1
7.2.14,7.2.10,1
7.3.15,7.3.11,1
7.4.16,7.4.12,1
7.5.17,7.5.13,1
8.1.18,8.1.14,1
9.1.19,9.1.15,1
10.1.20,10.1.16,1
11.1.21,11.1.17,1
12.1.22,12.1.18,1
12.2.23,12.2.19,1
12.3.24,12.3.20,1
12.4.25,12.4.21,1
12.5.26,12.5.22,1
12.6.27,12.6.23,1
12.7.28,12.7.24,1
12.8.29,12.8.25,1
13.1.30,13.1.26,1
13.2.31,13.2.27,1
13.3.32,13.3.28,1
14.1.33,14.1.29,1
14.2.34,14.2.30,1
14.3.35,14.3.31,1
15.1.36,15.1.32,1
15.2.37,15.2.33,1
15.3.38,15.3.34,1
15.4.39,15.4.35,1
15.5.40,15.5.36,1
16.1.41,16.1.37,1
17.1.42,17.1.38,1
18.1.43,18.1.39,1
18.2.44,18.2.40,1
19.1.45,19.1.41,1
20.1.46,20.1.42,1
20.2.47,20.2.43,1
20.3.48,20.3.44,1
21.1.49,21.1.45,1
21.2.50,21.2.46,1
21.3.51,21.3.47,1
21.4.52,21.4.48,1
21.5.53,21.5.49,1
21.6.54,21.6.50,1
21.7.55,21.7.51,1
21.8.56,21.8.52,1
21.9.57,21.9.53,1
21.10.58,21.10.54,1
21.11.59,21.11.55,1
21.12.60,21.12.56,1
21.13.61,21.13.57,1
21.14.62,21.14.58,1
21.15.63,21.15.59,1
22.1.64,22.1.60,1
22.2.65,22.2.61,1
22.3.66,22.3.62,1
22.4.67,22.4.63,1
22.5.68,22.5.64,1
22.6.69,22.6.65,1
22.7.70,22.7.66,1
22.8.71,22.8.67,1
22.9.72,22.9.68,1
22.10.73,22.10.69,1
22.11.74,22.11.70,1
22.12.75,22.12.71,1
22.13.76,22.13.72,1
23.1.77,23.1.73,1
24.1.78,24.1.74,1
25.1.79,25.1.75,1
25.2.80,25.2.76,1
26.1.81,26.1.77,1
27.1.82,27.1.78,1
28.1.83,28.1.79,1
29.1.84,29.1.80,1
30.1.85,30.1.81,1
31.1.86,31.1.82,1
31.2.87,31.2.83,1
32.1.88,32.1.84,1
33.1.89,33.1.85,1
33.2.90,33.2.86,1
33.3.91,33.3.87,1
33.4.92,33.4.88,1
33.5.93,33.5.89,1
33.6.94,33.6.90,1
33.7.95,33.7.91,1
34.1.96,34.1.92,1
35.1.97,35.1.93,1
35.2.98,35.2.94,1
35.3.99,35.3.95,1
35.4.100,35.4.96,1
35.5.101,35.5.97,1
35.6.102,35.6.98,1
35.7.103,35.7.99,1
35.8.104,35.8.100,1
36.1.105,36.1.101,1
37.1.106,37.1.102,1
37.2.107,37.2.103,1
38.1.108,38.1.104,1
39.1.109,39.1.105,1
40.1.110,40.1.106,1
41.1.111,41.1.107,1
41.2.112,41.2.108,1
41.3.113,41.3.109,1
41.4.114,41.4.110,1
41.5.115,41.5.111,1
41.6.116,41.6.112,1
41.7.117,41.7.113,1
41.8.118,41.8.114,1
42.1.119,42.1.115,1
42.2.120,42.2.116,1
42.3.121,42.3.117,1
42.4.122,42.4.118,1
42.5.123,42.5.119,1
42.6.124,42.6.120,1
42.7.125,42.7.121,1
42.8.126,42.8.122,1
43.1.127,43.1.123,1
44.1.128,44.1.124,1
