1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
3.2.4,3.2.4,1
4.1.5,4.1.5,1
5.1.6,5.1.6,1
6.1.7,6.1.7,1
7.1.8,7.1.8,1
8.1.9,8.1.9,1
8.2.10,8.2.10,1
8.3.11,8.3.11,1
9.1.12,9.1.12,1
10.1.13,10.1.13,1
11.1.14,11.1.14,1
12.1.15,12.1.15,1
12.2.16,12.2.16,1
13.1.17,13.1.17,1
13.2.18,13.2.18,1
13.3.19,13.3.19,1
13.4.20,13.4.20,1
13.5.21,13.5.21,1
13.6.22,13.6.22,1
13.7.23,13.7.23,1
13.8.24,13.8.24,1
13.9.25,13.9.25,1
13.10.26,13.10.26,1
13.11.27,13.11.27,1
14.1.28,14.1.28,1
14.2.29,14.2.29,1
14.3.30,14.3.30,1
14.4.31,14.4.31,1
14.5.32,14.5.32,1
14.6.33,14.6.33,1
14.7.34,14.7.34,1
14.8.35,14.8.35,1
14.9.36,14.9.36,1
14.10.37,14.10.37,1
14.11.38,14.11.38,1
14.12.39,14.12.39,1
14.13.40,14.13.40,1
14.14.41,14.14.41,1
14.15.42,14.15.42,1
14.16.43,14.16.43,1
14.17.44,14.17.44,1
14.18.45,14.18.45,1
14.19.46,14.19.46,1
15.1.47,15.1.47,1
16.1.48,16.1.48,1
16.2.49,16.2.49,1
17.1.50,17.1.50,1
18.1.51,18.1.51,1
19.1.52,19.1.52,1
20.1.53,20.1.53,1
20.2.54,20.2.54,1
20.3.55,20.3.55,1
20.4.56,20.4.56,1
20.5.57,20.5.57,1
20.6.58,20.6.58,1
21.1.59,21.1.59,1
21.2.60,21.2.60,1
21.3.61,21.3.61,1
21.4.62,21.4.62,1
21.5.63,21.5.63,1
21.6.64,21.6.64,1
21.7.65,21.7.65,1
21.8.66,21.8.66,1
22.1.67,22.1.67,1
22.2.68,22.2.68,1
22.3.69,22.3.69,1
23.1.70,23.1.70,1
23.2.71,23.2.71,1
23.3.72,23.3.72,1
