_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
5.2.10,5.2.6,1
5.3.11,5.3.7,1
5.4.12,5.4.8,1
5.5.13,5.5.9,1
6.1.14,6.1.10,1
7.1.15,7.1.11,1
7.2.16,7.2.12,1
7.3.17,7.3.13,1
7.4.18,7.4.14,1
7.5.19,7.5.15,1
7.6.20,7.6.16,1
7.7.21,7.7.17,1
7.8.22,7.8.18,1
7.9.23,7.9.19,1
7.10.24,7.10.20,1
8.1.25,8.1.21,1
8.2.26,8.2.22,1
8.3.27,8.3.23,1
9.1.28,9.1.24,1
10.1.29,10.1.25,1
10.2.30,10.2.26,1
10.3.31,10.3.27,1
11.1.32,11.1.28,1
12.1.33,12.1.29,1
13.1.34,13.1.30,1
14.1.35,14.1.31,1
14.2.36,14.2.32,1
14.3.37,14.3.33,1
15.1.38,15.1.34,1
16.1.39,16.1.35,1
17.1.40,17.1.36,1
18.1.41,18.1.37,1
19.1.42,19.1.38,1
20.1.43,20.1.39,1
20.2.44,20.2.40,1
20.3.45,20.3.41,1
20.4.46,20.4.42,1
20.5.47,20.5.43,1
20.6.48,20.6.44,1
20.7.49,20.7.45,1
20.8.50,20.8.46,1
20.9.51,20.9.47,1
20.10.52,20.10.48,1
21.1.53,21.1.49,1
22.1.54,22.1.50,1
23.1.55,23.1.51,1
23.2.56,23.2.52,1
23.3.57,23.3.53,1
23.4.58,23.4.54,1
23.5.59,23.5.55,1
23.6.60,23.6.56,1
23.7.61,23.7.57,1
23.8.62,23.8.58,1
23.9.63,23.9.59,1
23.10.64,23.10.60,1
24.1.65,24.1.61,1
25.1.66,25.1.62,1
25.2.67,25.2.63,1
25.3.68,25.3.64,1
25.4.69,25.4.65,1
25.5.70,25.5.66,1
25.6.71,25.6.67,1
25.7.72,25.7.68,1
25.8.73,25.8.69,1
25.9.74,25.9.70,1
25.10.75,25.10.71,1
26.1.76,26.1.72,1
27.1.77,27.1.73,1
28.1.78,28.1.74,1
29.1.79,29.1.75,1
29.2.80,29.2.76,1
29.3.81,29.3.77,1
29.4.82,29.4.78,1
29.5.83,29.5.79,1
29.6.84,29.6.80,1
29.7.85,29.7.81,1
29.8.86,29.8.82,1
29.9.87,29.9.83,1
29.10.88,29.10.84,1
29.11.89,29.11.85,1
29.12.90,29.12.86,1
29.13.91,29.13.87,1
29.14.92,29.14.88,1
30.1.93,30.1.89,1
31.1.94,31.1.90,1
31.2.95,31.2.91,1
31.3.96,31.3.92,1
31.4.97,31.4.93,1
31.5.98,31.5.94,1
31.6.99,31.6.95,1
31.7.100,31.7.96,1
31.8.101,31.8.97,1
31.9.102,31.9.98,1
31.10.103,31.10.99,1
31.11.104,31.11.100,1
31.12.105,31.12.101,1
32.1.106,32.1.102,1
33.1.107,33.1.103,1
33.2.108,33.2.104,1
33.3.109,33.3.105,1
33.4.110,33.4.106,1
33.5.111,33.5.107,1
33.6.112,33.6.108,1
33.7.113,33.7.109,1
33.8.114,33.8.110,1
33.9.115,33.9.111,1
33.10.116,33.10.112,1
33.11.117,33.11.113,1
33.12.118,33.12.114,1
33.13.119,33.13.115,1
33.14.120,33.14.116,1
33.15.121,33.15.117,1
33.16.122,33.16.118,1
33.17.123,33.17.119,1
33.18.124,33.18.120,1
33.19.125,33.19.121,1
34.1.126,34.1.122,1
35.1.127,35.1.123,1
35.2.128,35.2.124,1
35.3.129,35.3.125,1
35.4.130,35.4.126,1
35.5.131,35.5.127,1
35.6.132,35.6.128,1
35.7.133,35.7.129,1
35.8.134,35.8.130,1
35.9.135,35.9.131,1
35.10.136,35.10.132,1
