_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
5.2.10,5.2.6,1
5.3.11,5.3.7,1
5.4.12,5.4.8,1
5.5.13,5.5.9,1
5.6.14,5.6.10,1
5.7.15,5.7.11,1
5.8.16,5.8.12,1
5.9.17,5.9.13,1
6.1.18,6.1.14,1
7.1.19,7.1.15,1
8.1.20,8.1.16,1
9.1.21,9.1.17,1
9.2.22,9.2.18,1
9.3.23,9.3.19,1
10.1.24,10.1.20,1
11.1.25,11.1.21,1
12.1.26,12.1.22,1
13.1.27,13.1.23,1
13.2.28,13.2.24,1
13.3.29,13.3.25,1
14.1.30,14.1.26,1
14.2.31,14.2.27,1
14.3.32,14.3.28,1
15.1.33,15.1.29,1
15.2.34,15.2.30,1
15.3.35,15.3.31,1
16.1.36,16.1.32,1
17.1.37,17.1.33,1
18.1.38,18.1.34,1
18.2.39,18.2.35,1
18.3.40,18.3.36,1
18.4.41,18.4.37,1
18.5.42,18.5.38,1
18.6.43,18.6.39,1
18.7.44,18.7.40,1
18.8.45,18.8.41,1
18.9.46,18.9.42,1
18.10.47,18.10.43,1
18.11.48,18.11.44,1
19.1.49,19.1.45,1
19.2.50,19.2.46,1
19.3.51,19.3.47,1
20.1.52,20.1.48,1
20.2.53,20.2.49,1
20.3.54,20.3.50,1
20.4.55,20.4.51,1
20.5.56,20.5.52,1
20.6.57,20.6.53,1
20.7.58,20.7.54,1
20.8.59,20.8.55,1
20.9.60,20.9.56,1
20.10.61,20.10.57,1
20.11.62,20.11.58,1
21.1.63,21.1.59,1
22.1.64,22.1.60,1
23.1.65,23.1.61,1
24.1.66,24.1.62,1
25.1.67,25.1.63,1
26.1.68,26.1.64,1
26.2.69,26.2.65,1
26.3.70,26.3.66,1
26.4.71,26.4.67,1
26.5.72,26.5.68,1
26.6.73,26.6.69,1
26.7.74,26.7.70,1
27.1.75,27.1.71,1
28.1.76,28.1.72,1
29.1.77,29.1.73,1
30.1.78,30.1.74,1
31.1.79,31.1.75,1
32.1.80,32.1.76,1
33.1.81,33.1.77,1
34.1.82,34.1.78,1
35.1.83,35.1.79,1
