1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,0.919491
6.1.6,6.1.6,0.8988923
7.1.7,7.1.7,0.72443306
7.2.8,_,0
8.1.9,8.1.8,0.94433963
8.2.10,8.2.9,1
8.3.11,8.3.10,1
8.4.12,8.4.11,1
8.5.13,8.5.12,0.9935895
8.6.14,8.6.13,1
8.7.15,8.7.14,1
9.1.16,9.1.15,1
10.1.17,10.1.16,1
11.1.18,11.1.17,0.8313128
11.2.19,11.2.18,0.7236011
11.3.20,_,0
11.4.21,11.3.19,1
12.1.22,12.1.20,1
13.1.23,13.1.21,1
14.1.24,14.1.22,1
14.2.25,14.2.23,0.9180199
14.3.26,14.3.24,0.92125666
14.4.27,14.4.25,1
14.5.28,14.5.26,1
14.6.29,14.6.27,1
14.7.30,14.7.28,1
14.8.31,14.8.29,1
14.9.32,14.9.30,1
14.10.33,14.10.31,0.98461545
14.11.34,14.11.32,1
14.12.35,14.12.33,1
14.13.36,14.13.34,1
15.1.37,15.1.35,1
15.2.38,15.2.36,1
15.3.39,15.3.37,1
15.4.40,15.4.38,1
15.5.41,15.5.39,1
15.6.42,15.6.40,1
15.7.43,15.7.41,1
15.8.44,15.8.42,1
15.9.45,15.9.43,1
