_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
4.2.9,4.2.5,1
4.3.10,4.3.6,1
5.1.11,5.1.7,1
5.2.12,5.2.8,1
5.3.13,5.3.9,1
5.4.14,5.4.10,1
5.5.15,5.5.11,1
5.6.16,5.6.12,1
5.7.17,5.7.13,1
5.8.18,5.8.14,1
6.1.19,6.1.15,1
7.1.20,7.1.16,1
8.1.21,8.1.17,1
8.2.22,8.2.18,1
9.1.23,9.1.19,1
10.1.24,10.1.20,1
10.2.25,10.2.21,1
10.3.26,10.3.22,1
10.4.27,10.4.23,1
10.5.28,10.5.24,1
10.6.29,10.6.25,1
10.7.30,10.7.26,1
10.8.31,10.8.27,1
10.9.32,10.9.28,1
10.10.33,10.10.29,1
10.11.34,10.11.30,1
11.1.35,11.1.31,1
12.1.36,12.1.32,1
12.2.37,12.2.33,1
12.3.38,12.3.34,1
13.1.39,13.1.35,1
14.1.40,14.1.36,1
14.2.41,14.2.37,1
14.3.42,14.3.38,1
14.4.43,14.4.39,1
14.5.44,14.5.40,1
15.1.45,15.1.41,1
15.2.46,15.2.42,1
16.1.47,16.1.43,1
16.2.48,16.2.44,1
16.3.49,16.3.45,1
17.1.50,17.1.46,1
18.1.51,18.1.47,1
19.1.52,19.1.48,1
20.1.53,20.1.49,1
21.1.54,21.1.50,1
21.2.55,21.2.51,1
21.3.56,21.3.52,1
21.4.57,21.4.53,1
21.5.58,21.5.54,1
21.6.59,21.6.55,1
21.7.60,21.7.56,1
21.8.61,21.8.57,1
21.9.62,21.9.58,1
22.1.63,22.1.59,1
23.1.64,23.1.60,1
24.1.65,24.1.61,1
24.2.66,24.2.62,1
24.3.67,24.3.63,1
24.4.68,24.4.64,1
24.5.69,24.5.65,1
24.6.70,24.6.66,1
24.7.71,24.7.67,1
25.1.72,25.1.68,1
