_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
6.2.11,6.2.7,1
6.3.12,6.3.8,1
7.1.13,7.1.9,1
7.2.14,7.2.10,1
7.3.15,7.3.11,1
7.4.16,7.4.12,1
7.5.17,7.5.13,1
7.6.18,7.6.14,1
7.7.19,7.7.15,1
7.8.20,7.8.16,1
8.1.21,8.1.17,1
9.1.22,9.1.18,1
10.1.23,10.1.19,1
10.2.24,10.2.20,1
10.3.25,10.3.21,1
10.4.26,10.4.22,1
10.5.27,10.5.23,1
11.1.28,11.1.24,1
12.1.29,12.1.25,1
12.2.30,12.2.26,1
12.3.31,12.3.27,1
12.4.32,12.4.28,1
12.5.33,12.5.29,1
13.1.34,13.1.30,1
13.2.35,13.2.31,1
13.3.36,13.3.32,1
14.1.37,14.1.33,1
14.2.38,14.2.34,1
15.1.39,15.1.35,1
15.2.40,15.2.36,1
16.1.41,16.1.37,1
17.1.42,17.1.38,1
18.1.43,18.1.39,1
18.2.44,18.2.40,1
18.3.45,18.3.41,1
18.4.46,18.4.42,1
18.5.47,18.5.43,1
18.6.48,18.6.44,1
18.7.49,18.7.45,1
19.1.50,19.1.46,1
20.1.51,20.1.47,1
20.2.52,20.2.48,1
20.3.53,20.3.49,1
21.1.54,21.1.50,1
21.2.55,21.2.51,1
21.3.56,21.3.52,1
21.4.57,21.4.53,1
21.5.58,21.5.54,1
21.6.59,21.6.55,1
21.7.60,21.7.56,1
21.8.61,21.8.57,1
21.9.62,21.9.58,1
22.1.63,22.1.59,1
23.1.64,23.1.60,1
24.1.65,24.1.61,1
24.2.66,24.2.62,1
24.3.67,24.3.63,1
24.4.68,24.4.64,1
24.5.69,24.5.65,1
24.6.70,24.6.66,1
24.7.71,24.7.67,1
24.8.72,24.8.68,1
25.1.73,25.1.69,1
26.1.74,26.1.70,1
27.1.75,27.1.71,1
27.2.76,27.2.72,1
27.3.77,27.3.73,1
27.4.78,27.4.74,1
27.5.79,27.5.75,1
27.6.80,27.6.76,1
27.7.81,27.7.77,1
27.8.82,27.8.78,1
28.1.83,28.1.79,1
29.1.84,29.1.80,1
30.1.85,30.1.81,1
31.1.86,31.1.82,1
32.1.87,32.1.83,1
33.1.88,33.1.84,1
34.1.89,34.1.85,1
35.1.90,35.1.86,1
36.1.91,36.1.87,1
36.2.92,36.2.88,1
36.3.93,36.3.89,1
36.4.94,36.4.90,1
36.5.95,36.5.91,1
36.6.96,36.6.92,1
36.7.97,36.7.93,1
36.8.98,36.8.94,1
36.9.99,36.9.95,1
36.10.100,36.10.96,1
36.11.101,36.11.97,1
36.12.102,36.12.98,1
36.13.103,36.13.99,1
36.14.104,36.14.100,1
36.15.105,36.15.101,1
36.16.106,36.16.102,1
36.17.107,36.17.103,1
36.18.108,36.18.104,1
37.1.109,37.1.105,1
38.1.110,38.1.106,1
39.1.111,39.1.107,1
40.1.112,40.1.108,1
41.1.113,41.1.109,1
42.1.114,42.1.110,1
42.2.115,42.2.111,1
42.3.116,42.3.112,1
42.4.117,42.4.113,1
42.5.118,42.5.114,1
42.6.119,42.6.115,1
42.7.120,42.7.116,1
42.8.121,42.8.117,1
42.9.122,42.9.118,1
43.1.123,43.1.119,1
44.1.124,44.1.120,1
45.1.125,45.1.121,1
46.1.126,46.1.122,1
46.2.127,46.2.123,1
46.3.128,46.3.124,1
46.4.129,46.4.125,1
46.5.130,46.5.126,1
46.6.131,46.6.127,1
46.7.132,46.7.128,1
46.8.133,46.8.129,1
46.9.134,46.9.130,1
