1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
5.2.6,5.2.6,1
5.3.7,5.3.7,1
6.1.8,6.1.8,1
6.2.9,6.2.9,1
6.3.10,6.3.10,1
6.4.11,6.4.11,1
6.5.12,6.5.12,1
6.6.13,6.6.13,1
7.1.14,7.1.14,1
8.1.15,8.1.15,1
8.2.16,8.2.16,1
8.3.17,8.3.17,1
8.4.18,8.4.18,1
9.1.19,9.1.19,1
10.1.20,10.1.20,1
11.1.21,11.1.21,1
11.2.22,11.2.22,1
11.3.23,11.3.23,1
11.4.24,11.4.24,1
12.1.25,12.1.25,1
13.1.26,13.1.26,1
13.2.27,13.2.27,1
13.3.28,13.3.28,1
13.4.29,13.4.29,1
13.5.30,13.5.30,1
13.6.31,13.6.31,1
13.7.32,13.7.32,1
13.8.33,13.8.33,1
13.9.34,13.9.34,1
13.10.35,13.10.35,1
13.11.36,13.11.36,1
14.1.37,14.1.37,1
14.2.38,14.2.38,1
14.3.39,14.3.39,1
14.4.40,14.4.40,1
14.5.41,14.5.41,1
14.6.42,14.6.42,1
15.1.43,15.1.43,1
16.1.44,16.1.44,1
17.1.45,17.1.45,1
18.1.46,18.1.46,1
18.2.47,18.2.47,1
18.3.48,18.3.48,1
18.4.49,18.4.49,1
19.1.50,19.1.50,1
20.1.51,20.1.51,1
21.1.52,21.1.52,1
22.1.53,22.1.53,1
23.1.54,23.1.54,1
24.1.55,24.1.55,1
24.2.56,24.2.56,1
25.1.57,25.1.57,1
26.1.58,26.1.58,1
26.2.59,26.2.59,1
26.3.60,26.3.60,1
26.4.61,26.4.61,1
26.5.62,26.5.62,1
27.1.63,27.1.63,1
28.1.64,28.1.64,1
28.2.65,28.2.65,1
28.3.66,28.3.66,1
28.4.67,28.4.67,1
28.5.68,28.5.68,1
28.6.69,28.6.69,1
28.7.70,28.7.70,1
28.8.71,28.8.71,1
28.9.72,28.9.72,1
28.10.73,28.10.73,1
29.1.74,29.1.74,1
30.1.75,30.1.75,1
31.1.76,31.1.76,1
32.1.77,32.1.77,1
33.1.78,33.1.78,1
33.2.79,33.2.79,1
33.3.80,33.3.80,1
33.4.81,33.4.81,1
34.1.82,34.1.82,1
34.2.83,34.2.83,1
34.3.84,34.3.84,1
34.4.85,34.4.85,1
34.5.86,34.5.86,1
34.6.87,34.6.87,1
34.7.88,34.7.88,1
34.8.89,34.8.89,1
34.9.90,34.9.90,1
35.1.91,35.1.91,1
36.1.92,36.1.92,1
36.2.93,36.2.93,1
36.3.94,36.3.94,1
36.4.95,36.4.95,1
36.5.96,36.5.96,1
37.1.97,37.1.97,1
38.1.98,38.1.98,1
38.2.99,38.2.99,1
38.3.100,38.3.100,1
39.1.101,39.1.101,1
40.1.102,40.1.102,1
