_,47.6.171,0
1.1.1,1.1.1,1
2.1.2,2.1.2,1
2.2.3,2.2.3,1
2.3.4,2.3.4,1
3.1.5,3.1.5,1
4.1.6,4.1.6,1
4.2.7,4.2.7,1
4.3.8,4.3.8,1
4.4.9,4.4.9,1
4.5.10,4.5.10,1
4.6.11,4.6.11,1
4.7.12,4.7.12,1
4.8.13,4.8.13,1
4.9.14,4.9.14,1
4.10.15,4.10.15,1
4.11.16,4.11.16,1
4.12.17,4.12.17,1
4.13.18,4.13.18,1
4.14.19,4.14.19,1
4.15.20,4.15.20,1
4.16.21,4.16.21,1
4.17.22,4.17.22,1
4.18.23,4.18.23,1
4.19.24,4.19.24,1
4.20.25,4.20.25,1
4.21.26,4.21.26,1
4.22.27,4.22.27,1
4.23.28,4.23.28,1
4.24.29,4.24.29,1
4.25.30,4.25.30,1
4.26.31,4.26.31,1
5.1.32,5.1.32,1
6.1.33,6.1.33,1
7.1.34,7.1.34,1
7.2.35,7.2.35,1
7.3.36,7.3.36,1
7.4.37,7.4.37,1
7.5.38,7.5.38,1
7.6.39,7.6.39,1
7.7.40,7.7.40,1
7.8.41,7.8.41,1
7.9.42,7.9.42,1
7.10.43,7.10.43,1
7.11.44,7.11.44,1
8.1.45,8.1.45,1
8.2.46,8.2.46,1
8.3.47,8.3.47,1
8.4.48,8.4.48,1
8.5.49,8.5.49,1
8.6.50,8.6.50,1
8.7.51,8.7.51,1
8.8.52,8.8.52,1
8.9.53,8.9.53,1
8.10.54,8.10.54,1
9.1.55,9.1.55,1
10.1.56,10.1.56,1
10.2.57,10.2.57,1
10.3.58,10.3.58,1
10.4.59,10.4.59,1
10.5.60,10.5.60,1
10.6.61,10.6.61,1
10.7.62,10.7.62,1
10.8.63,10.8.63,1
10.9.64,10.9.64,1
10.10.65,10.10.65,1
10.11.66,10.11.66,1
11.1.67,11.1.67,1
11.2.68,11.2.68,1
11.3.69,11.3.69,1
11.4.70,11.4.70,1
11.5.71,11.5.71,1
11.6.72,11.6.72,1
11.7.73,11.7.73,1
11.8.74,11.8.74,1
11.9.75,11.9.75,1
11.10.76,11.10.76,1
11.11.77,11.11.77,1
11.12.78,11.12.78,1
11.13.79,11.13.79,1
11.14.80,11.14.80,1
12.1.81,12.1.81,1
13.1.82,13.1.82,1
14.1.83,14.1.83,1
14.2.84,14.2.84,1
14.3.85,14.3.85,1
15.1.86,15.1.86,1
16.1.87,16.1.87,1
17.1.88,17.1.88,1
18.1.89,18.1.89,1
18.2.90,18.2.90,1
18.3.91,18.3.91,1
18.4.92,18.4.92,1
18.5.93,18.5.93,0.8258065
19.1.94,19.1.94,1
19.2.95,19.2.95,1
19.3.96,19.3.96,1
20.1.97,20.1.97,1
20.2.98,20.2.98,1
21.1.99,21.1.99,1
22.1.100,22.1.100,1
23.1.101,23.1.101,1
24.1.102,24.1.102,1
24.2.103,24.2.103,1
24.3.104,24.3.104,1
24.4.105,24.4.105,1
24.5.106,24.5.106,1
24.6.107,24.6.107,1
24.7.108,24.7.108,1
24.8.109,24.8.109,1
24.9.110,24.9.110,1
24.10.111,24.10.111,1
24.11.112,24.11.112,1
24.12.113,24.12.113,1
24.13.114,24.13.114,1
24.14.115,24.14.115,1
24.15.116,24.15.116,1
25.1.117,25.1.117,1
25.2.118,25.2.118,1
25.3.119,25.3.119,1
26.1.120,26.1.120,1
27.1.121,27.1.121,1
28.1.122,28.1.122,1
28.2.123,28.2.123,1
28.3.124,28.3.124,1
28.4.125,28.4.125,1
28.5.126,28.5.126,1
28.6.127,28.6.127,1
29.1.128,29.1.128,1
30.1.129,30.1.129,1
30.2.130,30.2.130,1
30.3.131,30.3.131,1
31.1.132,31.1.132,1
31.2.133,31.2.133,1
31.3.134,31.3.134,1
31.4.135,31.4.135,1
31.5.136,31.5.136,1
31.6.137,31.6.137,1
32.1.138,32.1.138,1
33.1.139,33.1.139,1
34.1.140,34.1.140,1
34.2.141,34.2.141,1
35.1.142,35.1.142,1
36.1.143,36.1.143,1
37.1.144,37.1.144,1
37.2.145,37.2.145,1
37.3.146,37.3.146,1
38.1.147,38.1.147,1
38.2.148,38.2.148,1
38.3.149,38.3.149,1
39.1.150,39.1.150,1
40.1.151,40.1.151,1
40.2.152,40.2.152,1
40.3.153,40.3.153,1
41.1.154,41.1.154,1
41.2.155,41.2.155,1
42.1.156,42.1.156,1
42.2.157,42.2.157,1
42.3.158,42.3.158,1
42.4.159,42.4.159,1
42.5.160,42.5.160,1
42.6.161,42.6.161,1
43.1.162,43.1.162,1
44.1.163,44.1.163,1
45.1.164,45.1.164,1
46.1.165,46.1.165,1
47.1.166,47.1.166,1
47.2.167,47.2.167,1
47.3.168,47.3.168,1
47.4.169,47.4.169,1
47.5.170,47.5.170,1
