_,2.4.5,0
_,5.1.16,0
_,5.2.17,0
_,5.3.18,0
_,5.4.19,0
_,13.1.34,0
_,18.5.44,0
_,27.1.60,0
_,27.2.61,0
_,27.4.63,0
_,27.5.64,0
_,32.7.78,0
_,33.1.82,0
1.1.1,1.1.1,1
2.1.2,2.1.2,1
2.2.3,2.2.3,1
2.3.4,2.3.4,1
3.1.5,3.1.6,1
3.2.6,3.2.7,1
3.3.7,3.3.8,1
3.4.8,3.4.9,1
3.5.9,3.5.10,1
3.6.10,3.6.11,1
3.7.11,3.7.12,1
3.8.12,3.8.13,1
3.9.13,3.9.14,1
4.1.14,4.1.15,1
5.1.15,8.1.24,0.9015255
6.1.16,_,0
6.2.17,_,0
6.3.18,9.1.25,0.8906157
7.1.19,10.1.26,0.7501595
8.1.20,6.1.20,1
8.2.21,6.2.21,1
8.3.22,6.3.22,1
9.1.23,7.1.23,1
10.1.24,11.1.27,0.8070036
10.2.25,11.3.29,0.88094366
10.3.26,11.2.28,1
10.4.27,11.4.30,1
10.5.28,_,0
10.6.29,11.5.31,0.85750735
10.7.30,11.6.32,1
11.1.31,_,0
12.1.32,12.1.33,0.67673814
12.1.32,19.1.50,0.7972867
13.1.33,_,0
14.1.34,14.1.35,1
15.1.35,15.1.36,1
15.2.36,15.2.37,1
15.3.37,16.1.38,1
16.1.38,17.1.39,1
17.1.39,_,0
17.2.40,18.2.41,0.8257741
17.3.41,18.1.40,0.6590215
17.4.42,18.6.45,0.63781124
17.5.43,_,0
17.6.44,18.3.42,1
17.7.45,18.4.43,1
17.8.46,_,0
17.9.47,_,0
17.10.48,18.7.46,1
17.11.49,18.8.47,1
17.12.50,18.9.48,1
17.13.51,18.10.49,0.9741005
18.1.52,19.1.50,0.9355839
19.1.53,20.1.51,1
20.1.54,21.1.52,1
20.2.55,21.2.53,1
20.3.56,21.3.54,1
21.1.57,22.1.55,1
22.1.58,23.1.56,1
23.1.59,24.1.57,1
24.1.60,25.1.58,1
25.1.61,26.1.59,1
26.1.62,_,0
26.2.63,_,0
26.3.64,_,0
26.4.65,_,0
26.5.66,_,0
26.6.67,_,0
27.1.68,28.1.65,0.9351411
28.1.69,29.1.66,1
29.1.70,30.1.67,1
29.2.71,30.2.68,1
29.3.72,30.3.69,0.751541
29.4.73,30.4.70,1
30.1.74,31.1.71,1
31.1.75,32.1.72,0.83718175
31.2.76,32.2.73,1
31.3.77,32.5.76,0.86835337
31.3.77,27.3.62,0.8166649
31.4.78,32.6.77,0.85231185
31.5.79,32.3.74,1
31.6.80,32.4.75,1
31.7.81,_,0
31.8.82,_,0
31.9.83,32.8.79,1
31.10.84,32.9.80,1
31.11.85,32.10.81,1
32.1.86,_,0
33.1.87,34.1.83,1
34.1.88,35.1.84,1
35.1.89,36.1.85,0.94746315
36.1.90,37.1.86,1
37.1.91,38.1.87,0.92089295
38.1.92,39.1.88,1
39.1.93,40.1.89,1
40.1.94,41.1.90,1
41.1.95,42.1.91,1
42.1.96,43.1.92,1
43.1.97,44.1.93,1
44.1.98,45.1.94,1
45.1.99,46.1.95,1
46.1.100,47.1.96,1
47.1.101,48.1.97,1
48.1.102,49.1.98,1
49.1.103,50.1.99,1
50.1.104,51.1.100,1
51.1.105,52.1.101,1
52.1.106,53.1.102,1
53.1.107,54.1.103,1
54.1.108,55.1.104,1
55.1.109,56.1.105,1
56.1.110,57.1.106,1
57.1.111,58.1.107,1
58.1.112,59.1.108,1
59.1.113,60.1.109,1
60.1.114,61.1.110,1
61.1.115,62.1.111,1
62.1.116,63.1.112,1
63.1.117,64.1.113,1
64.1.118,65.1.114,1
65.1.119,66.1.115,1
66.1.120,67.1.116,1
67.1.121,68.1.117,1
68.1.122,69.1.118,1
69.1.123,70.1.119,1
70.1.124,71.1.120,1
71.1.125,72.1.121,1
72.1.126,73.1.122,1
73.1.127,74.1.123,1
74.1.128,75.1.124,1
75.1.129,76.1.125,1
76.1.130,77.1.126,1
77.1.131,78.1.127,1
78.1.132,79.1.128,1
79.1.133,80.1.129,1
80.1.134,81.1.130,1
81.1.135,82.1.131,1
82.1.136,83.1.132,1
83.1.137,84.1.133,1
84.1.138,85.1.134,1
85.1.139,86.1.135,1
86.1.140,_,0
87.1.141,_,0
88.1.142,_,0
89.1.143,87.1.136,1
