1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
2.1.5,_,0
3.1.6,5.1.50,0.76024675
3.2.7,5.2.51,0.78270006
3.3.8,5.1.50,0.54287344
3.3.8,5.3.52,0.7875562
3.4.9,5.4.53,0.84835124
3.4.9,5.5.54,0.5985242
3.5.10,5.5.54,1.0
3.6.11,5.6.55,1.0
3.7.12,5.7.56,1.0
3.8.13,5.8.57,1.0
3.9.14,5.9.58,1.0
3.10.15,5.10.59,1.0
3.11.16,5.11.60,1.0
3.12.17,5.12.61,1.0
3.13.18,5.13.62,0.9463073
3.14.19,5.14.63,0.92584527
4.1.20,6.1.64,0.7358472
4.2.21,6.2.65,0.7657105
5.1.22,2.1.5,1
5.2.23,2.2.6,1
5.3.24,2.3.7,1
5.4.25,2.4.8,1
5.5.26,2.5.9,1
5.6.27,2.6.10,1
5.7.28,2.7.11,1
5.8.29,2.8.12,1
5.9.30,2.9.13,1
5.10.31,2.10.14,1
5.11.32,2.11.15,1
5.12.33,2.12.16,1
5.13.34,2.13.17,1
5.14.35,2.14.18,1
5.15.36,2.15.19,1
5.16.37,2.16.20,1
5.17.38,2.17.21,1
5.18.39,2.18.22,1
5.19.40,2.19.23,1
5.20.41,2.20.24,1
5.21.42,2.21.25,1
5.22.43,2.22.26,1
5.23.44,2.23.27,1
5.24.45,2.24.28,1
5.25.46,2.25.29,1
5.26.47,2.26.30,1
5.27.48,2.27.31,1
5.28.49,2.28.32,1
5.29.50,2.29.33,1
5.30.51,2.30.34,1
5.31.52,2.31.35,1
5.32.53,2.32.36,1
5.33.54,2.33.37,1
5.34.55,2.34.38,1
5.35.56,2.35.39,1
6.1.57,3.1.40,1
6.2.58,3.2.41,1
6.3.59,3.3.42,1
6.4.60,3.4.43,1
6.5.61,3.5.44,1
7.1.62,4.1.45,1
7.2.63,4.2.46,1
7.3.64,4.3.47,1
7.4.65,4.4.48,1
7.5.66,4.5.49,1
8.1.67,7.1.66,1
9.1.68,8.1.67,1
9.2.69,8.2.68,1
9.3.70,8.3.69,1
9.4.71,8.4.70,1
9.5.72,8.5.71,1
9.6.73,8.6.72,1
10.1.74,9.1.73,1
10.2.75,9.2.74,1
10.3.76,9.3.75,1
10.4.77,9.4.76,1
10.5.78,9.5.77,1
11.1.79,10.1.78,1
12.1.80,11.1.79,1
13.1.81,12.1.80,1
13.2.82,12.2.81,1
13.3.83,12.3.82,1
13.4.84,12.4.83,1
13.5.85,12.5.84,1
14.1.86,13.1.85,1
14.2.87,13.2.86,1
14.3.88,13.3.87,1
14.4.89,13.4.88,1
14.5.90,13.5.89,1
14.6.91,13.6.90,1
14.7.92,13.7.91,1
14.8.93,13.8.92,1
15.1.94,14.1.93,1
15.2.95,14.2.94,1
15.3.96,14.3.95,1
15.4.97,14.4.96,1
15.5.98,14.5.97,1
15.6.99,14.6.98,1
15.7.100,14.7.99,1
15.8.101,14.8.100,1
16.1.102,15.1.101,1
16.2.103,15.2.102,1
16.3.104,15.3.103,1
17.1.105,16.1.104,1
17.2.106,16.2.105,1
17.3.107,16.3.106,1
17.4.108,16.4.107,1
17.5.109,16.5.108,1
17.6.110,16.6.109,1
17.7.111,16.7.110,1
17.8.112,16.8.111,1
17.9.113,16.9.112,1
17.10.114,16.10.113,1
18.1.115,17.1.114,1
18.2.116,17.2.115,1
18.3.117,17.3.116,1
19.1.118,18.1.117,1
19.2.119,18.2.118,1
19.3.120,18.3.119,1
19.4.121,18.4.120,1
19.5.122,18.5.121,1
19.6.123,18.6.122,1
19.7.124,18.7.123,1
19.8.125,18.8.124,1
19.9.126,18.9.125,1
19.10.127,18.10.126,1
19.11.128,18.11.127,1
19.12.129,18.12.128,1
19.13.130,18.13.129,1
19.14.131,18.14.130,1
20.1.132,19.1.131,1
21.1.133,20.1.132,1
21.2.134,20.2.133,1
21.3.135,20.3.134,1
21.4.136,20.4.135,1
21.5.137,20.5.136,1
21.6.138,20.6.137,1
21.7.139,20.7.138,1
21.8.140,20.8.139,1
21.9.141,20.9.140,1
22.1.142,21.1.141,1
22.2.143,21.2.142,1
22.3.144,21.3.143,1
22.4.145,21.4.144,1
22.5.146,21.5.145,1
22.6.147,21.6.146,1
22.7.148,21.7.147,1
22.8.149,21.8.148,1
22.9.150,21.9.149,1
22.10.151,21.10.150,1
22.11.152,21.11.151,1
22.12.153,21.12.152,1
22.13.154,21.13.153,1
22.14.155,21.14.154,1
22.15.156,21.15.155,1
22.16.157,21.16.156,1
22.17.158,21.17.157,1
22.18.159,21.18.158,1
22.19.160,21.19.159,1
22.20.161,21.20.160,1
22.21.162,21.21.161,1
22.22.163,21.22.162,1
22.23.164,21.23.163,1
23.1.165,22.1.164,1
23.2.166,22.2.165,1
23.3.167,22.3.166,1
23.4.168,22.4.167,1
23.5.169,22.5.168,1
23.6.170,22.6.169,1
23.7.171,22.7.170,1
23.8.172,22.8.171,1
23.9.173,22.9.172,1
23.10.174,22.10.173,1
23.11.175,22.11.174,1
24.1.176,23.1.175,1
24.2.177,23.2.176,1
24.3.178,23.3.177,1
24.4.179,23.4.178,1
24.5.180,23.5.179,1
