_,2.6.9,0
27.2.60,27.2.61,1
28.1.61,28.1.62,1
28.2.62,28.2.63,1
28.3.63,28.3.64,1
28.4.64,28.4.65,1
28.5.65,28.5.66,1
29.1.66,29.1.67,1
29.2.67,29.2.68,1
29.3.68,29.3.69,1
29.4.69,29.4.70,1
29.5.70,29.5.71,1
29.6.71,29.6.72,1
29.7.72,29.7.73,1
30.1.73,30.1.74,1
30.2.74,30.2.75,1
31.1.75,31.1.76,1
32.1.76,32.1.77,1
32.2.77,32.2.78,1
32.3.78,32.3.79,1
33.1.79,33.1.80,0.9111893
33.2.80,33.2.81,0.8924569
33.3.81,33.3.82,1
33.4.82,33.4.83,1
34.1.83,34.1.84,0.95488226
34.1.83,84.1.200,0.92525256
34.2.84,34.2.85,1
34.3.85,34.3.86,1
35.1.86,35.1.87,1
35.2.87,35.2.88,1
35.3.88,35.3.89,1
36.1.89,36.1.90,1
36.2.90,36.2.91,1
36.3.91,36.3.92,1
36.4.92,_,0
36.5.93,36.5.94,1
37.1.94,37.1.95,1
38.1.95,38.1.96,1
38.2.96,38.2.97,1
38.3.97,38.3.98,1
38.4.98,38.4.99,1
38.5.99,38.5.100,1
38.6.100,38.6.101,1
39.1.101,39.1.102,1
39.2.102,39.2.103,1
39.3.103,39.3.104,1
39.4.104,39.4.105,1
39.5.105,39.5.106,1
39.6.106,39.6.107,1
39.7.107,39.7.108,1
40.1.108,41.1.110,1
40.2.109,41.2.111,1
40.3.110,41.3.112,1
40.4.111,41.4.113,1
40.5.112,41.5.114,1
40.6.113,41.6.115,1
40.7.114,41.7.116,1
40.8.115,41.9.118,1
41.1.116,_,0
41.2.117,_,0
41.3.118,_,0
41.4.119,_,0
42.1.120,42.1.119,1
42.2.121,42.2.120,1
42.3.122,42.3.121,1
42.4.123,_,0
42.5.124,_,0
43.1.125,43.1.124,1
43.2.126,43.2.125,1
44.1.127,44.1.126,1
45.1.128,45.1.127,1
46.1.129,46.1.128,1
47.1.130,47.1.129,1
48.1.131,48.1.130,1
49.1.132,50.1.132,1
50.1.133,51.1.133,0.7428572
51.1.134,52.1.134,1
52.1.135,53.1.135,1
53.1.136,54.1.136,1
54.1.137,55.1.137,0.96761906
55.1.138,56.1.138,1
56.1.139,57.1.139,1
56.2.140,57.2.140,1
57.1.141,58.1.141,1
57.2.142,_,0
58.1.143,59.1.143,1
58.2.144,59.2.144,0.8863044
58.2.144,86.4.210,0.6966562
59.1.145,60.1.145,1
60.1.146,61.1.146,1
60.2.147,61.2.147,1
60.3.148,61.3.148,1
60.4.149,61.4.149,1
61.1.150,62.1.150,1
61.2.151,62.2.151,1
62.1.152,63.1.152,1
62.2.153,63.2.153,1
63.1.154,_,0
63.2.155,64.2.155,1
63.3.156,64.3.156,0.9848424
64.1.157,65.1.157,1
64.2.158,65.2.158,1
64.3.159,65.3.159,1
65.1.160,66.1.160,1
65.2.161,66.2.161,1
65.3.162,66.3.162,1
65.4.163,_,0
65.5.164,66.5.164,1
66.1.165,67.1.165,1
66.2.166,67.2.166,1
66.3.167,67.3.167,1
66.4.168,67.4.168,1
66.5.169,67.5.169,1
66.6.170,67.6.170,1
66.7.171,67.7.171,1
66.8.172,67.9.173,1
67.1.173,68.1.174,1
67.2.174,68.2.175,1
67.3.175,68.3.176,1
67.4.176,_,0
67.5.177,_,0
68.1.178,69.1.179,1
69.1.179,70.1.180,1
69.2.180,70.2.181,1
70.1.181,71.1.182,1
71.1.182,72.1.183,1
72.1.183,73.1.184,1
73.1.184,74.1.185,1
74.1.185,75.1.186,1
74.2.186,75.2.187,1
75.1.187,76.1.188,1
76.1.188,77.1.189,1
77.1.189,78.1.190,1
78.1.190,79.1.191,1
78.2.191,79.2.192,1
79.1.192,80.1.193,1
79.2.193,_,0
80.1.194,81.1.195,1
80.2.195,_,0
81.1.196,82.1.197,1
82.1.197,83.1.198,1
82.2.198,83.2.199,1
83.1.199,_,0
83.2.200,84.2.201,1
83.3.201,84.3.202,0.966489
84.1.202,85.1.203,1
84.2.203,85.2.204,1
84.3.204,85.3.205,1
85.1.205,86.1.207,0.85417247
85.2.206,86.2.208,1
85.3.207,86.3.209,0.87166667
85.3.207,66.4.163,0.6056049
85.4.208,_,0
85.5.209,86.5.211,1
86.1.210,87.1.212,1
86.2.211,87.2.213,1
86.3.212,87.3.214,1
86.4.213,87.4.215,1
86.5.214,87.5.216,1
86.6.215,87.6.217,1
86.7.216,87.7.218,1
86.8.217,87.9.220,1
87.1.218,88.1.221,1
87.2.219,88.2.222,1
87.3.220,88.3.223,1
87.4.221,_,0
87.5.222,_,0
88.1.223,89.1.226,1
89.1.224,90.1.227,1
89.2.225,90.2.228,1
90.1.226,91.1.229,1
91.1.227,92.1.230,1
92.1.228,93.1.231,1
93.1.229,94.1.232,1
94.1.230,95.1.233,1
94.2.231,95.2.234,1
95.1.232,96.1.235,1
96.1.233,_,0
97.1.234,97.1.236,1
98.1.235,98.1.237,1
99.1.236,99.1.238,1
99.2.237,99.2.239,1
100.1.238,100.1.240,1
100.2.239,100.2.241,1
101.1.240,101.1.242,1
101.2.241,101.2.243,1
102.1.242,102.1.244,1
103.1.243,103.1.245,1
104.1.244,104.1.246,1
105.1.245,_,0
106.1.246,_,0
107.1.247,_,0
107.2.248,_,0
108.1.249,_,0
