_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,2.1.4,0
_,2.2.5,0
_,2.3.6,0
_,2.4.7,0
_,2.5.8,0
_,2.6.9,0
_,2.7.10,0
_,2.8.11,0
_,2.9.12,0
_,3.1.13,0
_,3.2.14,0
_,3.3.15,0
_,3.4.16,0
_,3.5.17,0
_,3.6.18,0
_,3.7.19,0
_,3.8.20,0
_,3.17.29,0
_,3.18.30,0
_,3.19.31,0
_,3.21.33,0
_,4.1.34,0
_,4.2.35,0
_,4.3.36,0
_,4.4.37,0
_,4.5.38,0
_,5.1.39,0
_,5.2.40,0
_,5.3.41,0
_,5.4.42,0
_,5.5.43,0
_,5.6.44,0
_,5.7.45,0
_,5.8.46,0
_,5.9.47,0
_,5.10.48,0
_,5.11.49,0
_,5.12.50,0
_,5.13.51,0
_,5.14.52,0
_,5.15.53,0
_,5.16.54,0
_,5.17.55,0
_,8.9.68,0
_,8.10.69,0
_,8.13.72,0
_,8.21.80,0
_,9.2.85,0
_,9.3.86,0
_,9.5.88,0
_,9.7.90,0
_,9.8.91,0
_,9.9.92,0
_,9.10.93,0
_,9.11.94,0
_,9.12.95,0
_,9.13.96,0
_,9.14.97,0
_,9.15.98,0
_,10.1.99,0
_,10.2.100,0
_,10.3.101,0
_,10.4.102,0
_,10.5.103,0
_,10.6.104,0
_,10.7.105,0
_,10.8.106,0
_,10.9.107,0
_,11.1.108,0
_,11.2.109,0
_,11.3.110,0
_,11.4.111,0
_,11.5.112,0
_,11.6.113,0
_,11.7.114,0
_,11.8.115,0
_,11.9.116,0
_,11.10.117,0
_,11.11.118,0
_,11.12.119,0
_,11.13.120,0
_,11.14.121,0
_,11.15.122,0
_,12.1.123,0
_,13.1.124,0
_,13.2.125,0
_,13.3.126,0
_,13.4.127,0
_,13.5.128,0
_,13.6.129,0
_,14.1.130,0
_,14.2.131,0
_,14.3.132,0
_,14.4.133,0
_,14.5.134,0
_,14.6.135,0
_,14.7.136,0
_,14.8.137,0
_,15.1.138,0
_,15.2.139,0
_,15.3.140,0
_,15.4.141,0
_,15.5.142,0
_,15.6.143,0
_,15.7.144,0
_,15.8.145,0
_,15.9.146,0
_,15.10.147,0
_,15.11.148,0
_,15.12.149,0
_,15.13.150,0
_,15.14.151,0
_,15.15.152,0
_,15.16.153,0
_,15.17.154,0
_,15.18.155,0
_,15.19.156,0
_,15.20.157,0
_,15.21.158,0
_,15.22.159,0
_,15.23.160,0
_,15.24.161,0
_,15.25.162,0
_,15.26.163,0
_,15.27.164,0
_,15.28.165,0
_,15.29.166,0
_,15.30.167,0
_,15.31.168,0
_,15.32.169,0
_,15.33.170,0
_,15.34.171,0
_,15.35.172,0
_,15.36.173,0
_,15.38.175,0
_,15.39.176,0
_,16.1.177,0
_,16.2.178,0
_,16.3.179,0
_,16.4.180,0
_,16.5.181,0
_,17.1.182,0
_,17.2.183,0
_,17.3.184,0
_,17.4.185,0
_,17.7.188,0
_,17.21.202,0
_,17.27.208,0
_,19.1.211,0
_,20.1.212,0
_,20.2.213,0
_,20.3.214,0
_,20.4.215,0
_,20.5.216,0
_,20.6.217,0
_,20.7.218,0
_,20.8.219,0
_,21.1.220,0
_,21.2.221,0
_,21.4.223,0
_,21.7.226,0
_,21.8.227,0
_,21.10.229,0
_,21.12.231,0
_,21.13.232,0
_,21.14.233,0
_,21.21.240,0
_,21.25.244,0
_,21.27.246,0
_,21.28.247,0
_,21.30.249,0
_,21.31.250,0
_,21.32.251,0
_,21.34.253,0
_,21.35.254,0
_,21.36.255,0
_,21.37.256,0
_,21.39.258,0
_,21.40.259,0
_,21.41.260,0
_,21.42.261,0
_,21.43.262,0
_,21.44.263,0
_,21.45.264,0
_,21.46.265,0
_,21.47.266,0
_,21.48.267,0
