_,3.10.16,0
_,3.17.23,0
_,3.18.24,0
_,3.19.25,0
_,9.1.69,0
_,9.2.70,0
_,9.3.71,0
_,9.10.78,0
_,10.3.83,0
_,12.1.100,0
_,12.2.101,0
_,12.4.103,0
_,13.1.104,0
_,14.17.121,0
_,15.1.127,0
_,15.2.128,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
3.2.8,3.2.8,1
3.3.9,3.3.9,1
3.4.10,3.4.10,1
3.5.11,3.5.11,1
3.6.12,3.6.12,1
3.7.13,3.7.13,1
3.8.14,3.8.14,1
3.9.15,3.9.15,1
3.10.16,3.11.17,1
3.11.17,3.12.18,1
3.12.18,3.13.19,1
3.13.19,3.14.20,1
3.14.20,3.15.21,1
3.15.21,3.16.22,1
3.16.22,3.20.26,1
3.17.23,3.21.27,1
3.18.24,3.22.28,1
4.1.25,4.1.29,1
4.2.26,4.2.30,1
4.3.27,4.3.31,1
5.1.28,5.1.32,1
5.2.29,5.2.33,1
5.3.30,5.3.34,1
5.4.31,5.4.35,1
5.5.32,5.5.36,1
5.6.33,5.6.37,1
5.7.34,5.7.38,1
5.8.35,5.8.39,1
5.9.36,5.9.40,1
5.10.37,5.10.41,1
5.11.38,5.11.42,1
5.12.39,5.12.43,1
5.13.40,5.13.44,1
5.14.41,5.14.45,1
6.1.42,6.1.46,1
6.2.43,6.2.47,1
6.3.44,6.3.48,1
6.4.45,6.4.49,1
6.5.46,6.5.50,1
7.1.47,7.1.51,1
7.2.48,7.2.52,1
7.3.49,7.3.53,1
7.4.50,7.4.54,1
7.5.51,7.5.55,1
7.6.52,7.6.56,1
7.7.53,7.7.57,1
7.8.54,7.8.58,1
7.9.55,7.9.59,1
7.10.56,7.10.60,1
7.11.57,7.11.61,1
7.12.58,7.12.62,1
7.13.59,7.13.63,1
7.14.60,7.14.64,1
7.15.61,7.15.65,1
8.1.62,8.1.66,1
8.2.63,8.2.67,1
8.3.64,8.3.68,1
9.1.65,_,0
9.2.66,9.4.72,1
9.3.67,9.5.73,1
9.4.68,9.6.74,1
9.5.69,9.7.75,1
9.6.70,9.8.76,0.5565652
9.7.71,_,0
9.8.72,_,0
9.9.73,_,0
9.10.74,_,0
9.11.75,_,0
9.12.76,_,0
9.13.77,_,0
9.14.78,9.11.79,0.49374956
9.15.79,9.9.77,0.662863
9.16.80,9.12.80,1
10.1.81,10.1.81,1
10.2.82,10.2.82,1
10.3.83,_,0
11.1.84,_,0
11.2.85,_,0
11.3.86,_,0
12.1.87,_,0
12.2.88,_,0
12.3.89,_,0
12.4.90,_,0
12.5.91,_,0
12.6.92,_,0
12.7.93,_,0
12.8.94,_,0
12.9.95,_,0
12.10.96,_,0
12.11.97,_,0
12.12.98,_,0
12.13.99,_,0
12.14.100,_,0
12.15.101,_,0
12.16.102,_,0
12.17.103,_,0
12.18.104,_,0
12.19.105,_,0
12.20.106,_,0
12.21.107,_,0
12.22.108,_,0
12.23.109,_,0
13.1.110,11.1.84,0.7236856
13.2.111,11.2.85,1
13.3.112,11.3.86,1
13.4.113,11.4.87,1
13.5.114,11.5.88,1
13.6.115,11.6.89,1
13.7.116,11.7.90,1
13.8.117,11.8.91,1
14.1.118,_,0
14.2.119,_,0
14.3.120,_,0
14.4.121,_,0
14.5.122,_,0
14.6.123,_,0
14.7.124,_,0
14.8.125,_,0
14.9.126,_,0
14.10.127,_,0
14.11.128,_,0
14.12.129,_,0
14.13.130,_,0
15.1.131,_,0
15.2.132,_,0
15.3.133,_,0
15.4.134,_,0
15.5.135,_,0
15.6.136,_,0
15.7.137,_,0
15.8.138,_,0
15.9.139,_,0
15.10.140,_,0
15.11.141,_,0
15.12.142,_,0
15.13.143,_,0
15.14.144,_,0
16.1.145,_,0
16.2.146,_,0
16.3.147,_,0
16.4.148,_,0
16.5.149,_,0
17.1.150,_,0
17.2.151,11.9.92,1
17.3.152,12.3.102,0.7421638
17.4.153,11.10.93,1
17.5.154,11.11.94,1
17.6.155,11.12.95,1
17.7.156,11.13.96,1
17.8.157,11.14.97,1
17.9.158,11.15.98,1
17.10.159,11.16.99,1
18.1.160,_,0
18.2.161,_,0
18.3.162,_,0
18.4.163,_,0
18.5.164,_,0
18.6.165,_,0
18.7.166,_,0
18.8.167,_,0
18.9.168,_,0
19.1.169,_,0
19.2.170,_,0
19.3.171,_,0
19.4.172,_,0
19.5.173,_,0
19.6.174,_,0
19.7.175,_,0
19.8.176,_,0
19.9.177,_,0
20.1.178,_,0
20.2.179,_,0
20.3.180,_,0
20.4.181,_,0
20.5.182,_,0
20.6.183,_,0
20.7.184,_,0
20.8.185,_,0
20.9.186,_,0
20.10.187,_,0
20.11.188,_,0
20.12.189,_,0
20.13.190,_,0
20.14.191,_,0
20.15.192,_,0
20.16.193,_,0
20.17.194,_,0
20.18.195,_,0
20.19.196,_,0
20.20.197,_,0
20.21.198,_,0
20.22.199,_,0
20.23.200,_,0
20.24.201,_,0
20.25.202,_,0
20.26.203,_,0
20.27.204,_,0
20.28.205,_,0
20.29.206,_,0
21.1.207,14.1.105,1
21.2.208,14.2.106,1
21.3.209,14.3.107,1
21.4.210,14.4.108,1
21.5.211,14.5.109,1
21.6.212,14.6.110,1
21.7.213,14.7.111,1
21.8.214,14.8.112,1
21.9.215,14.9.113,1
21.10.216,14.10.114,1
21.11.217,14.11.115,1
22.1.218,_,0
22.2.219,_,0
22.3.220,_,0
22.4.221,_,0
22.5.222,_,0
22.6.223,_,0
22.7.224,_,0
22.8.225,_,0
22.9.226,_,0
22.10.227,_,0
22.11.228,_,0
22.12.229,_,0
22.13.230,_,0
23.1.231,14.14.118,1
23.2.232,14.15.119,1
23.3.233,14.16.120,1
24.1.234,_,0
24.2.235,_,0
24.3.236,_,0
24.4.237,_,0
24.5.238,_,0
24.6.239,_,0
24.7.240,_,0
24.8.241,_,0
24.9.242,_,0
24.10.243,_,0
24.11.244,_,0
24.12.245,_,0
24.13.246,_,0
24.14.247,_,0
25.1.248,14.18.122,1
25.2.249,14.19.123,1
25.3.250,14.20.124,1
25.4.251,14.21.125,1
25.5.252,14.22.126,1
26.1.253,_,0
26.2.254,_,0
26.3.255,_,0
26.4.256,_,0
26.5.257,_,0
26.6.258,_,0
26.7.259,_,0
27.1.260,_,0
28.1.261,_,0
28.2.262,_,0
28.3.263,_,0
28.4.264,_,0
28.5.265,14.12.116,0.7843062
28.5.265,14.13.117,0.64403856
29.1.266,_,0
29.2.267,_,0
29.3.268,_,0
29.4.269,_,0
29.5.270,14.13.117,0.749111
29.6.271,_,0
29.7.272,_,0
29.8.273,_,0
29.9.274,_,0
29.10.275,_,0
29.11.276,_,0
29.12.277,_,0
29.13.278,_,0
29.14.279,_,0
29.15.280,_,0
29.16.281,_,0
29.17.282,_,0
29.18.283,_,0
30.1.284,_,0
30.2.285,_,0
30.3.286,_,0
30.4.287,_,0
31.1.288,_,0
31.2.289,_,0
31.3.290,_,0
31.4.291,_,0
31.5.292,_,0
31.6.293,_,0
31.7.294,_,0
32.1.295,_,0
32.2.296,_,0
32.3.297,_,0
32.4.298,_,0
32.5.299,_,0
33.1.300,_,0
33.2.301,_,0
33.3.302,_,0
33.4.303,_,0
33.5.304,_,0
33.6.305,_,0
33.7.306,_,0
33.8.307,_,0
33.9.308,_,0
34.1.309,_,0
34.2.310,_,0
34.3.311,_,0
34.4.312,_,0
35.1.313,_,0
