_,1.1.1,0
_,1.4.4,0
_,1.6.6,0
_,1.7.7,0
_,20.6.81,0
1.1.1,1.5.5,0.5931207
1.2.2,_,0
1.3.3,1.2.2,1
1.4.4,1.3.3,1
2.1.5,2.1.8,1
2.2.6,2.2.9,1
2.3.7,2.3.10,1
2.4.8,2.4.11,1
2.5.9,2.5.12,1
2.6.10,2.6.13,1
2.7.11,2.7.14,0.8
2.8.12,2.8.15,1
2.9.13,2.9.16,1
2.10.14,2.10.17,1
3.1.15,3.1.18,1
4.1.16,4.1.19,1
4.2.17,4.2.20,1
4.3.18,4.3.21,1
4.4.19,4.4.22,1
4.5.20,4.5.23,1
4.6.21,4.6.24,1
4.7.22,4.7.25,1
5.1.23,5.1.26,1
6.1.24,6.1.27,0.9457143
6.1.24,30.1.109,0.70557123
6.2.25,6.2.28,1
6.3.26,6.3.29,1
6.4.27,6.4.30,1
6.5.28,6.5.31,0.94000006
6.6.29,6.6.32,1
6.7.30,6.7.33,1
6.8.31,6.8.34,1
6.9.32,6.9.35,1
7.1.33,7.1.36,1
8.1.34,8.1.37,1
8.2.35,12.2.49,0.70738137
8.2.35,8.2.38,0.9103449
8.3.36,12.3.50,0.70688546
8.3.36,8.3.39,0.908
8.4.37,8.4.40,0.9057392
8.5.38,8.5.41,1
9.1.39,9.1.42,1
10.1.40,10.1.43,1
10.2.41,10.2.44,1
10.3.42,10.3.45,1
10.4.43,10.4.46,1
11.1.44,11.1.47,1
12.1.45,12.1.48,1
12.2.46,12.2.49,0.9293289
12.2.46,8.2.38,0.60481244
12.3.47,12.3.50,0.91983676
12.3.47,28.6.105,0.620698
12.4.48,12.4.51,0.93654287
12.5.49,12.5.52,1
13.1.50,13.1.53,1
14.1.51,14.1.54,1
14.2.52,14.2.55,1
14.3.53,14.3.56,1
15.1.54,15.1.57,1
16.1.55,16.1.58,1
16.2.56,16.2.59,0.9527472
16.2.56,30.1.109,0.72724766
16.3.57,16.3.60,1
16.4.58,16.4.61,1
16.5.59,16.5.62,0.9309524
16.6.60,16.6.63,1
16.7.61,16.7.64,0.9341701
16.8.62,16.8.65,0.91412157
16.8.62,8.2.38,0.6594972
16.9.63,16.9.66,0.89814925
16.9.63,28.6.105,0.7007737
16.10.64,16.10.67,1
16.11.65,16.11.68,1
16.12.66,16.12.69,1
16.13.67,16.13.70,1
17.1.68,17.1.71,1
18.1.69,18.1.72,1
19.1.70,19.1.73,1
19.2.71,19.2.74,1
19.3.72,19.3.75,1
20.1.73,20.1.76,1
20.2.74,30.1.109,0.70557123
20.2.74,20.2.77,0.93304646
20.3.75,20.3.78,1
20.4.76,_,0
20.5.77,20.5.80,0.9113622
20.5.77,30.3.111,0.7010985
20.6.78,_,0
20.7.79,20.7.82,0.88718367
20.7.79,24.3.92,0.7098275
20.8.80,20.8.83,1
20.9.81,20.9.84,1
20.10.82,20.10.85,1
20.11.83,20.11.86,1
21.1.84,21.1.87,1
22.1.85,22.1.88,1
23.1.86,23.1.89,1
24.1.87,24.1.90,1
24.2.88,28.5.104,0.68228114
24.2.88,24.2.91,0.92884016
24.3.89,28.6.105,0.7098275
24.3.89,24.3.92,0.91550004
24.4.90,24.4.93,1
24.5.91,24.5.94,1
25.1.92,25.1.95,1
26.1.93,26.1.96,1
26.2.94,26.2.97,1
26.3.95,26.3.98,1
27.1.96,27.1.99,1
28.1.97,28.1.100,1
28.2.98,28.2.101,1
28.3.99,28.3.102,0.9183532
28.3.99,20.4.79,0.66317624
28.4.100,28.3.102,0.6418248
28.4.100,28.4.103,0.92357147
28.5.101,16.8.65,0.6058658
28.5.101,28.5.104,0.8998358
28.6.102,16.9.66,0.620698
28.6.102,28.6.105,0.89115787
28.7.103,28.7.106,0.8938967
28.8.104,28.8.107,1
29.1.105,29.1.108,1
30.1.106,30.1.109,0.92556393
30.2.107,30.2.110,1
30.3.108,_,0
30.4.109,30.4.112,0.9315502
30.4.109,30.3.111,0.6760334
30.5.110,30.5.113,1
30.6.111,30.6.114,1
30.7.112,30.7.115,1
30.8.113,30.8.116,1
31.1.114,31.1.117,1
32.1.115,32.1.118,1
32.2.116,32.2.119,1
33.1.117,33.1.120,1
34.1.118,34.1.121,1
34.2.119,34.2.122,1
34.3.120,34.3.123,1
34.4.121,34.4.124,1
35.1.122,35.1.125,1
