_,5.15.32,0
_,5.26.43,0
_,6.1.49,0
_,6.4.52,0
_,6.7.55,0
_,6.13.61,0
_,7.1.63,0
_,12.1.72,0
_,12.2.73,0
_,13.1.74,0
_,16.1.77,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
2.1.3,2.1.3,1
2.2.4,2.2.4,1
3.1.5,3.1.5,1
3.2.6,3.2.6,1
4.1.7,4.1.7,1
4.2.8,4.2.8,1
4.3.9,4.3.9,1
4.4.10,4.4.10,1
4.5.11,4.5.11,1
4.6.12,4.6.12,1
4.7.13,4.7.13,1
4.8.14,4.8.14,1
4.9.15,4.9.15,1
4.10.16,4.10.16,1
4.11.17,4.11.17,1
5.1.18,5.1.18,1
5.2.19,5.2.19,1
5.3.20,5.3.20,1
5.4.21,5.4.21,1
5.5.22,5.5.22,1
5.6.23,5.6.23,0.84727275
5.7.24,5.7.24,1
5.8.25,5.8.25,1
5.9.26,5.9.26,1
5.10.27,5.10.27,1
5.11.28,5.11.28,1
5.12.29,5.12.29,1
5.13.30,5.13.30,1
5.14.31,5.14.31,0.6002268
5.15.32,_,0
5.16.33,5.16.33,1
5.17.34,5.17.34,1
5.18.35,5.18.35,0.7564558
5.19.36,5.19.36,0.8356367
5.20.37,5.20.37,1
5.21.38,5.21.38,1
5.22.39,5.22.39,1
5.23.40,5.23.40,1
5.24.41,5.24.41,1
5.25.42,5.25.42,0.6608563
5.26.43,6.3.51,0.6283556
5.27.44,6.12.60,0.5867097
5.28.45,_,0
5.29.46,6.14.62,0.6428049
5.30.47,6.6.54,0.7900525
5.31.48,_,0
5.32.49,6.2.50,0.623557
5.33.50,6.3.51,0.61497736
5.34.51,6.5.53,0.60427636
5.35.52,6.8.56,0.7798458
5.36.53,6.9.57,0.7237368
5.37.54,6.10.58,0.71872437
5.38.55,6.11.59,0.66004056
5.39.56,_,0
5.40.57,5.27.44,1
5.41.58,5.28.45,1
5.42.59,5.29.46,1
5.43.60,5.30.47,1
5.44.61,5.31.48,1
6.1.62,8.1.64,0.6124362
6.2.63,8.2.65,1
6.3.64,8.3.66,1
6.4.65,8.4.67,1
7.1.66,_,0
8.1.67,9.1.68,0.72657436
9.1.68,10.1.69,1
9.2.69,10.2.70,1
10.1.70,_,0
11.1.71,11.1.71,0.6375538
12.1.72,14.1.75,0.70318586
13.1.73,15.1.76,0.54285717
14.1.74,_,0
