_,1.1.1,0
1.1.1,2.1.2,1
1.2.2,2.2.3,1
1.3.3,2.3.4,1
2.1.4,3.1.5,1
3.1.5,4.1.6,1
3.2.6,4.2.7,1
3.3.7,4.3.8,1
3.4.8,4.4.9,1
3.5.9,4.5.10,1
4.1.10,5.1.11,1
4.2.11,5.2.12,1
5.1.12,6.1.13,1
5.2.13,6.2.14,1
5.3.14,6.3.15,1
6.1.15,7.1.16,1
7.1.16,8.1.17,1
7.2.17,8.2.18,1
7.3.18,8.3.19,1
7.4.19,8.4.20,1
7.5.20,8.5.21,1
7.6.21,8.6.22,1
7.7.22,8.7.23,1
8.1.23,9.1.24,1
8.2.24,9.2.25,1
8.3.25,9.3.26,1
8.4.26,9.4.27,1
9.1.27,10.1.28,1
9.2.28,10.2.29,1
9.3.29,10.3.30,1
9.4.30,10.4.31,1
9.5.31,10.5.32,1
9.6.32,10.6.33,1
9.7.33,10.7.34,1
10.1.34,11.1.35,1
10.2.35,11.2.36,1
10.3.36,11.3.37,1
11.1.37,12.1.38,1
12.1.38,13.1.39,1
12.2.39,13.2.40,1
12.3.40,13.3.41,1
13.1.41,14.1.42,1
14.1.42,15.1.43,1
14.2.43,15.2.44,1
14.3.44,15.3.45,1
14.4.45,15.4.46,1
14.5.46,15.5.47,1
14.6.47,15.6.48,1
15.1.48,16.1.49,1
16.1.49,17.1.50,1
16.2.50,17.2.51,1
16.3.51,17.3.52,1
16.4.52,17.4.53,1
16.5.53,17.5.54,1
16.6.54,17.6.55,1
17.1.55,18.1.56,1
17.2.56,18.2.57,1
17.3.57,18.3.58,1
17.4.58,18.4.59,1
17.5.59,18.5.60,1
17.6.60,18.6.61,1
18.1.61,19.1.62,1
18.2.62,19.2.63,1
19.1.63,20.1.64,1
19.2.64,20.2.65,1
20.1.65,21.1.66,1
20.2.66,21.2.67,1
20.3.67,21.3.68,1
20.4.68,21.4.69,1
20.5.69,21.5.70,1
20.6.70,21.6.71,1
20.7.71,21.7.72,1
20.8.72,21.8.73,1
20.9.73,21.9.74,1
20.10.74,21.10.75,1
20.11.75,21.11.76,1
20.12.76,21.12.77,1
21.1.77,22.1.78,1
22.1.78,23.1.79,1
22.2.79,23.2.80,1
22.3.80,23.3.81,1
23.1.81,24.1.82,1
24.1.82,25.1.83,1
24.2.83,25.2.84,1
24.3.84,25.3.85,1
24.4.85,25.4.86,1
25.1.86,26.1.87,1
26.1.87,27.1.88,1
27.1.88,28.1.89,1
28.1.89,29.1.90,1
29.1.90,30.1.91,1
30.1.91,31.1.92,1
31.1.92,32.1.93,1
31.2.93,32.2.94,1
31.3.94,32.3.95,1
32.1.95,33.1.96,1
32.2.96,33.2.97,1
32.3.97,33.3.98,1
33.1.98,34.1.99,1
34.1.99,35.1.100,1
34.2.100,35.2.101,1
34.3.101,35.3.102,1
34.4.102,35.4.103,1
34.5.103,35.5.104,1
35.1.104,36.1.105,1
35.2.105,36.2.106,1
35.3.106,36.3.107,1
35.4.107,36.4.108,1
35.5.108,36.5.109,1
35.6.109,36.6.110,1
35.7.110,36.7.111,1
35.8.111,36.8.112,1
35.9.112,36.9.113,1
36.1.113,37.1.114,1
36.2.114,37.2.115,1
36.3.115,37.3.116,1
36.4.116,37.4.117,1
36.5.117,37.5.118,1
36.6.118,37.6.119,1
36.7.119,37.7.120,1
36.8.120,37.8.121,1
36.9.121,37.9.122,1
36.10.122,37.10.123,1
36.11.123,37.11.124,1
36.12.124,37.12.125,1
36.13.125,37.13.126,1
36.14.126,37.14.127,1
36.15.127,37.15.128,1
36.16.128,37.16.129,1
36.17.129,37.17.130,1
36.18.130,37.18.131,1
36.19.131,37.19.132,1
36.20.132,37.20.133,1
36.21.133,37.21.134,1
36.22.134,37.22.135,1
36.23.135,37.23.136,1
37.1.136,38.1.137,1
37.2.137,38.2.138,1
38.1.138,39.1.139,1
39.1.139,40.1.140,1
40.1.140,41.1.141,1
41.1.141,42.1.142,1
41.2.142,42.2.143,1
42.1.143,43.1.144,1
43.1.144,44.1.145,1
44.1.145,45.1.146,1
46.1.146,47.1.147,1
47.1.147,48.1.148,1
47.2.148,48.2.149,1
47.3.149,48.3.150,1
48.1.150,49.1.151,1
49.1.151,50.1.152,1
50.1.152,51.1.153,1
50.2.153,51.2.154,1
50.3.154,51.3.155,1
52.1.155,53.1.156,1
