_,1.1.1,0
21.7.110,23.7.133,1
21.8.111,23.8.134,1
21.9.112,23.9.135,1
21.10.113,23.10.136,1
21.11.114,23.11.137,1
21.12.115,23.12.138,1
21.13.116,23.13.139,1
21.14.117,23.14.140,1
21.15.118,23.15.141,1
21.16.119,23.16.142,1
21.17.120,23.17.143,1
21.18.121,23.18.144,1
21.19.122,23.19.145,1
21.20.123,23.20.146,1
22.1.124,24.1.147,1
23.1.125,25.1.148,1
23.2.126,25.2.149,1
23.3.127,25.3.150,1
23.4.128,25.4.151,1
23.5.129,25.5.152,1
23.6.130,25.6.153,1
23.7.131,25.7.154,1
23.8.132,25.8.155,1
23.9.133,25.9.156,1
23.10.134,25.10.157,1
24.1.135,26.1.158,1
24.2.136,26.2.159,1
25.1.137,27.1.160,1
26.1.138,28.1.161,1
26.2.139,28.2.162,1
26.3.140,28.3.163,1
26.4.141,28.4.164,1
26.5.142,28.5.165,1
26.6.143,28.6.166,1
26.7.144,28.7.167,1
26.8.145,28.8.168,1
26.9.146,28.9.169,1
26.10.147,28.10.170,1
26.11.148,28.11.171,1
26.12.149,28.12.172,1
26.13.150,28.13.173,1
26.14.151,28.14.174,1
26.15.152,28.15.175,1
27.1.153,29.1.176,1
27.2.154,29.2.177,1
27.3.155,29.3.178,1
27.4.156,29.4.179,1
27.5.157,29.5.180,1
27.6.158,29.6.181,1
27.7.159,29.7.182,1
27.8.160,29.8.183,1
27.9.161,29.9.184,1
27.10.162,29.10.185,1
27.11.163,29.11.186,1
27.12.164,29.12.187,1
27.13.165,29.13.188,1
27.14.166,29.14.189,1
28.1.167,30.1.190,1
28.2.168,30.2.191,1
28.3.169,30.3.192,1
28.4.170,30.4.193,1
28.5.171,30.5.194,1
29.1.172,31.1.195,1
29.2.173,31.2.196,1
29.3.174,31.3.197,1
29.4.175,31.4.198,1
29.5.176,31.5.199,1
29.6.177,31.6.200,1
29.7.178,31.7.201,1
29.8.179,31.8.202,1
29.9.180,31.9.203,1
29.10.181,31.10.204,1
29.11.182,31.11.205,1
29.12.183,31.12.206,1
29.13.184,31.13.207,1
29.14.185,31.14.208,1
29.15.186,31.15.209,1
29.16.187,31.16.210,1
29.17.188,31.17.211,1
29.18.189,31.18.212,1
29.19.190,31.19.213,1
29.20.191,31.20.214,1
29.21.192,31.21.215,1
29.22.193,31.22.216,1
29.23.194,31.23.217,1
29.24.195,31.24.218,1
29.25.196,31.25.219,1
29.26.197,31.26.220,1
29.27.198,31.27.221,1
29.28.199,31.28.222,1
29.29.200,31.29.223,1
30.1.201,32.1.224,1
30.2.202,32.2.225,1
30.3.203,32.3.226,1
31.1.204,33.1.227,1
31.2.205,33.2.228,1
31.3.206,33.3.229,1
31.4.207,33.4.230,1
31.5.208,33.5.231,1
31.6.209,33.6.232,1
31.7.210,33.7.233,1
31.8.211,33.8.234,1
31.9.212,33.9.235,1
31.10.213,33.10.236,1
31.11.214,33.11.237,1
31.12.215,33.12.238,1
31.13.216,33.13.239,1
31.14.217,33.14.240,1
31.15.218,33.15.241,1
31.16.219,33.16.242,1
31.17.220,33.17.243,1
31.18.221,33.18.244,1
31.19.222,33.19.245,1
31.20.223,33.20.246,1
31.21.224,33.21.247,1
31.22.225,33.22.248,1
31.23.226,33.23.249,1
31.24.227,33.24.250,1
31.25.228,33.25.251,1
31.26.229,33.26.252,1
31.27.230,33.27.253,1
31.28.231,33.28.254,1
31.29.232,33.29.255,1
31.30.233,33.30.256,1
31.31.234,33.31.257,1
31.32.235,33.32.258,1
31.33.236,33.33.259,1
31.34.237,33.34.260,1
31.35.238,33.35.261,1
31.36.239,33.36.262,1
31.37.240,33.37.263,1
31.38.241,33.38.264,1
31.39.242,33.39.265,1
31.40.243,33.40.266,1
31.41.244,33.41.267,1
31.42.245,33.42.268,1
31.43.246,33.43.269,1
31.44.247,33.44.270,1
31.45.248,33.45.271,1
31.46.249,33.46.272,1
31.47.250,33.47.273,1
31.48.251,33.48.274,1
31.49.252,33.49.275,1
31.50.253,33.50.276,1
32.1.254,34.1.277,1
32.2.255,34.2.278,1
32.3.256,34.3.279,1
32.4.257,34.4.280,1
32.5.258,34.5.281,1
32.6.259,34.6.282,1
32.7.260,34.7.283,1
33.1.261,35.1.284,1
34.1.262,36.1.285,1
34.2.263,36.2.286,1
34.3.264,36.3.287,1
34.4.265,36.4.288,1
35.1.266,37.1.289,1
36.1.267,38.1.290,1
36.2.268,38.2.291,1
36.3.269,38.3.292,1
36.4.270,38.4.293,1
36.5.271,38.5.294,1
36.6.272,38.6.295,1
36.7.273,38.7.296,1
36.8.274,38.8.297,1
36.9.275,38.9.298,1
36.10.276,38.10.299,1
36.11.277,38.11.300,1
36.12.278,38.12.301,1
36.13.279,38.13.302,1
36.14.280,38.14.303,1
36.15.281,38.15.304,1
36.16.282,38.16.305,1
36.17.283,38.17.306,1
36.18.284,38.18.307,1
36.19.285,38.19.308,1
36.20.286,38.20.309,1
36.21.287,38.21.310,1
36.22.288,38.22.311,1
36.23.289,38.23.312,1
36.24.290,38.24.313,1
36.25.291,38.25.314,1
36.26.292,38.26.315,1
36.27.293,38.27.316,1
36.28.294,38.28.317,1
36.29.295,38.29.318,1
36.30.296,38.30.319,1
36.31.297,38.31.320,1
36.32.298,38.32.321,1
36.33.299,38.33.322,1
36.34.300,38.34.323,1
36.35.301,38.35.324,1
36.36.302,38.36.325,1
36.37.303,38.37.326,1
36.38.304,38.38.327,1
36.39.305,38.39.328,1
36.40.306,38.40.329,1
36.41.307,38.41.330,1
36.42.308,38.42.331,1
36.43.309,38.43.332,1
36.44.310,38.44.333,1
36.45.311,38.45.334,1
36.46.312,38.46.335,1
36.47.313,38.47.336,1
36.48.314,38.48.337,1
36.49.315,38.49.338,1
36.50.316,38.50.339,1
36.51.317,38.51.340,1
36.52.318,38.52.341,1
36.53.319,38.53.342,1
36.54.320,38.54.343,1
36.55.321,38.55.344,1
36.56.322,38.56.345,1
36.57.323,38.57.346,1
36.58.324,38.58.347,1
36.59.325,38.59.348,1
36.60.326,38.60.349,1
36.61.327,38.61.350,1
36.62.328,38.62.351,1
36.63.329,38.63.352,1
36.64.330,38.64.353,1
36.65.331,38.65.354,1
36.66.332,38.66.355,1
36.67.333,38.67.356,1
36.68.334,38.68.357,1
36.69.335,38.69.358,1
36.70.336,38.70.359,1
36.71.337,38.71.360,1
36.72.338,38.72.361,1
36.73.339,38.73.362,1
36.74.340,38.74.363,1
36.75.341,38.75.364,1
36.76.342,38.76.365,1
36.77.343,38.77.366,1
36.78.344,38.78.367,1
36.79.345,38.79.368,1
36.80.346,38.80.369,1
36.81.347,38.81.370,1
36.82.348,38.82.371,1
36.83.349,38.83.372,1
36.84.350,38.84.373,1
36.85.351,38.85.374,1
36.86.352,38.86.375,1
36.87.353,38.87.376,1
36.88.354,38.88.377,1
36.89.355,38.89.378,1
36.90.356,38.90.379,1
36.91.357,38.91.380,1
36.92.358,38.92.381,1
36.93.359,38.93.382,1
36.94.360,38.94.383,1
36.95.361,38.95.384,1
36.96.362,38.96.385,1
36.97.363,38.97.386,1
36.98.364,38.98.387,1
36.99.365,38.99.388,1
36.100.366,38.100.389,1
36.101.367,38.101.390,1
36.102.368,38.102.391,1
36.103.369,38.103.392,1
36.104.370,38.104.393,1
36.105.371,38.105.394,1
36.106.372,38.106.395,1
36.107.373,38.107.396,1
36.108.374,38.108.397,1
36.109.375,38.109.398,1
36.110.376,38.110.399,1
37.1.377,39.1.400,1
37.2.378,39.2.401,1
38.1.379,40.1.402,1
39.1.380,41.1.403,1
39.2.381,41.2.404,1
39.3.382,41.3.405,1
39.4.383,41.4.406,1
39.5.384,41.5.407,1
39.6.385,41.6.408,1
40.1.386,42.1.409,1
41.1.387,43.1.410,1
41.2.388,43.2.411,1
41.3.389,43.3.412,1
41.4.390,43.4.413,1
41.5.391,43.5.414,1
41.6.392,43.6.415,1
41.7.393,43.7.416,1
41.8.394,43.8.417,1
41.9.395,43.9.418,1
41.10.396,43.10.419,1
41.11.397,43.11.420,1
41.12.398,43.12.421,1
41.13.399,43.13.422,1
41.14.400,43.14.423,1
41.15.401,43.15.424,1
41.16.402,43.16.425,1
41.17.403,43.17.426,1
41.18.404,43.18.427,1
42.1.405,44.1.428,1
42.2.406,44.2.429,1
42.3.407,44.3.430,1
42.4.408,44.4.431,1
42.5.409,44.5.432,1
43.1.410,45.1.433,1
43.2.411,45.2.434,1
43.3.412,45.3.435,1
43.4.413,45.4.436,1
44.1.414,46.1.437,1
44.2.415,46.2.438,1
45.1.416,47.1.439,1
45.2.417,47.2.440,1
45.3.418,47.3.441,1
45.4.419,47.4.442,1
45.5.420,47.5.443,1
45.6.421,47.6.444,1
45.7.422,47.7.445,1
45.8.423,47.8.446,1
45.9.424,47.9.447,1
45.10.425,47.10.448,1
45.11.426,47.11.449,1
45.12.427,47.12.450,1
45.13.428,47.13.451,1
45.14.429,47.14.452,1
45.15.430,47.15.453,1
45.16.431,47.16.454,1
45.17.432,47.17.455,1
45.18.433,47.18.456,1
46.1.434,48.1.457,1
46.2.435,48.2.458,1
46.3.436,48.3.459,1
47.1.437,49.1.460,1
47.2.438,49.2.461,1
47.3.439,49.3.462,1
48.1.440,50.1.463,1
48.2.441,50.2.464,1
48.3.442,50.3.465,1
49.1.443,51.1.466,1
49.2.444,51.2.467,1
49.3.445,51.3.468,1
50.1.446,52.1.469,1
50.2.447,52.2.470,1
50.3.448,52.3.471,1
