_,1.1.1,0
_,2.1.2,0
_,3.1.3,0
_,6.1.11,0
_,8.1.13,0
_,8.2.14,0
_,9.1.15,0
_,9.4.18,0
_,9.5.19,0
_,9.6.20,0
_,9.7.21,0
_,9.9.23,0
_,9.10.24,0
_,9.11.25,0
_,10.3.28,0
_,11.1.33,0
_,11.2.34,0
_,11.3.35,0
_,11.5.37,0
_,11.6.38,0
_,11.7.39,0
_,11.8.40,0
_,11.9.41,0
_,11.10.42,0
_,11.11.43,0
_,11.12.44,0
_,11.13.45,0
_,11.14.46,0
_,11.15.47,0
_,11.16.48,0
_,11.17.49,0
_,11.18.50,0
_,11.19.51,0
_,11.20.52,0
_,11.21.53,0
_,12.1.54,0
_,17.1.79,0
_,24.1.113,0
_,28.1.131,0
_,30.1.138,0
_,33.1.143,0
_,48.1.216,0
_,50.1.228,0
_,53.1.264,0
1.1.1,4.1.4,0.6328732
2.1.2,5.1.5,1
2.2.3,5.2.6,1
2.3.4,5.3.7,1
2.4.5,5.4.8,1
2.5.6,5.5.9,1
2.6.7,5.6.10,1
3.1.8,7.1.12,1
4.1.9,13.1.55,0.70587325
5.1.10,14.1.56,1
5.2.11,14.2.57,1
5.3.12,14.3.58,1
5.4.13,14.4.59,1
5.5.14,14.5.60,1
5.6.15,14.6.61,1
5.7.16,14.7.62,1
5.8.17,14.8.63,1
5.9.18,14.9.64,1
5.10.19,14.10.65,1
5.11.20,14.11.66,1
5.12.21,14.12.67,1
5.13.22,14.13.68,1
5.14.23,14.14.69,1
5.15.24,14.15.70,1
5.16.25,14.16.71,1
5.17.26,14.17.72,1
5.18.27,14.18.73,1
5.19.28,14.19.74,1
6.1.29,15.1.75,1
6.2.30,15.2.76,1
6.3.31,15.3.77,1
7.1.32,16.1.78,1
8.1.33,_,0
9.1.34,18.1.80,1
9.2.35,18.2.81,1
9.3.36,18.3.82,1
9.4.37,18.4.83,1
9.5.38,18.5.84,1
9.6.39,18.6.85,1
9.7.40,18.7.86,1
9.8.41,18.8.87,1
9.9.42,18.9.88,1
9.10.43,18.10.89,1
9.11.44,18.11.90,1
9.12.45,18.12.91,1
9.13.46,18.13.92,1
9.14.47,18.14.93,1
9.15.48,18.15.94,1
10.1.49,19.1.95,0.9793104
11.1.50,20.1.96,1
11.2.51,20.2.97,1
11.3.52,20.3.98,1
11.4.53,20.4.99,1
11.5.54,20.5.100,1
11.6.55,20.6.101,1
12.1.56,21.1.102,1
12.2.57,21.2.103,1
12.3.58,21.3.104,1
12.4.59,21.4.105,1
13.1.60,22.1.106,0.97142863
14.1.61,23.1.107,1
14.2.62,23.2.108,1
14.3.63,23.3.109,1
14.4.64,23.4.110,1
14.5.65,23.5.111,1
14.6.66,23.6.112,1
15.1.67,_,0
16.1.68,25.1.114,1
16.2.69,25.2.115,1
16.3.70,25.3.116,1
16.4.71,25.4.117,1
16.5.72,25.5.118,1
16.6.73,25.6.119,1
16.7.74,25.7.120,1
16.8.75,25.8.121,1
17.1.76,31.1.139,0.9059671
17.2.77,31.2.140,0.88750064
18.1.78,32.1.141,0.8468038
18.2.79,32.2.142,0.89753664
19.1.80,26.1.122,0.81415695
20.1.81,27.1.123,1
20.2.82,27.2.124,1
20.3.83,27.3.125,1
20.4.84,27.4.126,1
20.5.85,27.5.127,1
20.6.86,27.6.128,1
20.7.87,27.7.129,1
20.8.88,27.8.130,1
21.1.89,29.1.132,1
21.2.90,29.2.133,1
21.3.91,29.3.134,1
21.4.92,29.4.135,1
21.5.93,29.5.136,1
21.6.94,29.6.137,1
22.1.95,34.1.144,1
23.1.96,35.1.145,1
23.2.97,35.2.146,1
23.3.98,35.3.147,1
23.4.99,35.4.148,1
23.5.100,35.5.149,1
23.6.101,35.6.150,1
23.7.102,35.7.151,1
23.8.103,35.8.152,1
23.9.104,35.9.153,1
23.10.105,35.10.154,1
23.11.106,35.11.155,1
23.12.107,35.12.156,1
23.13.108,35.13.157,1
23.14.109,35.14.158,1
23.15.110,35.15.159,1
24.1.111,36.1.160,1
25.1.112,37.1.161,1
26.1.113,38.1.162,1
27.1.114,39.1.163,1
27.2.115,39.2.164,1
27.3.116,39.3.165,1
27.4.117,39.4.166,1
27.5.118,39.5.167,1
27.6.119,39.6.168,1
27.7.120,39.7.169,1
27.8.121,39.8.170,1
27.9.122,39.9.171,1
27.10.123,39.10.172,1
27.11.124,39.11.173,1
27.12.125,39.12.174,1
27.13.126,39.13.175,1
28.1.127,40.1.176,1
29.1.128,41.1.177,1
30.1.129,42.1.178,1
31.1.130,43.1.179,1
32.1.131,44.1.180,1
32.2.132,44.2.181,1
32.3.133,44.3.182,1
32.4.134,44.4.183,1
32.5.135,44.5.184,1
32.6.136,44.6.185,1
32.7.137,44.7.186,1
32.8.138,44.8.187,1
32.9.139,44.9.188,1
32.10.140,44.10.189,1
32.11.141,44.11.190,1
33.1.142,45.1.191,1
34.1.143,46.1.192,1
34.2.144,46.2.193,1
34.3.145,46.3.194,1
34.4.146,46.4.195,1
34.5.147,46.5.196,1
34.6.148,46.6.197,1
34.7.149,46.7.198,1
34.8.150,46.8.199,1
34.9.151,46.9.200,1
34.10.152,46.10.201,1
34.11.153,46.11.202,1
34.12.154,46.12.203,1
34.13.155,46.13.204,1
34.14.156,46.14.205,1
34.15.157,46.15.206,1
34.16.158,46.16.207,1
34.17.159,46.17.208,1
34.18.160,46.18.209,1
34.19.161,46.19.210,1
34.20.162,46.20.211,1
34.21.163,46.21.212,1
34.22.164,46.22.213,1
34.23.165,46.23.214,1
35.1.166,47.1.215,1
36.1.167,10.1.26,0.6881662
36.2.168,10.2.27,0.80976176
36.3.169,_,0
36.4.170,10.4.29,0.90978014
36.5.171,9.3.17,0.6861641
36.5.171,10.5.30,0.8939238
36.6.172,10.6.31,0.7677256
36.7.173,10.7.32,0.7961162
36.8.174,11.4.36,0.6857493
36.8.174,9.8.22,0.68287367
36.9.175,49.1.217,1
36.10.176,49.2.218,1
36.11.177,49.3.219,1
36.12.178,49.4.220,1
36.13.179,49.5.221,1
36.14.180,49.6.222,1
36.15.181,49.7.223,1
36.16.182,49.8.224,1
36.17.183,49.9.225,1
36.18.184,49.10.226,1
36.19.185,49.11.227,1
37.1.186,9.2.16,0.6879883
37.2.187,9.3.17,0.7333946
37.2.187,10.5.30,0.6723923
37.3.188,51.1.229,1
37.4.189,51.2.230,1
37.5.190,51.3.231,1
37.6.191,51.4.232,1
37.7.192,51.5.233,1
37.8.193,51.6.234,1
37.9.194,51.7.235,1
37.10.195,51.8.236,1
37.11.196,51.9.237,1
37.12.197,51.10.238,1
37.13.198,51.11.239,1
37.14.199,51.12.240,1
37.15.200,51.13.241,1
37.16.201,51.14.242,1
37.17.202,51.15.243,1
37.18.203,51.16.244,1
37.19.204,51.17.245,1
37.20.205,51.18.246,1
37.21.206,51.19.247,1
37.22.207,51.20.248,1
37.23.208,51.21.249,1
37.24.209,51.22.250,1
37.25.210,51.23.251,1
37.26.211,51.24.252,1
37.27.212,51.25.253,1
38.1.213,52.1.254,1
38.2.214,52.2.255,1
38.3.215,52.3.256,1
38.4.216,52.4.257,1
38.5.217,52.5.258,1
38.6.218,52.6.259,1
38.7.219,52.7.260,1
38.8.220,52.8.261,1
38.9.221,52.9.262,1
38.10.222,52.10.263,1
39.1.223,54.1.265,1
39.2.224,54.2.266,1
39.3.225,54.3.267,1
39.4.226,54.4.268,1
39.5.227,54.5.269,1
39.6.228,54.6.270,1
39.7.229,54.7.271,1
39.8.230,54.8.272,1
39.9.231,54.9.273,1
39.10.232,54.10.274,1
39.11.233,54.11.275,1
39.12.234,54.12.276,1
39.13.235,54.13.277,1
39.14.236,54.14.278,1
39.15.237,54.15.279,1
39.16.238,54.16.280,1
