_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
7.1.11,7.1.7,1
7.2.12,7.2.8,1
8.1.13,8.1.9,1
9.1.14,9.1.10,1
10.1.15,10.1.11,1
10.2.16,10.2.12,1
10.3.17,10.3.13,1
10.4.18,10.4.14,1
11.1.19,11.1.15,1
12.1.20,12.1.16,1
12.2.21,12.2.17,1
13.1.22,13.1.18,1
14.1.23,14.1.19,1
15.1.24,15.1.20,1
16.1.25,16.1.21,1
17.1.26,17.1.22,1
18.1.27,18.1.23,1
18.2.28,18.2.24,1
19.1.29,19.1.25,1
20.1.30,20.1.26,1
20.2.31,20.2.27,1
21.1.32,21.1.28,1
22.1.33,22.1.29,1
22.2.34,22.2.30,1
23.1.35,23.1.31,1
24.1.36,24.1.32,1
24.2.37,24.2.33,1
24.3.38,24.3.34,1
25.1.39,25.1.35,1
26.1.40,26.1.36,1
26.2.41,26.2.37,1
27.1.42,27.1.38,1
28.1.43,28.1.39,1
29.1.44,29.1.40,1
29.2.45,29.2.41,1
30.1.46,30.1.42,1
31.1.47,31.1.43,1
32.1.48,32.1.44,1
32.2.49,32.2.45,1
33.1.50,33.1.46,1
33.2.51,33.2.47,1
34.1.52,34.1.48,1
35.1.53,35.1.49,1
36.1.54,36.1.50,1
37.1.55,37.1.51,1
38.1.56,38.1.52,1
38.2.57,38.2.53,1
38.3.58,38.3.54,1
39.1.59,39.1.55,1
40.1.60,40.1.56,1
41.1.61,41.1.57,1
42.1.62,42.1.58,1
43.1.63,43.1.59,1
43.2.64,43.2.60,1
44.1.65,44.1.61,1
45.1.66,45.1.62,1
46.1.67,46.1.63,1
46.2.68,46.2.64,1
46.3.69,46.3.65,1
46.4.70,46.4.66,1
46.5.71,46.5.67,1
47.1.72,47.1.68,1
48.1.73,48.1.69,1
48.2.74,48.2.70,1
48.3.75,48.3.71,1
48.4.76,48.4.72,1
48.5.77,48.5.73,1
48.6.78,48.6.74,1
49.1.79,49.1.75,1
50.1.80,50.1.76,1
50.2.81,50.2.77,1
50.3.82,50.3.78,1
51.1.83,51.1.79,1
51.2.84,51.2.80,1
51.3.85,51.3.81,1
51.4.86,51.4.82,1
51.5.87,51.5.83,1
51.6.88,51.6.84,1
51.7.89,51.7.85,1
51.8.90,51.8.86,1
52.1.91,52.1.87,1
52.2.92,52.2.88,1
52.3.93,52.3.89,1
52.4.94,52.4.90,1
52.5.95,52.5.91,1
52.6.96,52.6.92,1
52.7.97,52.7.93,1
52.8.98,52.8.94,1
52.9.99,52.9.95,1
52.10.100,52.10.96,1
52.11.101,52.11.97,1
53.1.102,53.1.98,1
54.1.103,54.1.99,1
54.2.104,54.2.100,1
54.3.105,54.3.101,1
54.4.106,54.4.102,1
54.5.107,54.5.103,1
54.6.108,54.6.104,1
54.7.109,54.7.105,1
54.8.110,54.8.106,1
54.9.111,54.9.107,1
54.10.112,54.10.108,1
54.11.113,54.11.109,1
54.12.114,54.12.110,1
55.1.115,55.1.111,1
56.1.116,56.1.112,1
56.2.117,56.2.113,1
56.3.118,56.3.114,1
56.4.119,56.4.115,1
56.5.120,56.5.116,1
56.6.121,56.6.117,1
56.7.122,56.7.118,1
56.8.123,56.8.119,1
57.1.124,57.1.120,1
58.1.125,58.1.121,1
58.2.126,58.2.122,1
58.3.127,58.3.123,1
58.4.128,58.4.124,1
58.5.129,58.5.125,1
58.6.130,58.6.126,1
58.7.131,58.7.127,1
59.1.132,59.1.128,1
60.1.133,60.1.129,1
61.1.134,61.1.130,1
62.1.135,62.1.131,1
63.1.136,63.1.132,1
64.1.137,64.1.133,1
64.2.138,64.2.134,1
64.3.139,64.3.135,1
65.1.140,65.1.136,1
66.1.141,66.1.137,1
66.2.142,66.2.138,1
67.1.143,67.1.139,1
68.1.144,68.1.140,1
69.1.145,69.1.141,1
70.1.146,70.1.142,1
70.2.147,70.2.143,1
70.3.148,70.3.144,1
70.4.149,70.4.145,1
71.1.150,71.1.146,1
71.2.151,71.2.147,1
71.3.152,71.3.148,1
72.1.153,72.1.149,1
72.2.154,72.2.150,1
72.3.155,72.3.151,1
73.1.156,73.1.152,1
73.2.157,73.2.153,1
73.3.158,73.3.154,1
74.1.159,74.1.155,1
75.1.160,75.1.156,1
76.1.161,76.1.157,1
76.2.162,76.2.158,1
77.1.163,77.1.159,1
77.2.164,77.2.160,1
77.3.165,77.3.161,1
78.1.166,78.1.162,1
78.2.167,78.2.163,1
78.3.168,78.3.164,1
78.4.169,78.4.165,1
78.5.170,78.5.166,1
78.6.171,78.6.167,1
79.1.172,79.1.168,1
80.1.173,80.1.169,1
81.1.174,81.1.170,1
