1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
3.2.4,3.2.4,0.97060347
3.3.5,3.3.5,1
4.1.6,4.1.6,1
5.1.7,5.1.7,0.99363446
6.1.8,6.1.8,1
7.1.9,7.1.9,1
7.2.10,7.2.10,1
7.3.11,7.3.11,1
7.4.12,7.4.12,1
7.5.13,7.5.13,1
7.6.14,7.6.14,0.97555065
8.1.15,8.1.15,1
9.1.16,9.1.16,1
10.1.17,10.1.17,0.90225565
10.2.18,10.2.18,1
11.1.19,11.1.19,1
12.1.20,12.1.20,0.9268609
12.2.21,12.2.21,1
13.1.22,13.1.22,1
14.1.23,14.1.23,1
14.2.24,14.2.24,1
14.3.25,14.3.25,1
14.4.26,14.4.26,1
14.5.27,14.5.27,1
14.6.28,14.6.28,0.9322245
14.7.29,14.7.29,1
14.8.30,14.8.30,1
14.9.31,14.9.31,0.97654784
14.10.32,14.10.32,1
15.1.33,15.1.33,0.99121654
15.2.34,15.2.34,1
15.3.35,15.3.35,0.9911594
15.4.36,15.4.36,1
15.5.37,15.5.37,1
16.1.38,16.1.38,1
17.1.39,17.1.39,1
18.1.40,18.1.40,1
19.1.41,19.1.41,0.97217274
20.1.42,20.1.42,0.9277909
21.1.43,21.1.43,1
22.1.44,22.1.44,1
23.1.45,23.1.45,0.9080467
23.2.46,23.2.46,1
23.3.47,23.3.47,0.95520496
23.4.48,23.4.48,1
24.1.49,24.1.49,1
25.1.50,25.1.50,1
26.1.51,26.1.51,1
26.2.52,26.2.52,1
26.3.53,26.3.53,1
26.4.54,26.4.54,1
26.5.55,26.5.55,1
26.6.56,26.6.56,1
26.7.57,26.7.57,1
26.8.58,26.8.58,1
26.9.59,26.9.59,1
26.10.60,26.10.60,1
26.11.61,26.11.61,1
26.12.62,26.12.62,1
26.13.63,26.13.63,1
26.14.64,26.14.64,1
26.15.65,26.15.65,1
26.16.66,26.16.66,1
26.17.67,26.17.67,1
26.18.68,26.18.68,1
26.19.69,26.19.69,1
26.20.70,26.20.70,1
26.21.71,26.21.71,1
26.22.72,26.22.72,1
26.23.73,26.23.73,1
26.24.74,26.24.74,1
26.25.75,26.25.75,1
26.26.76,26.26.76,1
26.27.77,26.27.77,1
26.28.78,26.28.78,1
26.29.79,26.29.79,1
26.30.80,26.30.80,1
26.31.81,26.31.81,1
26.32.82,26.32.82,1
26.33.83,26.33.83,1
26.34.84,26.34.84,1
26.35.85,26.35.85,1
26.36.86,26.36.86,1
26.37.87,26.37.87,1
26.38.88,26.38.88,1
26.39.89,26.39.89,1
26.40.90,26.40.90,1
26.41.91,26.41.91,1
26.42.92,26.42.92,1
26.43.93,26.43.93,1
26.44.94,26.44.94,1
26.45.95,26.45.95,1
26.46.96,26.46.96,1
26.47.97,26.47.97,1
26.48.98,26.48.98,1
26.49.99,26.49.99,1
26.50.100,26.50.100,1
26.51.101,26.51.101,1
26.52.102,26.52.102,1
26.53.103,26.53.103,0.9293958
26.54.104,26.54.104,0.9619521
26.55.105,26.55.105,1
26.56.106,26.56.106,1
26.57.107,26.57.107,1
26.58.108,26.58.108,1
26.59.109,26.59.109,1
26.60.110,26.60.110,1
26.61.111,26.61.111,1
26.62.112,26.62.112,0.97777784
26.63.113,26.63.113,1
26.64.114,26.64.114,1
26.65.115,26.65.115,1
26.66.116,26.66.116,1
26.67.117,26.67.117,1
26.68.118,26.68.118,1
26.69.119,26.69.119,1
26.70.120,26.70.120,1
26.71.121,26.71.121,1
26.72.122,26.72.122,1
26.73.123,26.73.123,1
27.1.124,27.1.124,1
27.2.125,27.2.125,1
27.3.126,27.3.126,1
27.4.127,27.4.127,1
27.5.128,27.5.128,1
27.6.129,27.6.129,1
27.7.130,27.7.130,1
27.8.131,27.8.131,1
27.9.132,27.9.132,1
27.10.133,27.10.133,1
27.11.134,27.11.134,1
27.12.135,27.12.135,1
27.13.136,27.13.136,1
27.14.137,27.14.137,1
27.15.138,27.15.138,1
28.1.139,28.1.139,1
28.2.140,28.2.140,1
28.3.141,28.3.141,1
28.4.142,28.4.142,1
28.5.143,28.5.143,1
29.1.144,29.1.144,1
30.1.145,30.1.145,1
30.2.146,30.2.146,1
30.3.147,30.3.147,0.98113763
30.4.148,30.4.148,1
30.5.149,30.5.149,1
31.1.150,31.1.150,0.9808849
31.2.151,31.2.151,1
31.3.152,31.3.152,1
31.4.153,31.4.153,1
31.5.154,31.5.154,1
31.6.155,31.6.155,1
31.7.156,31.7.156,1
31.8.157,31.8.157,1
31.9.158,31.9.158,1
31.10.159,31.10.159,1
31.11.160,31.11.160,0.9684211
32.1.161,32.1.161,1
33.1.162,33.1.162,1
34.1.163,34.1.163,1
34.2.164,34.2.164,1
34.3.165,34.3.165,1
35.1.166,35.1.166,1
36.1.167,36.1.167,1
36.2.168,36.2.168,1
36.3.169,36.3.169,1
36.4.170,36.4.170,1
36.5.171,36.5.171,1
36.6.172,36.6.172,1
36.7.173,36.7.173,1
36.8.174,36.8.174,1
36.9.175,36.9.175,1
36.10.176,36.10.176,1
36.11.177,36.11.177,0.9866667
36.12.178,36.12.178,1
36.13.179,36.13.179,1
36.14.180,36.14.180,1
36.15.181,36.15.181,1
36.16.182,36.16.182,1
36.17.183,36.17.183,1
36.18.184,36.18.184,1
36.19.185,36.19.185,1
36.20.186,36.20.186,1
36.21.187,36.21.187,1
36.22.188,36.22.188,1
36.23.189,36.23.189,1
36.24.190,36.24.190,1
36.25.191,36.25.191,1
36.26.192,36.26.192,1
36.27.193,36.27.193,1
36.28.194,36.28.194,1
36.29.195,36.29.195,1
36.30.196,36.30.196,1
36.31.197,36.31.197,1
36.32.198,36.32.198,1
36.33.199,36.33.199,1
36.34.200,36.34.200,1
36.35.201,36.35.201,1
36.36.202,36.36.202,1
36.37.203,36.37.203,0.9538462
36.38.204,36.38.204,1
36.39.205,36.39.205,1
36.40.206,36.40.206,1
36.41.207,36.41.207,1
36.42.208,36.42.208,1
36.43.209,36.43.209,1
37.1.210,_,0
