1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,1
6.2.7,6.2.7,1
6.3.8,6.3.8,1
6.4.9,6.4.9,1
7.1.10,7.1.10,1
7.2.11,7.2.11,1
7.3.12,7.3.12,1
7.4.13,_,0
7.5.14,7.4.13,1
7.6.15,7.5.14,1
8.1.16,7.6.15,1
8.2.17,7.7.16,1
9.1.18,8.1.17,1
9.2.19,8.2.18,1
9.3.20,_,0
9.4.21,8.3.19,1
9.5.22,8.4.20,1
9.6.23,_,0
9.7.24,8.5.21,1
9.8.25,8.6.22,1
10.1.26,8.7.23,1
10.2.27,8.8.24,1
11.1.28,9.1.25,1
12.1.29,10.1.26,1
12.2.30,10.2.27,1
12.3.31,10.3.28,1
13.1.32,11.1.29,1
13.2.33,11.2.30,1
13.3.34,11.3.31,1
14.1.35,12.1.32,1
15.1.36,13.1.33,1
15.2.37,13.2.34,1
15.3.38,13.3.35,1
16.1.39,_,0
16.2.40,_,0
16.3.41,14.1.36,0.49901456
16.4.42,14.2.37,0.7086108
17.1.43,15.1.38,1
18.1.44,16.1.39,0.79639536
18.2.45,16.2.40,0.8227378
19.1.46,17.1.41,1
20.1.47,18.1.42,1
21.1.48,19.1.43,1
22.1.49,20.1.44,1
23.1.50,21.1.45,1
24.1.51,22.1.46,1
25.1.52,23.1.47,1
25.2.53,23.2.48,1
25.3.54,23.3.49,1
26.1.55,24.1.50,1
27.1.56,25.1.51,1
28.1.57,26.1.52,1
28.2.58,26.2.53,1
28.3.59,26.3.54,1
29.1.60,27.1.55,0.98612726
30.1.61,28.1.56,1
31.1.62,29.1.57,1
32.1.63,30.1.58,1
33.1.64,31.1.59,1
33.2.65,31.2.60,1
33.3.66,31.3.61,1
34.1.67,32.1.62,1
35.1.68,33.1.63,1
35.2.69,33.2.64,1
35.3.70,33.3.65,1
36.1.71,34.1.66,1
36.2.72,34.2.67,1
36.3.73,34.3.68,1
37.1.74,35.1.69,1
38.1.75,36.1.70,1
38.2.76,36.2.71,1
38.3.77,36.3.72,1
38.4.78,36.4.73,1
38.5.79,36.5.74,0.9473684
