1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
4.2.9,4.2.9,1
4.3.10,4.3.10,1
5.1.11,5.1.11,1
5.2.12,5.2.12,1
5.3.13,5.3.13,1
6.1.14,5.5.15,0.87874925
6.2.15,_,0
6.3.16,5.4.14,1
6.4.17,5.6.16,1
6.5.18,5.7.17,1
6.6.19,5.8.18,1
7.1.20,6.1.19,1
8.1.21,7.1.20,1
9.1.22,8.1.21,1
9.2.23,8.2.22,1
10.1.24,9.1.23,1
11.1.25,10.1.24,1
11.2.26,10.2.25,1
11.3.27,10.3.26,1
11.4.28,10.4.27,1
11.5.29,10.5.28,1
11.6.30,10.6.29,1
11.7.31,10.7.30,1
11.8.32,10.8.31,1
11.9.33,10.9.32,1
11.10.34,10.10.33,1
11.11.35,10.11.34,1
12.1.36,11.1.35,1
13.1.37,12.1.36,1
13.2.38,12.2.37,1
13.3.39,12.3.38,1
14.1.40,13.1.39,1
15.1.41,14.1.40,1
15.2.42,14.2.41,1
15.3.43,14.3.42,1
15.4.44,14.4.43,1
15.5.45,14.5.44,1
16.1.46,15.1.45,1
16.2.47,15.2.46,1
17.1.48,16.1.47,1
17.2.49,16.2.48,1
17.3.50,16.3.49,1
18.1.51,17.1.50,1
19.1.52,18.1.51,1
20.1.53,19.1.52,1
21.1.54,20.1.53,1
22.1.55,21.1.54,1
22.2.56,21.2.55,1
22.3.57,21.3.56,1
22.4.58,21.4.57,1
22.5.59,21.5.58,1
22.6.60,21.6.59,1
22.7.61,21.7.60,1
22.8.62,21.8.61,1
22.9.63,21.9.62,1
22.10.64,21.10.63,1
23.1.65,22.1.64,1
24.1.66,23.1.65,1
25.1.67,24.1.66,1
25.2.68,24.2.67,1
25.3.69,24.3.68,1
25.4.70,24.4.69,1
25.5.71,24.5.70,1
25.6.72,24.6.71,1
25.7.73,24.7.72,1
26.1.74,25.1.73,1
