1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,1
7.1.7,7.1.7,1
8.1.8,8.1.8,1
8.2.9,8.2.9,1
8.3.10,8.3.10,1
8.4.11,8.4.11,1
9.1.12,9.1.12,1
10.1.13,10.1.13,1
10.2.14,10.2.14,1
11.1.15,11.1.15,1
11.2.16,11.2.16,1
11.3.17,11.3.17,1
11.4.18,11.4.18,1
11.5.19,11.5.19,1
12.1.20,12.1.20,1
13.1.21,13.1.21,1
14.1.22,14.1.22,1
15.1.23,15.1.23,1
16.1.24,16.1.24,1
16.2.25,16.2.25,1
17.1.26,17.1.26,1
18.1.27,18.1.27,1
18.2.28,18.2.28,1
18.3.29,18.3.29,1
18.4.30,18.4.30,1
19.1.31,19.1.31,1
20.1.32,20.1.32,1
21.1.33,21.1.33,1
22.1.34,22.1.34,1
22.2.35,22.2.35,1
23.1.36,23.1.36,1
24.1.37,24.1.37,1
24.2.38,24.2.38,1
24.3.39,24.3.39,1
24.4.40,24.4.40,1
24.5.41,24.5.41,1
25.1.42,_,0
26.1.43,25.1.42,1
27.1.44,26.1.43,1
28.1.45,27.1.44,1
29.1.46,28.1.45,1
30.1.47,29.1.46,1
30.2.48,29.2.47,1
30.3.49,29.3.48,1
30.4.50,29.4.49,1
31.1.51,30.1.50,1
32.1.52,31.1.51,1
33.1.53,32.1.52,1
33.2.54,32.2.53,1
33.3.55,32.3.54,1
33.4.56,32.4.55,1
33.5.57,32.5.56,1
34.1.58,33.1.57,1
35.1.59,34.1.58,1
35.2.60,34.2.59,1
35.3.61,34.3.60,1
35.4.62,34.4.61,1
35.5.63,34.5.62,1
35.6.64,34.6.63,1
35.7.65,34.7.64,1
35.8.66,34.8.65,1
35.9.67,34.9.66,1
35.10.68,34.10.67,1
35.11.69,34.11.68,1
35.12.70,34.12.69,1
36.1.71,35.1.70,1
37.1.72,36.1.71,1
38.1.73,37.1.72,1
38.2.74,37.2.73,1
38.3.75,37.3.74,1
38.4.76,37.4.75,1
39.1.77,38.1.76,1
40.1.78,39.1.77,1
40.2.79,39.2.78,1
40.3.80,39.3.79,1
40.4.81,39.4.80,1
40.5.82,39.5.81,1
40.6.83,39.6.82,1
40.7.84,39.7.83,1
40.8.85,39.8.84,1
40.9.86,39.9.85,1
41.1.87,40.1.86,1
42.1.88,41.1.87,1
42.2.89,41.2.88,1
42.3.90,41.3.89,1
42.4.91,41.4.90,1
42.5.92,41.5.91,1
