_,24.2.31,0
_,27.1.35,0
_,28.1.36,0
_,28.2.37,0
_,33.1.43,0
_,34.1.44,0
_,36.1.46,0
_,37.1.47,0
_,37.2.48,0
_,37.3.49,0
_,39.1.51,0
_,39.2.52,0
_,39.3.53,0
_,40.1.54,0
_,41.1.55,0
_,41.2.56,0
_,49.1.66,0
_,50.1.67,0
_,55.1.77,0
_,61.1.92,0
_,62.1.93,0
_,62.2.94,0
_,62.3.95,0
_,62.4.96,0
_,62.6.98,0
_,63.1.99,0
_,63.2.100,0
_,63.4.102,0
_,63.5.103,0
_,64.1.105,0
_,64.2.106,0
1.1.1,1.1.1,0.98153853
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,0.97194535
7.1.7,7.1.7,1
7.2.8,7.2.8,0.882388
7.2.8,35.1.45,0.60057783
8.1.9,8.1.9,1
9.1.10,9.1.10,0.78707516
10.1.11,_,0
10.2.12,_,0
10.3.13,10.1.11,1
10.4.14,10.2.12,0.88049173
11.1.15,11.1.13,1
12.1.16,12.1.14,1
12.2.17,20.2.25,0.47038656
12.2.17,12.2.15,0.9054705
13.1.18,13.1.16,1
14.1.19,14.1.17,1
15.1.20,15.1.18,1
16.1.21,16.1.19,0.9521862
17.1.22,17.1.20,0.925387
18.1.23,18.1.21,0.9466023
18.2.24,18.2.22,0.95136213
19.1.25,19.1.23,0.9027363
20.1.26,20.1.24,1
20.2.27,20.2.25,0.86379844
20.2.27,12.2.15,0.45927802
21.1.28,21.1.26,0.89292955
22.1.29,22.1.27,1
22.2.30,20.2.25,0.4928437
22.2.30,22.2.28,0.78357863
23.1.31,23.1.29,0.88869727
24.1.32,_,0
24.2.33,24.1.30,1
24.3.34,_,0
25.1.35,25.1.32,0.7547827
26.1.36,26.1.33,1
26.2.37,26.2.34,0.7651515
26.2.37,51.1.68,0.4829751
27.1.38,29.1.38,0.7594479
28.1.39,30.1.39,0.7980696
29.1.40,31.1.40,0.8369572
29.2.41,31.2.41,0.86904407
30.1.42,32.1.42,1
31.1.43,38.1.50,0.63612676
32.1.44,35.1.45,0.5423589
32.2.45,_,0
33.1.46,41.3.57,0.659597
33.2.47,_,0
34.1.48,43.1.59,0.7281257
35.1.49,44.1.60,0.6791234
36.1.50,45.1.61,0.8030751
37.1.51,53.1.73,0.76502335
38.1.52,54.1.74,1
38.2.53,54.2.75,1
38.3.54,54.3.76,1
39.1.55,_,0
40.1.56,42.1.58,0.78090686
41.1.57,46.1.62,0.82630944
42.1.58,47.1.63,0.7000171
43.1.59,48.1.64,0.8248882
43.2.60,48.2.65,0.6439332
44.1.61,_,0
45.1.62,56.1.78,1
46.1.63,57.1.79,1
46.2.64,57.2.80,1
46.3.65,57.3.81,1
46.4.66,57.4.82,0.8939247
46.5.67,57.5.83,0.9283413
47.1.68,58.1.84,0.95412576
48.1.69,59.1.85,1
48.2.70,59.2.86,1
48.3.71,59.3.87,1
48.4.72,59.4.88,1
48.5.73,59.5.89,0.6721336
48.6.74,59.6.90,0.70530266
49.1.75,_,0
50.1.76,_,0
50.2.77,_,0
50.3.78,_,0
51.1.79,_,0
51.2.80,_,0
51.3.81,_,0
51.4.82,_,0
51.5.83,_,0
51.6.84,_,0
51.7.85,_,0
51.8.86,_,0
52.1.87,63.3.101,0.46512896
52.2.88,_,0
52.3.89,_,0
52.4.90,62.5.97,0.6790696
52.5.91,_,0
52.6.92,_,0
52.7.93,_,0
52.8.94,_,0
52.9.95,_,0
52.10.96,_,0
52.11.97,_,0
53.1.98,_,0
54.1.99,_,0
54.2.100,_,0
54.3.101,_,0
54.4.102,_,0
54.5.103,_,0
54.6.104,_,0
54.7.105,_,0
54.8.106,_,0
54.9.107,_,0
54.10.108,_,0
54.11.109,_,0
54.12.110,_,0
55.1.111,_,0
56.1.112,_,0
56.2.113,_,0
56.3.114,_,0
56.4.115,_,0
56.5.116,_,0
56.6.117,_,0
56.7.118,_,0
56.8.119,_,0
57.1.120,_,0
58.1.121,51.1.68,0.76170385
58.1.121,51.4.71,0.6587311
58.2.122,_,0
58.3.123,51.2.69,0.7972523
58.4.124,_,0
58.5.125,51.3.70,0.77976274
58.6.126,_,0
58.7.127,51.4.71,0.7790739
58.7.127,22.2.28,0.46572495
59.1.128,52.1.72,0.5244253
60.1.129,60.1.91,1
61.1.130,_,0
62.1.131,_,0
63.1.132,_,0
64.1.133,_,0
64.2.134,_,0
64.3.135,_,0
65.1.136,_,0
66.1.137,_,0
66.2.138,_,0
67.1.139,_,0
68.1.140,_,0
69.1.141,_,0
70.1.142,_,0
70.2.143,_,0
70.3.144,_,0
70.4.145,_,0
71.1.146,_,0
71.2.147,_,0
71.3.148,_,0
72.1.149,_,0
72.2.150,_,0
72.3.151,_,0
73.1.152,_,0
73.2.153,_,0
73.3.154,_,0
74.1.155,_,0
75.1.156,_,0
76.1.157,_,0
76.2.158,_,0
77.1.159,_,0
77.2.160,_,0
77.3.161,63.6.104,0.4728167
78.1.162,_,0
78.2.163,_,0
78.3.164,_,0
78.4.165,_,0
78.5.166,64.3.107,0.47081053
78.6.167,64.4.108,0.5464322
79.1.168,65.1.109,0.6518872
80.1.169,_,0
81.1.170,_,0
