_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
7.1.11,7.1.7,1
7.2.12,7.2.8,1
7.3.13,7.3.9,1
8.1.14,8.1.10,1
9.1.15,9.1.11,1
9.2.16,9.2.12,1
9.3.17,9.3.13,1
9.4.18,9.4.14,1
10.1.19,10.1.15,1
11.1.20,11.1.16,1
12.1.21,12.1.17,1
12.2.22,12.2.18,1
13.1.23,13.1.19,1
14.1.24,14.1.20,1
15.1.25,15.1.21,1
16.1.26,16.1.22,1
17.1.27,17.1.23,1
17.2.28,17.2.24,1
17.3.29,17.3.25,1
17.4.30,17.4.26,1
18.1.31,18.1.27,1
19.1.32,19.1.28,1
19.2.33,19.2.29,1
19.3.34,19.3.30,1
20.1.35,20.1.31,1
21.1.36,21.1.32,1
21.2.37,21.2.33,1
21.3.38,21.3.34,1
21.4.39,21.4.35,1
21.5.40,21.5.36,1
21.6.41,21.6.37,1
21.7.42,21.7.38,1
21.8.43,21.8.39,1
21.9.44,21.9.40,1
22.1.45,22.1.41,1
23.1.46,23.1.42,1
24.1.47,24.1.43,1
25.1.48,25.1.44,1
26.1.49,26.1.45,1
27.1.50,27.1.46,1
28.1.51,28.1.47,1
29.1.52,29.1.48,1
29.2.53,29.2.49,1
29.3.54,29.3.50,1
29.4.55,29.4.51,1
30.1.56,30.1.52,1
30.2.57,30.2.53,1
30.3.58,30.3.54,1
30.4.59,30.4.55,1
30.5.60,30.5.56,1
30.6.61,30.6.57,1
31.1.62,31.1.58,1
32.1.63,32.1.59,1
33.1.64,33.1.60,1
34.1.65,34.1.61,1
35.1.66,35.1.62,1
35.2.67,35.2.63,1
35.3.68,35.3.64,1
35.4.69,35.4.65,1
35.5.70,35.5.66,1
35.6.71,35.6.67,1
35.7.72,35.7.68,1
35.8.73,35.8.69,1
35.9.74,35.9.70,1
35.10.75,35.10.71,1
35.11.76,35.11.72,1
35.12.77,35.12.73,1
35.13.78,35.13.74,1
35.14.79,35.14.75,1
35.15.80,35.15.76,1
35.16.81,35.16.77,1
35.17.82,35.17.78,1
35.18.83,35.18.79,1
35.19.84,35.19.80,1
35.20.85,35.20.81,1
35.21.86,35.21.82,1
36.1.87,36.1.83,1
36.2.88,36.2.84,1
36.3.89,36.3.85,1
37.1.90,37.1.86,1
38.1.91,38.1.87,1
39.1.92,39.1.88,1
40.1.93,40.1.89,1
41.1.94,41.1.90,1
42.1.95,42.1.91,1
42.2.96,42.2.92,1
42.3.97,42.3.93,1
42.4.98,42.4.94,1
42.5.99,42.5.95,1
42.6.100,42.6.96,1
43.1.101,43.1.97,1
44.1.102,44.1.98,1
44.2.103,44.2.99,1
44.3.104,44.3.100,1
44.4.105,44.4.101,1
44.5.106,44.5.102,1
44.6.107,44.6.103,1
45.1.108,45.1.104,1
46.1.109,46.1.105,1
47.1.110,47.1.106,1
47.2.111,47.2.107,1
47.3.112,47.3.108,1
47.4.113,47.4.109,1
47.5.114,47.5.110,1
47.6.115,47.6.111,1
47.7.116,47.7.112,1
48.1.117,48.1.113,1
49.1.118,49.1.114,1
49.2.119,49.2.115,1
49.3.120,49.3.116,1
49.4.121,49.4.117,1
49.5.122,49.5.118,1
49.6.123,49.6.119,1
49.7.124,49.7.120,1
49.8.125,49.8.121,1
49.9.126,49.9.122,1
49.10.127,49.10.123,1
49.11.128,49.11.124,1
49.12.129,49.12.125,1
49.13.130,49.13.126,1
49.14.131,49.14.127,1
49.15.132,49.15.128,1
49.16.133,49.16.129,1
49.17.134,49.17.130,1
49.18.135,49.18.131,1
49.19.136,49.19.132,1
49.20.137,49.20.133,1
49.21.138,49.21.134,1
49.22.139,49.22.135,1
50.1.140,50.1.136,1
51.1.141,51.1.137,1
52.1.142,52.1.138,1
53.1.143,53.1.139,1
53.2.144,53.2.140,1
53.3.145,53.3.141,1
54.1.146,54.1.142,1
54.2.147,54.2.143,1
54.3.148,54.3.144,1
54.4.149,54.4.145,1
54.5.150,54.5.146,1
54.6.151,54.6.147,1
54.7.152,54.7.148,1
54.8.153,54.8.149,1
54.9.154,54.9.150,1
54.10.155,54.10.151,1
54.11.156,54.11.152,1
54.12.157,54.12.153,1
54.13.158,54.13.154,1
55.1.159,55.1.155,1
56.1.160,56.1.156,1
56.2.161,56.2.157,1
56.3.162,56.3.158,1
56.4.163,56.4.159,1
