1.1.1,1.1.1,1
2.1.2,2.1.2,1
2.2.3,2.2.3,1
2.3.4,2.3.4,1
3.1.5,_,0
4.1.6,_,0
4.2.7,_,0
4.3.8,_,0
5.1.9,3.1.5,1
6.1.10,4.1.6,1
7.1.11,5.1.7,1
8.1.12,6.1.8,1
8.2.13,6.2.9,1
8.3.14,6.3.10,1
9.1.15,7.1.11,1
10.1.16,8.1.12,1
10.2.17,8.2.13,1
11.1.18,9.1.14,1
11.2.19,9.2.15,1
12.1.20,10.1.16,1
13.1.21,11.1.17,1
14.1.22,12.1.18,1
14.2.23,12.2.19,1
14.3.24,12.3.20,1
15.1.25,13.1.21,1
15.2.26,13.2.22,1
15.3.27,13.3.23,1
15.4.28,13.4.24,1
16.1.29,14.1.25,1
16.2.30,14.2.26,1
16.3.31,14.3.27,1
17.1.32,15.1.28,1
18.1.33,16.1.29,1
18.2.34,16.2.30,1
19.1.35,17.1.31,1
19.2.36,17.2.32,1
20.1.37,18.1.33,1
21.1.38,19.1.34,1
22.1.39,20.1.35,1
22.2.40,20.2.36,1
23.1.41,21.1.37,1
24.1.42,22.1.38,1
25.1.43,23.1.39,1
26.1.44,24.1.40,1
27.1.45,25.1.41,1
27.2.46,25.2.42,1
27.3.47,25.3.43,1
27.4.48,25.4.44,1
27.5.49,25.5.45,1
27.6.50,25.6.46,1
27.7.51,25.7.47,1
27.8.52,25.8.48,1
27.9.53,25.9.49,1
27.10.54,25.10.50,1
27.11.55,25.11.51,1
27.12.56,25.12.52,1
27.13.57,25.13.53,1
27.14.58,25.14.54,1
27.15.59,25.15.55,1
27.16.60,25.16.56,1
27.17.61,25.17.57,1
27.18.62,25.18.58,1
27.19.63,25.19.59,1
27.20.64,25.20.60,1
27.21.65,25.21.61,1
27.22.66,25.22.62,1
27.23.67,25.23.63,1
27.24.68,25.24.64,1
28.1.69,26.1.65,1
29.1.70,27.1.66,1
30.1.71,28.1.67,1
30.2.72,28.2.68,1
30.3.73,28.3.69,1
31.1.74,29.1.70,1
31.2.75,29.2.71,1
31.3.76,29.3.72,1
32.1.77,30.1.73,1
