_,14.1.22,0
_,15.1.23,0
_,23.1.39,0
1.1.1,1.1.1,1
2.1.2,2.1.2,0.9240118
3.1.3,3.1.3,1
4.1.4,_,0
4.2.5,4.1.4,1
5.1.6,5.1.5,1
5.2.7,5.2.6,1
5.3.8,5.3.7,1
6.1.9,6.1.8,1
7.1.10,7.1.9,1
7.2.11,7.2.10,1
8.1.12,8.1.11,1
9.1.13,9.1.12,1
9.2.14,9.2.13,1
9.3.15,9.3.14,1
9.4.16,9.4.15,1
9.5.17,9.5.16,1
10.1.18,10.1.17,1
11.1.19,11.1.18,1
11.2.20,11.2.19,1
12.1.21,12.1.20,1
13.1.22,_,0
14.1.23,13.1.21,1
15.1.24,_,0
15.2.25,15.2.24,1
16.1.26,_,0
16.2.27,_,0
16.3.28,_,0
17.1.29,16.1.25,1
17.2.30,16.2.26,1
18.1.31,17.1.27,1
19.1.32,18.1.28,1
19.2.33,18.2.29,1
20.1.34,19.1.30,1
20.2.35,19.2.31,1
21.1.36,20.1.32,0.87607306
22.1.37,21.1.33,1
23.1.38,_,0
23.2.39,23.2.40,0.7906187
24.1.40,22.1.34,0.9561681
24.2.41,22.2.35,1
24.3.42,22.3.36,1
24.4.43,22.4.37,1
24.5.44,22.5.38,1
25.1.45,24.1.41,1
25.2.46,24.2.42,1
26.1.47,25.1.43,1
27.1.48,26.1.44,1
27.2.49,26.2.45,1
28.1.50,27.1.46,1
28.2.51,27.2.47,1
29.1.52,28.1.48,1
30.1.53,_,0
31.1.54,29.1.49,1
32.1.55,_,0
32.2.56,30.1.50,1
33.1.57,31.1.51,1
33.2.58,31.2.52,1
33.3.59,31.3.53,1
33.4.60,31.4.54,1
33.5.61,31.5.55,1
33.6.62,31.6.56,1
33.7.63,31.7.57,1
34.1.64,32.1.58,1
34.2.65,32.2.59,1
35.1.66,33.1.60,1
36.1.67,34.1.61,1
36.2.68,34.2.62,1
36.3.69,34.3.63,1
37.1.70,35.1.64,1
37.2.71,35.2.65,1
