_,2.1.2,0
_,3.1.3,0
_,4.1.4,0
_,5.1.5,0
_,5.2.6,0
_,6.1.7,0
_,6.2.8,0
_,8.1.10,0
_,9.1.11,0
_,9.2.12,0
_,9.3.13,0
_,9.4.14,0
1.1.1,1.1.1,1
2.1.2,_,0
3.1.3,_,0
4.1.4,_,0
4.2.5,_,0
4.3.6,_,0
4.4.7,_,0
4.5.8,_,0
5.1.9,_,0
6.1.10,_,0
6.2.11,_,0
6.3.12,_,0
6.4.13,_,0
7.1.14,_,0
8.1.15,_,0
9.1.16,_,0
9.2.17,_,0
9.3.18,_,0
10.1.19,_,0
10.2.20,_,0
10.3.21,_,0
10.4.22,_,0
10.5.23,_,0
11.1.24,_,0
12.1.25,_,0
12.2.26,_,0
12.3.27,_,0
12.4.28,_,0
12.5.29,_,0
12.6.30,_,0
12.7.31,_,0
13.1.32,_,0
14.1.33,_,0
14.2.34,_,0
14.3.35,_,0
14.4.36,_,0
14.5.37,_,0
15.1.38,_,0
15.2.39,_,0
15.3.40,_,0
15.4.41,_,0
15.5.42,_,0
15.6.43,_,0
15.7.44,_,0
15.8.45,_,0
16.1.46,_,0
17.1.47,_,0
17.2.48,_,0
17.3.49,_,0
17.4.50,_,0
18.1.51,_,0
18.2.52,_,0
18.3.53,_,0
18.4.54,_,0
19.1.55,_,0
20.1.56,_,0
20.2.57,_,0
20.3.58,_,0
21.1.59,_,0
22.1.60,_,0
22.2.61,_,0
22.3.62,_,0
22.4.63,_,0
22.5.64,_,0
22.6.65,_,0
22.7.66,_,0
23.1.67,_,0
24.1.68,_,0
25.1.69,_,0
25.2.70,_,0
25.3.71,_,0
25.4.72,_,0
25.5.73,_,0
25.6.74,_,0
26.1.75,_,0
27.1.76,_,0
27.2.77,_,0
27.3.78,_,0
27.4.79,_,0
27.5.80,_,0
27.6.81,_,0
27.7.82,_,0
28.1.83,_,0
29.1.84,_,0
29.2.85,_,0
29.3.86,_,0
29.4.87,_,0
29.5.88,_,0
29.6.89,_,0
29.7.90,_,0
29.8.91,_,0
29.9.92,_,0
30.1.93,_,0
31.1.94,_,0
32.1.95,_,0
32.2.96,_,0
33.1.97,_,0
33.2.98,_,0
33.3.99,_,0
33.4.100,_,0
33.5.101,_,0
33.6.102,_,0
34.1.103,_,0
34.2.104,_,0
34.3.105,_,0
34.4.106,_,0
34.5.107,_,0
34.6.108,_,0
34.7.109,_,0
34.8.110,_,0
35.1.111,_,0
35.2.112,_,0
35.3.113,_,0
35.4.114,_,0
35.5.115,_,0
36.1.116,7.1.9,1
37.1.117,_,0
37.2.118,_,0
37.3.119,_,0
38.1.120,_,0
39.1.121,_,0
