_,11.1.29,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
3.2.8,3.2.8,1
3.3.9,3.3.9,0.9155259
4.1.10,_,0
5.1.11,_,0
6.1.12,4.1.10,1
7.1.13,5.1.11,1
8.1.14,6.1.12,1
8.2.15,6.2.13,1
8.3.16,6.3.14,0.98666024
9.1.17,7.1.15,1
10.1.18,8.1.16,0.79350805
10.2.19,8.2.17,1
10.3.20,8.3.18,1
10.4.21,8.4.19,1
10.5.22,8.5.20,1
10.6.23,8.6.21,1
10.7.24,8.7.22,1
10.8.25,8.8.23,0.909091
10.9.26,8.9.24,1
11.1.27,9.1.25,1
12.1.28,10.1.26,1
12.2.29,10.2.27,1
12.3.30,10.3.28,0.93211854
13.1.31,_,0
13.2.32,_,0
13.3.33,_,0
14.1.34,12.1.30,1
14.2.35,12.2.31,1
14.3.36,12.3.32,1
15.1.37,13.1.33,1
16.1.38,14.1.34,1
16.2.39,14.2.35,1
16.3.40,14.3.36,1
17.1.41,15.1.37,1
18.1.42,16.1.38,1
19.1.43,17.1.39,1
19.2.44,17.2.40,1
19.3.45,17.3.41,1
20.1.46,18.1.42,1
21.1.47,19.1.43,1
22.1.48,20.1.44,1
23.1.49,21.1.45,1
24.1.50,22.1.46,1
24.2.51,22.2.47,1
25.1.52,23.1.48,1
26.1.53,24.1.49,1
27.1.54,25.1.50,1
28.1.55,26.1.51,1
29.1.56,27.1.52,1
30.1.57,28.1.53,1
30.2.58,28.2.54,1
30.3.59,28.3.55,1
31.1.60,29.1.56,1
32.1.61,30.1.57,1
32.2.62,30.2.58,1
33.1.63,31.1.59,1
34.1.64,32.1.60,1
35.1.65,33.1.61,1
35.2.66,33.2.62,1
36.1.67,34.1.63,1
37.1.68,35.1.64,1
38.1.69,36.1.65,0.9979662
39.1.70,37.1.66,1
40.1.71,38.1.67,1
41.1.72,39.1.68,1
41.2.73,39.2.69,1
41.3.74,39.3.70,1
41.4.75,39.4.71,1
41.5.76,39.5.72,1
