_,3.1.3,0
_,3.3.5,0
_,3.4.6,0
_,3.5.7,0
_,3.6.8,0
_,3.7.9,0
_,3.8.10,0
_,3.9.11,0
_,4.1.12,0
_,4.2.13,0
_,4.3.14,0
_,6.1.19,0
_,6.2.20,0
_,6.3.21,0
_,10.1.28,0
_,10.2.29,0
_,10.3.30,0
_,11.1.31,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,1.1.1,1
3.1.7,5.1.15,0.49693447
3.2.8,5.2.16,1
3.3.9,5.3.17,1
3.4.10,5.4.18,1
4.1.11,_,0
5.1.12,2.1.2,0.6720883
6.1.13,_,0
6.2.14,3.2.4,0.82290363
6.3.15,_,0
7.1.16,_,0
8.1.17,_,0
9.1.18,_,0
10.1.19,_,0
11.1.20,7.1.22,1
11.2.21,7.2.23,0.5899972
11.3.22,7.3.24,1
11.4.23,7.4.25,1
12.1.24,8.1.26,1
13.1.25,9.1.27,1
14.1.26,_,0
15.1.27,_,0
15.2.28,12.1.32,1
16.1.29,13.1.33,1
17.1.30,14.1.34,1
17.2.31,14.2.35,1
17.3.32,14.3.36,1
17.4.33,14.4.37,1
18.1.34,15.1.38,1
18.2.35,15.2.39,1
18.3.36,15.3.40,1
19.1.37,16.1.41,1
20.1.38,17.1.42,1
21.1.39,18.1.43,1
21.2.40,18.2.44,1
22.1.41,19.1.45,1
22.2.42,19.2.46,1
23.1.43,20.1.47,1
24.1.44,21.1.48,1
24.2.45,21.2.49,1
24.3.46,21.3.50,1
24.4.47,21.4.51,1
25.1.48,22.1.52,1
25.2.49,22.2.53,1
25.3.50,22.3.54,1
26.1.51,23.1.55,1
26.2.52,23.2.56,1
27.1.53,24.1.57,1
28.1.54,25.1.58,1
28.2.55,25.2.59,1
28.3.56,25.3.60,1
28.4.57,25.4.61,1
29.1.58,26.1.62,1
29.2.59,26.2.63,1
30.1.60,27.1.64,1
30.2.61,27.2.65,1
31.1.62,28.1.66,1
31.2.63,28.2.67,1
32.1.64,29.1.68,1
32.2.65,29.2.69,1
32.3.66,29.3.70,1
33.1.67,34.1.71,1
34.1.68,35.1.72,1
34.2.69,35.2.73,1
34.3.70,35.3.74,1
34.4.71,35.4.75,1
34.5.72,35.5.76,1
34.6.73,35.6.77,1
34.7.74,35.7.78,1
35.1.75,36.1.79,1
36.1.76,37.1.80,1
36.2.77,37.2.81,1
36.3.78,37.3.82,1
36.4.79,37.4.83,1
36.5.80,37.5.84,1
36.6.81,37.6.85,1
37.1.82,38.1.86,1
37.2.83,38.2.87,1
37.3.84,38.3.88,1
37.4.85,38.4.89,1
37.5.86,38.5.90,1
37.6.87,38.6.91,1
37.7.88,38.7.92,1
37.8.89,38.8.93,1
37.9.90,38.9.94,1
37.10.91,38.10.95,1
37.11.92,38.11.96,1
37.12.93,38.12.97,1
37.13.94,38.13.98,1
37.14.95,38.14.99,1
37.15.96,38.15.100,1
37.16.97,38.16.101,1
37.17.98,38.17.102,1
37.18.99,38.18.103,1
37.19.100,38.19.104,1
37.20.101,38.20.105,1
37.21.102,38.21.106,1
37.22.103,38.22.107,1
37.23.104,38.23.108,1
37.24.105,38.24.109,1
37.25.106,38.25.110,1
37.26.107,38.26.111,1
37.27.108,38.27.112,1
37.28.109,38.28.113,1
37.29.110,38.29.114,1
37.30.111,38.30.115,1
38.1.112,39.1.116,1
39.1.113,40.1.117,1
39.2.114,40.2.118,1
39.3.115,40.3.119,1
39.4.116,40.4.120,1
39.5.117,40.5.121,1
39.6.118,40.6.122,1
39.7.119,40.7.123,1
39.8.120,40.8.124,1
39.9.121,40.9.125,1
40.1.122,41.1.126,1
40.2.123,41.2.127,1
40.3.124,41.3.128,1
40.4.125,41.4.129,1
40.5.126,41.5.130,1
41.1.127,42.1.131,1
42.1.128,43.1.132,1
43.1.129,44.1.133,1
44.1.130,45.1.134,1
45.1.131,46.1.135,1
45.2.132,46.2.136,1
45.3.133,46.3.137,1
45.4.134,46.4.138,1
45.5.135,46.5.139,1
45.6.136,46.6.140,1
45.7.137,46.7.141,1
45.8.138,46.8.142,1
45.9.139,46.9.143,1
45.10.140,46.10.144,1
45.11.141,46.11.145,1
45.12.142,46.12.146,1
45.13.143,46.13.147,1
45.14.144,46.14.148,1
45.15.145,46.15.149,1
45.16.146,46.16.150,1
45.17.147,46.17.151,1
45.18.148,46.18.152,1
45.19.149,46.19.153,1
45.20.150,46.20.154,1
45.21.151,46.21.155,1
46.1.152,47.1.156,1
47.1.153,48.1.157,1
48.1.154,49.1.158,1
48.2.155,49.2.159,1
49.1.156,50.1.160,1
49.2.157,50.2.161,1
49.3.158,50.3.162,1
49.4.159,50.4.163,1
49.5.160,50.5.164,1
50.1.161,51.1.165,1
51.1.162,52.1.166,1
52.1.163,53.1.167,1
53.1.164,54.1.168,1
53.2.165,54.2.169,1
53.3.166,54.3.170,1
54.1.167,55.1.171,1
55.1.168,56.1.172,1
55.2.169,56.2.173,1
55.3.170,56.3.174,1
55.4.171,56.4.175,1
55.5.172,56.5.176,1
56.1.173,57.1.177,1
56.2.174,57.2.178,1
56.3.175,57.3.179,1
56.4.176,57.4.180,1
57.1.177,58.1.181,1
57.2.178,58.2.182,1
57.3.179,58.3.183,1
57.4.180,58.4.184,1
57.5.181,58.5.185,1
58.1.182,59.1.186,1
59.1.183,60.1.187,1
60.1.184,61.1.188,1
60.2.185,61.2.189,1
60.3.186,61.3.190,1
61.1.187,62.1.191,1
61.2.188,62.2.192,1
61.3.189,62.3.193,1
61.4.190,62.4.194,1
61.5.191,62.5.195,1
61.6.192,62.6.196,1
61.7.193,62.7.197,1
61.8.194,62.8.198,1
61.9.195,62.9.199,1
61.10.196,62.10.200,1
61.11.197,62.11.201,1
61.12.198,62.12.202,1
61.13.199,62.13.203,1
61.14.200,62.14.204,1
61.15.201,62.15.205,1
61.16.202,62.16.206,1
61.17.203,62.17.207,1
61.18.204,62.18.208,1
61.19.205,62.19.209,1
61.20.206,62.20.210,1
61.21.207,62.21.211,1
61.22.208,62.22.212,1
61.23.209,62.23.213,1
61.24.210,62.24.214,1
61.25.211,62.25.215,1
61.26.212,62.26.216,1
62.1.213,63.1.217,1
63.1.214,64.1.218,1
64.1.215,65.1.219,1
65.1.216,66.1.220,1
66.1.217,67.1.221,1
66.2.218,67.2.222,1
66.3.219,67.3.223,1
66.4.220,67.4.224,1
67.1.221,68.1.225,1
67.2.222,68.2.226,1
67.3.223,68.3.227,1
67.4.224,68.4.228,1
68.1.225,69.1.229,1
68.2.226,69.2.230,1
68.3.227,69.3.231,1
