1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
3.2.4,3.2.4,1
3.3.5,3.3.5,1
4.1.6,4.1.6,1
5.1.7,5.1.7,1
6.1.8,6.1.8,1
7.1.9,7.1.9,1
7.2.10,7.2.10,1
7.3.11,7.3.11,1
8.1.12,8.1.12,1
9.1.13,_,0
10.1.14,9.1.13,0.89558136
10.2.15,9.2.14,0.9263535
11.1.16,_,0
12.1.17,10.1.15,0.823675
13.1.18,11.1.16,1
13.2.19,11.2.17,1
13.3.20,11.3.18,1
14.1.21,12.1.19,1
14.2.22,12.2.20,1
14.3.23,12.3.21,1
14.4.24,12.4.22,1
14.5.25,12.5.23,1
14.6.26,12.6.24,1
14.7.27,12.7.25,1
14.8.28,12.8.26,1
15.1.29,_,0
16.1.30,_,0
17.1.31,_,0
17.2.32,_,0
17.3.33,_,0
18.1.34,_,0
19.1.35,13.1.27,1
20.1.36,14.1.28,1
21.1.37,15.1.29,1
21.2.38,15.2.30,1
21.3.39,15.3.31,1
21.4.40,15.4.32,1
21.5.41,15.5.33,1
21.6.42,15.6.34,1
22.1.43,16.1.35,1
23.1.44,17.1.36,1
24.1.45,18.1.37,0.980083
24.2.46,18.2.38,1
24.3.47,18.3.39,1
25.1.48,19.1.40,1
26.1.49,20.1.41,1
26.2.50,_,0
26.3.51,20.2.42,1
26.4.52,20.3.43,1
27.1.53,21.1.44,1
28.1.54,22.1.45,0.9030243
29.1.55,_,0
30.1.56,22.3.47,1
30.2.57,22.4.48,1
30.3.58,22.5.49,0.968057
31.1.59,23.1.50,1
31.2.60,23.2.51,1
31.3.61,23.3.52,1
32.1.62,24.1.53,0.7293565
33.1.63,25.1.54,0.92741257
33.2.64,25.2.55,0.9331105
33.3.65,_,0
34.1.66,26.1.56,0.9223074
35.1.67,27.1.57,1
35.2.68,27.2.58,0.9385686
36.1.69,28.1.59,1
37.1.70,29.1.60,0.92004406
38.1.71,_,0
39.1.72,_,0
40.1.73,_,0
41.1.74,27.2.58,0.66290337
42.1.75,_,0
43.1.76,_,0
43.2.77,_,0
43.3.78,_,0
44.1.79,_,0
45.1.80,_,0
46.1.81,_,0
47.1.82,_,0
48.1.83,_,0
48.2.84,_,0
48.3.85,_,0
48.4.86,_,0
48.5.87,_,0
48.6.88,_,0
48.7.89,_,0
48.8.90,_,0
48.9.91,_,0
48.10.92,_,0
48.11.93,_,0
48.12.94,_,0
49.1.95,_,0
50.1.96,_,0
50.2.97,22.2.46,0.7257085
50.3.98,_,0
50.4.99,22.2.46,0.72923917
50.5.100,_,0
51.1.101,_,0
51.2.102,22.5.49,0.49027273
52.1.103,_,0
53.1.104,_,0
53.2.105,22.2.46,0.684671
53.3.106,_,0
53.4.107,_,0
53.5.108,_,0
53.6.109,_,0
53.7.110,_,0
53.8.111,_,0
53.9.112,_,0
54.1.113,_,0
55.1.114,_,0
56.1.115,_,0
56.2.116,_,0
57.1.117,_,0
58.1.118,_,0
58.2.119,_,0
58.3.120,_,0
58.4.121,_,0
58.5.122,_,0
59.1.123,_,0
59.2.124,_,0
59.3.125,_,0
59.4.126,_,0
59.5.127,_,0
59.6.128,_,0
59.7.129,_,0
60.1.130,_,0
61.1.131,30.1.61,1
62.1.132,31.1.62,1
63.1.133,_,0
