_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
6.2.11,6.2.7,1
6.3.12,6.3.8,1
6.4.13,6.4.9,1
6.5.14,6.5.10,1
7.1.15,7.1.11,1
7.2.16,7.2.12,1
7.3.17,7.3.13,1
7.4.18,7.4.14,1
7.5.19,7.5.15,1
8.1.20,8.1.16,1
8.2.21,8.2.17,1
8.3.22,8.3.18,1
8.4.23,8.4.19,1
8.5.24,8.5.20,1
8.6.25,8.6.21,1
8.7.26,8.7.22,1
8.8.27,8.8.23,1
8.9.28,8.9.24,1
9.1.29,9.1.25,1
9.2.30,9.2.26,1
9.3.31,9.3.27,1
9.4.32,9.4.28,1
9.5.33,9.5.29,1
10.1.34,10.1.30,1
10.2.35,10.2.31,1
10.3.36,10.3.32,1
10.4.37,10.4.33,1
10.5.38,10.5.34,1
10.6.39,10.6.35,1
10.7.40,10.7.36,1
10.8.41,10.8.37,1
11.1.42,11.1.38,1
12.1.43,12.1.39,1
13.1.44,13.1.40,1
14.1.45,14.1.41,1
14.2.46,14.2.42,1
14.3.47,14.3.43,1
14.4.48,14.4.44,1
14.5.49,14.5.45,1
14.6.50,14.6.46,1
14.7.51,14.7.47,1
15.1.52,15.1.48,1
16.1.53,16.1.49,1
16.2.54,16.2.50,1
16.3.55,16.3.51,1
16.4.56,16.4.52,1
16.5.57,16.5.53,1
16.6.58,16.6.54,1
16.7.59,16.7.55,1
16.8.60,16.8.56,1
17.1.61,17.1.57,1
17.2.62,17.2.58,1
17.3.63,17.3.59,1
17.4.64,17.4.60,1
17.5.65,17.5.61,1
17.6.66,17.6.62,1
17.7.67,17.7.63,1
18.1.68,18.1.64,1
