_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
6.2.11,6.2.7,1
6.3.12,6.3.8,1
6.4.13,6.4.9,1
7.1.14,7.1.10,1
7.2.15,7.2.11,1
8.1.16,8.1.12,1
8.2.17,8.2.13,1
8.3.18,8.3.14,1
8.4.19,8.4.15,1
8.5.20,8.5.16,1
8.6.21,8.6.17,1
8.7.22,8.7.18,1
9.1.23,9.1.19,1
9.2.24,9.2.20,1
9.3.25,9.3.21,1
9.4.26,9.4.22,1
9.5.27,9.5.23,1
10.1.28,10.1.24,1
11.1.29,11.1.25,1
12.1.30,12.1.26,1
13.1.31,13.1.27,1
13.2.32,13.2.28,1
13.3.33,13.3.29,1
13.4.34,13.4.30,1
13.5.35,13.5.31,1
13.6.36,13.6.32,1
14.1.37,14.1.33,1
15.1.38,15.1.34,1
16.1.39,16.1.35,1
17.1.40,17.1.36,1
17.2.41,17.2.37,1
17.3.42,17.3.38,1
17.4.43,17.4.39,1
17.5.44,17.5.40,1
17.6.45,17.6.41,1
17.7.46,17.7.42,1
18.1.47,18.1.43,1
19.1.48,19.1.44,1
20.1.49,20.1.45,1
21.1.50,21.1.46,1
22.1.51,22.1.47,1
23.1.52,23.1.48,1
24.1.53,24.1.49,1
25.1.54,25.1.50,1
25.2.55,25.2.51,1
25.3.56,25.3.52,1
25.4.57,25.4.53,1
26.1.58,26.1.54,1
26.2.59,26.2.55,1
27.1.60,27.1.56,1
28.1.61,28.1.57,1
28.2.62,28.2.58,1
28.3.63,28.3.59,1
28.4.64,28.4.60,1
29.1.65,29.1.61,1
30.1.66,30.1.62,1
30.2.67,30.2.63,1
31.1.68,31.1.64,1
32.1.69,32.1.65,1
33.1.70,33.1.66,1
33.2.71,33.2.67,1
34.1.72,34.1.68,1
35.1.73,35.1.69,1
